cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABarappaaa:111,ABarappaaa,111,27282,2282,-188,-199,27282,23.5,241,204,27,206
ABarappaaaa:157,ABarappaaaa,157,28423,3423,272,221,28423,23.7,218,233,24,159
ABarappaaap:157,ABarappaaap,157,27140,2140,-209,-224,27140,23.1,255,226,23,107
ABarappaap:111,ABarappaap,111,27326,2326,60,54,27326,23.7,291,212,28,188
ABarappaapa:163,ABarappaapa,163,27447,2447,-71,-133,27447,23.9,246,246,23,154
ABarappaapp:163,ABarappaapp,163,27278,2278,-149,-235,27278,23.6,286,246,23,177
ABarappap:80,ABarappap,80,26875,1875,-354,-351,26875,21.8,312,146,32,177
ABarappapa:109,ABarappapa,109,27292,2292,-223,-239,27292,24.0,301,167,31,247
ABarappapaa:151,ABarappapaa,151,27562,2562,157,134,27562,24.1,288,210,25,177
ABarappapap:151,ABarappapap,151,27271,2271,-166,-192,27271,23.7,312,177,29,240
ABarappapp:109,ABarappapp,109,27167,2167,-267,-275,27167,24.2,354,163,30,268
ABarappappa:155,ABarappappa,155,27375,2375,-35,-46,27375,23.2,370,159,25,197
ABarappappp:155,ABarappappp,155,27180,2180,29,36,27180,23.5,377,186,26,192
ABarappp:58,ABarappp,58,26527,1527,-296,-294,26527,18.5,356,150,36,311
ABarapppa:78,ABarapppa,78,26793,1793,-181,-193,26793,19.0,240,120,32,218
ABarapppaa:106,ABarapppaa,106,27721,2721,-111,-118,27721,22.3,206,155,28,155
ABarapppaaa:154,ABarapppaaa,154,28103,3103,-289,-306,28103,22.9,170,205,24,141
ABarapppaap:154,ABarapppaap,154,28922,3922,92,-14,28922,24.2,191,199,24,191
ABarapppap:106,ABarapppap,106,27622,2622,-189,-236,27622,23.5,243,167,28,210
ABarapppapa:150,ABarapppapa,150,27613,2613,-455,-468,27613,23.9,223,205,24,155
ABarapppapp:150,ABarapppapp,150,27421,2421,-99,-119,27421,23.9,263,195,24,185
ABarapppp:78,ABarapppp,78,26818,1818,-421,-427,26818,19.1,285,122,32,151
ABarappppa:105,ABarappppa,105,27563,2563,-214,-229,27563,22.2,251,151,29,215
