cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABprappapp:108,ABprappapp,108,4974,-20026,-62,-60,4974,37.4,181,367,32,133894
ABprappp:49,ABprappp,49,6324,-18675,-71,-73,6324,28.0,126,286,42,247038
ABprapppa:74,ABprapppa,74,5397,-19602,-21,-27,5397,41.9,165,350,37,172027
ABprapppaa:112,ABprapppaa,112,4864,-20135,-126,-135,4864,48.6,201,358,30,96755
ABprapppap:112,ABprapppap,112,4945,-20055,5,2,4945,47.1,167,352,30,79689
ABprapppp:74,ABprapppp,74,5418,-19581,-38,-36,5418,47.1,134,322,36,138350
ABprappppa:110,ABprappppa,110,4928,-20071,-68,-77,4928,49.7,145,341,30,95581
ABprappppp:110,ABprappppp,110,4888,-20112,-161,-162,4888,52.8,127,304,31,85498
ABprp:5,ABprp,5,5947,-19052,-185,-185,5947,49.4,203,265,62,548070
ABprpa:16,ABprpa,16,6478,-18521,-156,-157,6478,52.4,248,294,57,410270
ABprpaa:31,ABprpaa,31,6721,-18278,-137,-137,6721,47.9,248,351,48,309675
ABprpaaa:49,ABprpaaa,49,6406,-18593,-86,-87,6406,43.1,296,375,42,199087
ABprpaaaa:72,ABprpaaaa,72,5575,-19424,-16,-19,5575,44.6,444,349,39,175178
ABprpaaaaa:102,ABprpaaaaa,102,5075,-19924,-55,-55,5075,50.6,497,298,31,97921
ABprpaaaap:102,ABprpaaaap,102,5101,-19898,-26,-33,5101,50.1,458,316,32,108511
ABprpaaap:72,ABprpaaap,72,5569,-19430,-39,-41,5569,44.2,390,369,36,164015
ABprpaaapa:103,ABprpaaapa,103,5016,-19983,-103,-109,5016,45.7,435,330,31,123759
ABprpaaapp:103,ABprpaaapp,103,5054,-19945,-8,-18,5054,50.2,409,352,30,92867
ABprpaap:49,ABprpaap,49,6447,-18552,-114,-118,6447,43.8,241,335,42,193774
ABprpaapa:70,ABprpaapa,70,5564,-19435,-54,-57,5564,39.5,394,374,38,188678
ABprpaapaa:104,ABprpaapaa,104,5077,-19922,2,10,5077,46.4,494,331,32,93226
ABprpaapap:104,ABprpaapap,104,5073,-19926,1,11,5073,41.8,455,358,31,111634
ABprpaapp:70,ABprpaapp,70,5603,-19396,-79,-81,5603,40.1,331,363,38,172715
ABprpaappa:102,ABprpaappa,102,5059,-19941,-68,-64,5059,41.1,414,365,32,120948
ABprpaappp:102,ABprpaappp,102,4996,-20003,-124,-128,4996,45.4,369,375,32,112636
ABprpap:31,ABprpap,31,6706,-18294,-164,-165,6706,50.4,173,302,49,303066
ABprpapa:48,ABprpapa,48,6402,-18597,-100,-101,6402,51.1,207,343,44,200811
ABprpapaa:72,ABprpapaa,72,5506,-19493,-54,-57,5506,50.2,362,340,37,140679
ABprpapaaa:109,ABprpapaaa,109,5010,-19989,-27,-34,5010,52.2,403,288,30,87816
ABprpapaap:109,ABprpapaap,109,4939,-20061,-109,-132,4939,54.5,363,305,32,73820
ABprpapap:72,ABprpapap,72,5510,-19489,-67,-72,5510,55.8,326,324,37,117024
ABprpapapa:106,ABprpapapa,106,5020,-19979,-75,-83,5020,59.3,358,291,32,82496
ABprpapapp:106,ABprpapapp,106,5075,-19924,-55,-51,5075,59.8,311,287,30,60978
ABprpapp:48,ABprpapp,48,6440,-18559,-122,-122,6440,51.3,160,291,44,188334
ABprpappa:69,ABprpappa,69,5608,-19391,-93,-99,5608,57.4,307,293,36,94425
ABprpappaa:101,ABprpappaa,101,5053,-19946,-82,-89,5053,59.7,383,257,32,58082
ABprpappap:101,ABprpappap,101,5048,-19951,-105,-111,5048,59.4,329,249,31,49212
ABprpappp:69,ABprpappp,69,5627,-19372,-75,-81,5627,58.2,259,283,38,103087
ABprpapppa:103,ABprpapppa,103,5052,-19947,-83,-87,5052,60.1,291,255,32,68737
ABprpapppp:103,ABprpapppp,103,5145,-19854,54,59,5145,58.0,243,249,32,76976
ABprpp:16,ABprpp,16,6454,-18545,-188,-188,6454,46.3,147,294,56,483289
ABprppa:31,ABprppa,31,6713,-18287,-127,-127,6713,35.0,121,331,48,411246
ABprppaa:50,ABprppaa,50,6247,-18752,-44,-44,6247,43.0,172,351,42,214108
ABprppaaa:79,ABprppaaa,79,5361,-19638,-33,-34,5361,50.2,336,361,34,131021
ABprppaaaa:114,ABprppaaaa,114,4861,-20138,-109,-118,4861,49.7,388,327,31,109023
ABprppaaap:114,ABprppaaap,114,4949,-20050,-23,-24,4949,53.4,383,364,29,115880
ABprppaap:79,ABprppaap,79,5344,-19655,-101,-104,5344,54.3,292,335,38,156424
ABprppaapa:112,ABprppaapa,112,4943,-20057,-69,-78,4943,57.7,339,328,29,86027
ABprppaapp:112,ABprppaapp,112,4885,-20114,-71,-84,4885,55.6,299,332,30,94362
ABprppap:50,ABprppap,50,6312,-18687,-100,-105,6312,41.0,136,294,42,205938
ABprppapa:75,ABprppapa,75,5468,-19531,-79,-84,5468,47.5,271,346,35,140201
ABprppapaa:108,ABprppapaa,108,4985,-20014,-70,-82,4985,51.5,345,362,31,85753
ABprppapap:108,ABprppapap,108,5012,-19987,-8,0,5012,52.1,304,365,30,89624
ABprppapp:75,ABprppapp,75,5449,-19550,-54,-60,5449,45.0,220,343,37,166862
ABprppappa:110,ABprppappa,110,5030,-19969,-3,-1,5030,49.9,276,356,31,95029
ABprppappp:110,ABprppappp,110,5012,-19987,8,-1,5012,51.3,236,361,30,90790
ABprppp:31,ABprppp,31,6705,-18295,-172,-172,6705,45.9,101,266,48,325870
ABprpppa:49,ABprpppa,49,6352,-18647,-34,-35,6352,41.9,100,307,42,222539
ABprpppaa:76,ABprpppaa,76,5390,-19609,-75,-79,5390,51.7,244,357,37,151482
ABprpppaaa:111,ABprpppaaa,111,4962,-20037,-25,-42,4962,58.7,279,333,36,122327
ABprpppaap:111,ABprpppaap,111,4909,-20090,-114,-110,4909,56.9,234,335,30,78352
ABprpppap:76,ABprpppap,76,5429,-19570,-45,-48,5429,51.3,186,338,36,140039
ABprpppapa:111,ABprpppapa,111,4995,-20004,-33,-40,4995,56.3,202,325,35,100061
ABprpppapp:111,ABprpppapp,111,4868,-20131,-173,-178,4868,51.6,174,309,29,94811
ABprpppp:49,ABprpppp,49,6407,-18592,-100,-102,6407,48.9,103,244,42,176530
ABprppppa:72,ABprppppa,72,5487,-19512,-103,-106,5487,55.3,213,310,35,104180
ABprppppaa:108,ABprppppaa,108,4999,-20000,-72,-86,4999,57.3,278,291,29,71577
ABprppppap:108,ABprppppap,108,4997,-20002,-105,-109,4997,57.5,230,289,30,73425
ABprppppp:72,ABprppppp,72,5518,-19481,-58,-63,5518,55.6,167,283,37,118641
ABprpppppa:106,ABprpppppa,106,5009,-19990,-11,-6,5009,55.4,203,262,31,86707
ABprpppppp:106,ABprpppppp,106,4938,-20061,-141,-145,4938,54.0,162,278,31,87134
MS:1,MS,1,5577,-19423,-139,-139,5577,50.7,392,189,70,576863
MSa:10,MSa,10,6242,-18758,-187,-187,6242,47.2,442,129,62,493212
MSaa:23,MSaa,23,6634,-18366,-214,-214,6634,52.1,487,135,56,368090
MSaaa:37,MSaaa,37,6636,-18363,-207,-209,6636,54.3,508,138,47,235020
MSaaaa:56,MSaaaa,56,6187,-18812,-117,-119,6187,47.2,536,190,43,166602
MSaaaaa:77,MSaaaaa,77,5428,-19571,-115,-115,5428,40.2,572,204,37,138428
MSaaaaaa:103,MSaaaaaa,103,4984,-20015,-106,-114,4984,39.7,606,189,29,101169
MSaaaaap:103,MSaaaaap,103,5030,-19969,-87,-89,5030,34.5,566,168,34,123973
MSaaaap:77,MSaaaap,77,5491,-19508,-73,-78,5491,29.6,524,191,37,156974
MSaaaapa:105,MSaaaapa,105,4999,-20000,-124,-135,4999,25.8,559,177,32,129684
