Series	Minutes	TPs	nCells	AB	E	MS	C	D
20230224_RW10265_tbx-8_die-1_L3	271.5	176	576	411	16	83	48	18
20230224_RW10265_tbx-8_die-1_L3	273.2	177	577	412	16	83	48	18
20230224_RW10265_tbx-8_die-1_L3	274.8	178	578	412	16	84	48	18
20230224_RW10265_tbx-8_die-1_L3	276.5	179	578	412	16	84	48	18
20230224_RW10265_tbx-8_die-1_L3	278.2	180	578	411	16	85	48	18
20230224_RW10265_tbx-8_die-1_L3	279.9	181	577	411	16	85	47	18
20230224_RW10265_tbx-8_die-1_L3	281.6	182	576	409	16	85	47	19
20230224_RW10265_tbx-8_die-1_L3	283.3	183	575	406	16	87	47	19
20230224_RW10265_tbx-8_die-1_L3	285	184	572	403	16	87	47	19
20230224_RW10265_tbx-8_die-1_L3	286.7	185	570	401	16	87	47	19
20230224_RW10265_tbx-8_die-1_L3	288.4	186	571	401	16	87	47	20
20230224_RW10265_tbx-8_die-1_L3	290.1	187	571	401	16	87	47	20
20230224_RW10265_tbx-8_die-1_L3	291.9	188	569	400	16	86	47	20
20230224_RW10265_tbx-8_die-1_L3	293.6	189	568	400	16	85	47	20
20230224_RW10265_tbx-8_die-1_L3	295.3	190	569	400	16	86	47	20
20230224_RW10265_tbx-8_die-1_L3	297	191	569	400	16	86	47	20
20230224_RW10265_tbx-8_die-1_L3	298.7	192	568	399	16	86	47	20
20230224_RW10265_tbx-8_die-1_L3	300.4	193	569	400	16	86	47	20
20230224_RW10265_tbx-8_die-1_L3	302.2	194	570	400	16	87	47	20
20230224_RW10265_tbx-8_die-1_L3	303.9	195	572	401	16	88	47	20
20230224_RW10265_tbx-8_die-1_L3	305.6	196	574	403	16	88	47	20
20230224_RW10265_tbx-8_die-1_L3	307.3	197	576	405	16	88	47	20
20230224_RW10265_tbx-8_die-1_L3	309.1	198	577	405	16	89	47	20
20230224_RW10265_tbx-8_die-1_L3	310.8	199	576	405	16	88	47	20
20230224_RW10265_tbx-8_die-1_L3	312.5	200	572	401	16	88	47	20
20230224_RW10265_tbx-8_die-1_L1	0	1	4	2	0	0	0	0
20230224_RW10265_tbx-8_die-1_L1	1.5	2	4	2	0	0	0	0
20230224_RW10265_tbx-8_die-1_L1	3	3	4	2	0	0	0	0
20230224_RW10265_tbx-8_die-1_L1	4.5	4	4	2	0	0	0	0
20230224_RW10265_tbx-8_die-1_L1	6	5	4	2	0	0	0	0
20230224_RW10265_tbx-8_die-1_L1	7.5	6	4	2	0	0	0	0
20230224_RW10265_tbx-8_die-1_L1	9	7	4	2	0	0	0	0
20230224_RW10265_tbx-8_die-1_L1	10.5	8	4	2	0	0	0	0
20230224_RW10265_tbx-8_die-1_L1	12	9	6	4	0	0	0	0
20230224_RW10265_tbx-8_die-1_L1	13.5	10	7	4	1	1	0	0
20230224_RW10265_tbx-8_die-1_L1	15	11	7	4	1	1	0	0
20230224_RW10265_tbx-8_die-1_L1	16.5	12	7	4	1	1	0	0
20230224_RW10265_tbx-8_die-1_L1	18	13	8	4	1	1	1	0
20230224_RW10265_tbx-8_die-1_L1	19.5	14	8	4	1	1	1	0
20230224_RW10265_tbx-8_die-1_L1	21	15	8	4	1	1	1	0
20230224_RW10265_tbx-8_die-1_L1	22.5	16	8	4	1	1	1	0
20230224_RW10265_tbx-8_die-1_L1	24	17	12	8	1	1	1	0
20230224_RW10265_tbx-8_die-1_L1	25.5	18	12	8	1	1	1	0
20230224_RW10265_tbx-8_die-1_L1	27	19	12	8	1	1	1	0
20230224_RW10265_tbx-8_die-1_L1	28.5	20	13	8	1	2	1	0
20230224_RW10265_tbx-8_die-1_L1	30.1	21	14	8	2	2	1	0
20230224_RW10265_tbx-8_die-1_L1	31.6	22	14	8	2	2	1	0
20230224_RW10265_tbx-8_die-1_L1	33.1	23	15	8	2	2	2	0
20230224_RW10265_tbx-8_die-1_L1	34.6	24	15	8	2	2	2	0
20230224_RW10265_tbx-8_die-1_L1	36.1	25	15	8	2	2	2	0
20230224_RW10265_tbx-8_die-1_L1	37.6	26	15	8	2	2	2	0
20230224_RW10265_tbx-8_die-1_L1	39.1	27	19	11	2	2	2	1
20230224_RW10265_tbx-8_die-1_L1	40.6	28	24	16	2	2	2	1
20230224_RW10265_tbx-8_die-1_L1	42.1	29	24	16	2	2	2	1
20230224_RW10265_tbx-8_die-1_L1	43.6	30	24	16	2	2	2	1
20230224_RW10265_tbx-8_die-1_L1	45.1	31	24	16	2	2	2	1
20230224_RW10265_tbx-8_die-1_L1	46.6	32	24	16	2	2	2	1
20230224_RW10265_tbx-8_die-1_L1	48.1	33	26	16	2	4	2	1
20230224_RW10265_tbx-8_die-1_L1	49.6	34	26	16	2	4	2	1
20230224_RW10265_tbx-8_die-1_L1	51.1	35	26	16	2	4	2	1
20230224_RW10265_tbx-8_die-1_L1	52.6	36	26	16	2	4	2	1
20230224_RW10265_tbx-8_die-1_L1	54.1	37	27	16	2	4	3	1
20230224_RW10265_tbx-8_die-1_L1	55.6	38	28	16	2	4	4	1
20230224_RW10265_tbx-8_die-1_L1	57.1	39	28	16	2	4	4	1
20230224_RW10265_tbx-8_die-1_L1	58.7	40	28	16	2	4	4	1
20230224_RW10265_tbx-8_die-1_L1	60.2	41	28	16	2	4	4	1
20230224_RW10265_tbx-8_die-1_L1	61.7	42	28	16	2	4	4	1
20230224_RW10265_tbx-8_die-1_L1	63.2	43	33	21	2	4	4	1
20230224_RW10265_tbx-8_die-1_L1	64.7	44	43	31	2	4	4	1
20230224_RW10265_tbx-8_die-1_L1	66.2	45	44	32	2	4	4	1
20230224_RW10265_tbx-8_die-1_L1	67.7	46	44	32	2	4	4	1
20230224_RW10265_tbx-8_die-1_L1	69.2	47	45	32	3	4	4	1
20230224_RW10265_tbx-8_die-1_L1	70.7	48	46	32	3	4	4	2
20230224_RW10265_tbx-8_die-1_L1	72.2	49	49	32	4	6	4	2
20230224_RW10265_tbx-8_die-1_L1	73.7	50	50	32	4	7	4	2
20230224_RW10265_tbx-8_die-1_L1	75.2	51	50	32	4	7	4	2
20230224_RW10265_tbx-8_die-1_L1	76.7	52	51	32	4	8	4	2
20230224_RW10265_tbx-8_die-1_L1	78.2	53	51	32	4	8	4	2
20230224_RW10265_tbx-8_die-1_L1	79.7	54	51	32	4	8	4	2
20230224_RW10265_tbx-8_die-1_L1	81.2	55	51	32	4	8	4	2
20230224_RW10265_tbx-8_die-1_L1	82.7	56	53	32	4	8	6	2
20230224_RW10265_tbx-8_die-1_L1	84.2	57	53	32	4	8	6	2
20230224_RW10265_tbx-8_die-1_L1	85.7	58	54	32	4	8	7	2
20230224_RW10265_tbx-8_die-1_L1	87.3	59	54	32	4	8	7	2
20230224_RW10265_tbx-8_die-1_L1	88.8	60	54	32	4	8	7	2
20230224_RW10265_tbx-8_die-1_L1	90.3	61	59	36	4	8	8	2
20230224_RW10265_tbx-8_die-1_L1	91.8	62	71	48	4	8	8	2
20230224_RW10265_tbx-8_die-1_L1	93.3	63	79	56	4	8	8	2
20230224_RW10265_tbx-8_die-1_L1	94.8	64	84	61	4	8	8	2
20230224_RW10265_tbx-8_die-1_L1	96.3	65	87	64	4	8	8	2
20230224_RW10265_tbx-8_die-1_L1	97.8	66	87	64	4	8	8	2
20230224_RW10265_tbx-8_die-1_L1	99.3	67	87	64	4	8	8	2
20230224_RW10265_tbx-8_die-1_L1	100.8	68	88	64	4	9	8	2
20230224_RW10265_tbx-8_die-1_L1	102.3	69	92	64	4	12	8	2
20230224_RW10265_tbx-8_die-1_L1	103.8	70	93	64	4	13	8	2
20230224_RW10265_tbx-8_die-1_L1	105.3	71	94	64	4	14	8	2
20230224_RW10265_tbx-8_die-1_L1	106.8	72	95	64	4	15	8	2
20230224_RW10265_tbx-8_die-1_L1	108.3	73	96	64	4	16	8	2
20230224_RW10265_tbx-8_die-1_L1	109.8	74	96	64	4	16	8	2
20230224_RW10265_tbx-8_die-1_L1	111.3	75	96	64	4	16	8	2
20230224_RW10265_tbx-8_die-1_L1	112.8	76	98	64	6	16	8	2
20230224_RW10265_tbx-8_die-1_L1	114.3	77	98	64	6	16	8	2
20230224_RW10265_tbx-8_die-1_L1	115.9	78	98	64	6	16	8	2
20230224_RW10265_tbx-8_die-1_L1	117.4	79	100	64	6	16	9	3
20230224_RW10265_tbx-8_die-1_L1	118.9	80	103	64	7	16	10	4
20230224_RW10265_tbx-8_die-1_L1	120.4	81	104	64	8	16	10	4
20230224_RW10265_tbx-8_die-1_L1	121.9	82	104	64	8	16	10	4
20230224_RW10265_tbx-8_die-1_L1	123.4	83	105	65	8	16	10	4
20230224_RW10265_tbx-8_die-1_L1	124.9	84	108	67	8	16	11	4
20230224_RW10265_tbx-8_die-1_L1	126.4	85	113	71	8	16	12	4
20230224_RW10265_tbx-8_die-1_L1	127.9	86	122	79	8	16	13	4
20230224_RW10265_tbx-8_die-1_L1	129.4	87	128	85	8	16	13	4
20230224_RW10265_tbx-8_die-1_L1	130.9	88	142	99	8	16	13	4
20230224_RW10265_tbx-8_die-1_L1	132.4	89	152	108	8	17	13	4
20230224_RW10265_tbx-8_die-1_L1	133.9	90	161	116	8	18	13	4
20230224_RW10265_tbx-8_die-1_L1	135.5	91	166	118	8	21	13	4
20230224_RW10265_tbx-8_die-1_L1	137	92	168	119	8	21	14	4
20230224_RW10265_tbx-8_die-1_L1	138.5	93	175	125	8	21	15	4
20230224_RW10265_tbx-8_die-1_L1	140	94	178	127	8	22	15	4
20230224_RW10265_tbx-8_die-1_L1	141.5	95	178	127	8	22	15	4
20230224_RW10265_tbx-8_die-1_L1	143.1	96	181	128	8	24	15	4
20230224_RW10265_tbx-8_die-1_L1	144.6	97	183	128	8	25	16	4
20230224_RW10265_tbx-8_die-1_L1	146.1	98	183	128	8	25	16	4
20230224_RW10265_tbx-8_die-1_L1	147.7	99	185	128	8	27	16	4
20230224_RW10265_tbx-8_die-1_L1	149.2	100	187	128	8	29	16	4
20230224_RW10265_tbx-8_die-1_L1	150.7	101	189	128	8	31	16	4
20230224_RW10265_tbx-8_die-1_L1	152.3	102	189	128	8	31	16	4
20230224_RW10265_tbx-8_die-1_L1	153.8	103	190	128	8	32	16	4
20230224_RW10265_tbx-8_die-1_L1	155.3	104	190	128	8	32	16	4
20230224_RW10265_tbx-8_die-1_L1	156.9	105	190	128	8	32	16	4
20230224_RW10265_tbx-8_die-1_L1	158.4	106	190	128	8	32	16	4
20230224_RW10265_tbx-8_die-1_L1	160	107	190	128	8	32	16	4
20230224_RW10265_tbx-8_die-1_L1	161.5	108	192	128	8	32	17	5
20230224_RW10265_tbx-8_die-1_L1	163.1	109	192	128	8	32	17	5
20230224_RW10265_tbx-8_die-1_L1	164.6	110	193	129	8	32	17	5
20230224_RW10265_tbx-8_die-1_L1	166.2	111	195	129	8	32	17	7
20230224_RW10265_tbx-8_die-1_L1	167.7	112	195	129	8	32	17	7
20230224_RW10265_tbx-8_die-1_L1	169.3	113	196	129	8	32	17	8
20230224_RW10265_tbx-8_die-1_L1	170.9	114	198	131	8	32	17	8
20230224_RW10265_tbx-8_die-1_L1	172.4	115	201	133	8	32	18	8
20230224_RW10265_tbx-8_die-1_L1	174	116	206	137	8	33	18	8
20230224_RW10265_tbx-8_die-1_L1	175.6	117	210	139	8	34	19	8
20230224_RW10265_tbx-8_die-1_L1	177.1	118	218	144	8	36	20	8
20230224_RW10265_tbx-8_die-1_L1	178.7	119	229	155	8	36	20	8
20230224_RW10265_tbx-8_die-1_L1	180.3	120	240	165	8	37	20	8
20230224_RW10265_tbx-8_die-1_L1	181.8	121	253	176	8	38	21	8
20230224_RW10265_tbx-8_die-1_L1	183.4	122	261	183	8	38	22	8
20230224_RW10265_tbx-8_die-1_L1	185	123	276	196	8	40	22	8
20230224_RW10265_tbx-8_die-1_L1	186.6	124	288	207	8	41	22	8
20230224_RW10265_tbx-8_die-1_L1	188.2	125	298	215	8	42	23	8
20230224_RW10265_tbx-8_die-1_L1	189.8	126	302	219	8	42	23	8
20230224_RW10265_tbx-8_die-1_L1	191.3	127	309	225	9	42	23	8
20230224_RW10265_tbx-8_die-1_L1	192.9	128	322	236	9	43	24	8
20230224_RW10265_tbx-8_die-1_L1	194.5	129	332	242	11	44	25	8
20230224_RW10265_tbx-8_die-1_L1	196.1	130	338	245	12	44	27	8
20230224_RW10265_tbx-8_die-1_L1	197.7	131	341	247	12	44	28	8
20230224_RW10265_tbx-8_die-1_L1	199.3	132	346	250	12	46	28	8
20230224_RW10265_tbx-8_die-1_L1	200.9	133	347	251	12	46	28	8
20230224_RW10265_tbx-8_die-1_L1	202.5	134	349	253	12	46	28	8
20230224_RW10265_tbx-8_die-1_L1	204.1	135	353	253	12	48	30	8
20230224_RW10265_tbx-8_die-1_L1	205.7	136	353	253	12	48	30	8
20230224_RW10265_tbx-8_die-1_L1	207.3	137	354	253	13	48	30	8
20230224_RW10265_tbx-8_die-1_L1	209	138	354	253	13	48	30	8
20230224_RW10265_tbx-8_die-1_L1	210.6	139	354	253	13	48	30	8
20230224_RW10265_tbx-8_die-1_L1	212.2	140	355	253	13	49	30	8
20230224_RW10265_tbx-8_die-1_L1	213.8	141	356	253	13	49	31	8
20230224_RW10265_tbx-8_die-1_L1	215.4	142	358	253	15	49	31	8
20230224_RW10265_tbx-8_die-1_L1	217	143	360	254	16	49	31	8
20230224_RW10265_tbx-8_die-1_L1	218.7	144	362	254	16	51	31	8
20230224_RW10265_tbx-8_die-1_L1	220.3	145	363	254	16	52	31	8
20230224_RW10265_tbx-8_die-1_L1	221.9	146	364	254	16	53	31	8
20230224_RW10265_tbx-8_die-1_L1	223.5	147	364	254	16	53	31	8
20230224_RW10265_tbx-8_die-1_L1	225.2	148	366	256	16	53	31	8
20230224_RW10265_tbx-8_die-1_L1	226.8	149	367	255	16	55	31	8
20230224_RW10265_tbx-8_die-1_L1	228.4	150	367	254	16	56	31	8
20230224_RW10265_tbx-8_die-1_L1	230.1	151	368	255	16	56	31	8
20230224_RW10265_tbx-8_die-1_L1	231.7	152	370	255	16	57	31	9
20230224_RW10265_tbx-8_die-1_L1	233.4	153	371	255	16	58	31	9
20230224_RW10265_tbx-8_die-1_L1	235	154	373	255	16	59	31	10
20230224_RW10265_tbx-8_die-1_L1	236.6	155	377	258	16	60	31	10
20230224_RW10265_tbx-8_die-1_L1	238.3	156	379	258	16	61	31	11
20230224_RW10265_tbx-8_die-1_L1	239.9	157	380	258	16	61	31	13
