"Cells","Fates","Times","CC_Defects","Pos_Defects","Angle_Defects","Cell_Count","Division_Count","Expression","ceh36_peak.Cells.","unc30_peak.Cells.","mls2_peak.Cells.","nob1_peak.Cells.","ceh13_peak.Cells.","MeanMaxPositionDev","MeanMeanPositionDev"
"ABpraapaaap","ILsoDR",307,0,2,0,5,0,12168,11,0,150,0,0,5.55544817158848,3.58498857618191
"ABpraapaap",NA,224,2,0,0,5,5,12168,0,0,8,0,0,5.38644759849534,3.84827899949203
"ABpraapaapa","URBR",295,0,0,0,5,0,12168,0,193,1428,0,0,5.82053237023741,3.57772662166566
"ABpraapaapp","AMshR",295,0,1,0,5,0,12168,0,0,8,0,0,5.06346672716011,3.43888344273542
"ABpraapap",NA,173,0,0,0,5,5,11346,0,0,8,0,0,6.3015789556706,3.92173391752009
"ABpraapapa",NA,222,3,0,0,5,5,11346,0,582,8,0,0,5.31598214555136,3.35628710710391
"ABpraapapaa","AWAR",309,0,1,0,5,0,11346,0,1080,8,0,0,4.50095977992708,3.26847009017426
"ABpraapapap","ASGR",309,0,0,0,5,0,11346,0,582,8,0,0,5.28938196831308,3.50406611121201
"ABpraapapp",NA,222,1,0,0,5,5,11346,0,218,8,0,0,4.88792127076693,3.48235123496878
"ABpraapappa","AIBR",287,0,1,0,5,0,11346,0,825,8,0,0,4.63412584166691,3.21352857894615
"ABpraapappp",NA,287,1,2,0,5,0,11346,0,442,8,0,0,4.3516275407399,2.86951737567894
"ABpraapapppa","ASIR",400,0,0,0,NA,0,11346,0,442,8,0,0,NA,NA
"ABpraapapppp","death",400,0,0,0,NA,0,11346,0,442,8,0,0,NA,NA
"ABpraapp",NA,133,0,0,1,5,5,9357,0,0,8,0,0,4.64590375741393,2.9749283596523
"ABpraappa",NA,169,5,0,0,5,5,14170,0,0,8,0,0,5.26132094103644,3.58927567033998
"ABpraappaa","hyp4",225,0,3,0,5,0,14170,0,105,8,73,35,9.08322716734193,4.10063096828101
"ABpraappap","hyp6",225,0,2,0,5,0,14170,0,0,8,0,0,8.17760488128872,4.06697481380343
"ABpraappp",NA,169,0,0,0,5,5,15893,0,0,8,0,0,4.59045082723016,2.95065822513015
"ABpraapppa","hyp7",218,0,0,0,5,0,15893,0,0,8,0,0,5.44682985996586,3.35618528716983
"ABpraapppp","hyp7",218,0,1,0,5,0,15893,0,0,8,0,0,5.61331248425643,2.99661239721939
"ABprap",NA,75,0,0,0,5,5,2557,0,0,8,0,0,4.50190557150363,2.93571672372872
"ABprapa",NA,102,0,0,0,5,5,4444,0,0,8,0,1011,4.22326101014536,3.12792928975811
"ABprapaa",NA,133,0,0,0,5,5,6956,0,0,8,0,3154,5.15109146959445,3.28146390761089
"ABprapaaa",NA,174,1,0,0,5,5,9652,0,0,8,0,3759,5.25778391996123,3.49544579515278
"ABprapaaaa",NA,225,2,0,0,5,5,9652,0,0,8,0,3759,5.60444144683186,3.45237676696744
"ABprapaaaaa","death",307,0,1,0,5,0,9652,0,0,8,0,3759,4.59431321280281,3.24015018291042
"ABprapaaaap",NA,307,0,0,0,5,0,9652,0,0,8,0,3759,5.61483432789525,3.64838755012671
"ABprapaaaapa","ADER",400,0,0,0,NA,0,9652,0,0,8,0,3759,NA,NA
"ABprapaaaapp","ADAR",400,0,0,0,NA,0,9652,0,0,8,0,3759,NA,NA
"ABprapaaap",NA,225,4,0,0,5,5,9912,0,0,8,0,3759,4.7818354182701,3.19086591472426
"ABprapaaapa",NA,303,0,0,0,5,0,9912,0,0,8,0,3759,3.52443819433531,2.27001045631112
"ABprapaaapad","FLPR",400,0,0,0,NA,0,9912,0,0,8,0,3759,NA,NA
"ABprapaaapav","AIZR",400,0,0,0,NA,0,9912,0,0,8,0,3759,NA,NA
"ABprapaaapp","RMGR",303,0,2,0,5,0,9912,0,0,8,0,3759,3.40354842700853,2.25986383591308
"ABprapaap",NA,174,0,0,0,5,5,9237,0,0,8,0,3986,4.88694241999146,3.39047158082544
"ABprapaapa","W",230,0,4,0,5,0,9237,42,0,8,0,3986,7.62859644301358,4.10278160976656
"ABprapaapp","P1/2R",230,0,3,0,5,0,10235,0,0,8,0,3986,5.3223415369982,2.81071241452532
"ABprapap",NA,133,0,0,0,5,5,6647,0,0,8,0,2802,4.5483563808657,3.17469989060807
"ABprapapa",NA,170,0,0,0,5,5,11373,0,0,8,1327,2802,4.12770466333206,2.77482929086224
"ABprapapaa",NA,222,0,3,0,5,0,13258,0,0,8,1695,2802,7.29921122957249,3.97278642079561
"ABprapapaaa","QR",400,0,0,0,NA,0,13258,0,0,8,1695,2802,NA,NA
"ABprapapaap","V5R",400,0,0,0,NA,0,13258,0,0,8,1695,2802,NA,NA
"ABprapapap","P9/10R",222,0,2,0,5,0,14050,0,0,8,1451,2802,5.51222231741871,3.07890183716651
"ABprapapp",NA,170,1,0,0,5,5,12621,0,0,8,1451,2802,5.67247604896124,4.1415527453151
"ABprapappa","P12",219,0,0,0,5,0,12621,0,0,8,3542,2802,5.43106615647069,3.2286578898739
"ABprapappp",NA,219,2,0,0,5,5,12898,0,0,8,2748,2802,5.16281539832314,2.76120145569995
"ABprapapppa","death",310,0,3,0,5,0,12898,0,331,8,2748,2802,6.07638519251936,4.00682745386029
"ABprapapppp",NA,310,0,2,0,5,0,12898,0,0,8,2748,2802,5.08740945001808,3.24933203823333
"ABprapappppa",NA,NA,0,0,0,NA,0,12898,0,0,8,2748,2802,NA,NA
"ABprapappppaa","PLMR",400,0,0,0,NA,0,12898,0,0,8,2748,2802,NA,NA
"ABprapappppap","ALNR",400,0,0,0,NA,0,12898,0,0,8,2748,2802,NA,NA
"ABprapappppp","death",400,0,0,0,NA,0,12898,0,0,8,2748,2802,NA,NA
"ABprapp",NA,102,0,0,0,5,5,3801,0,0,8,0,870,4.54361155083796,3.35626189777926
"ABprappa",NA,133,0,0,0,5,5,9106,0,0,8,896,1267,6.10930596829473,3.97500772066658
"ABprappaa",NA,174,0,0,0,5,5,18831,0,0,8,934,1340,5.12451537672625,3.66557865973117
"ABprappaaa","P3/4R",226,0,3,0,5,0,18831,0,0,8,934,2814,5.37005732644704,2.88659856919077
"ABprappaap","P5/6R",226,0,4,0,5,0,18831,0,0,8,934,1962,5.60603118954653,3.14875102889363
"ABprappap",NA,174,1,0,0,5,5,18264,0,0,8,896,1267,5.17193015116076,3.69220484331121
"ABprappapa","V3R",226,0,4,0,5,0,20412,0,0,8,896,1267,6.56875229584646,3.88658511029823
"ABprappapp","P7/8R",226,0,2,0,5,0,18483,0,0,8,896,1267,5.77665057597365,2.97636719655956
"ABprappp",NA,133,0,0,0,5,5,7602,0,0,8,691,1113,5.51609553303941,3.96121039165451
"ABprapppa",NA,176,1,0,0,5,5,12643,0,0,8,1839,1113,5.24039320896737,3.58670985650938
"ABprapppaa",NA,233,0,0,0,5,5,12643,0,0,8,1839,1113,5.45030886603441,3.26725425913688
"ABprapppaaa","PVQR",333,0,3,0,5,0,12643,0,0,8,1839,1113,4.37454510612968,3.46635109354639
"ABprapppaap","death",333,0,3,0,5,0,12643,0,0,58,1839,1113,6.20189794985931,3.64913594893485
"ABprapppap",NA,233,0,0,0,5,4,12643,0,0,8,1839,1113,4.25577643163835,2.1796708880552
"ABprapppapa","death",306,0,2,0,5,0,12643,0,0,8,1839,1113,4.59203879008862,3.43681312656078
"ABprapppapp",NA,306,0,2,0,5,0,12643,0,142,8,1839,1113,4.27944986071311,2.74213706289952
"ABprapppappa","HSNR",400,0,0,0,NA,0,12643,0,142,8,1839,1113,NA,NA
"ABprapppappp","PHRB",400,0,0,0,NA,0,12643,0,142,8,1839,1113,NA,NA
"ABprapppp",NA,176,1,0,0,5,5,11046,0,0,8,1483,1113,5.13312916657509,3.52768133214087
"ABprappppa","hyp7",233,0,2,0,5,0,11046,0,0,8,1483,1113,5.22121057159084,3.10992949414387
"ABprappppp","TR",233,0,2,0,5,0,11046,88,0,8,1483,1113,4.27745317390738,2.68580856855083
"ABprp",NA,56,0,0,0,5,5,1308,0,0,8,0,0,3.92367641457062,2.87901403207744
"ABprpa",NA,75,1,0,0,5,5,1308,0,0,8,0,0,4.07973884825125,2.94061641208571
"ABprpaa",NA,103,0,0,0,5,5,3273,0,253,8,0,0,4.24950900914492,3.23063350799953
"ABprpaaa",NA,135,0,0,0,5,5,6593,206,1521,8,0,0,5.29950024489228,2.87255593426906
"ABprpaaaa",NA,173,1,0,0,5,5,9578,905,1521,790,0,0,5.77152654363279,4.04846881677199
"ABprpaaaaa",NA,221,1,0,0,5,5,9578,927,1521,2848,0,0,5.1977155572736,3.22471763834776
"ABprpaaaaaa","SAAVR",301,0,0,0,5,0,9578,927,1521,2848,0,0,3.45832717108062,2.39433055244429
"ABprpaaaaap","AWCR",301,0,0,0,5,0,9578,927,1521,2848,0,0,3.19504245764514,2.16499839212596
"ABprpaaaap",NA,221,0,0,0,5,3,9578,1015,1521,2915,0,0,5.02707121803392,3.34368720459498
"ABprpaaaapa","G1",291,0,0,0,5,0,9578,1015,1521,2915,0,0,3.11039266080997,1.93486169362076
"ABprpaaaapp","DB3/1",291,0,0,0,5,0,9578,1015,1521,2915,0,0,4.45501246934434,2.38585189706008
"ABprpaaap",NA,173,0,0,0,5,3,9979,743,1521,679,0,0,5.45347445190046,3.66321196221312
"ABprpaaapa",NA,222,3,0,0,5,5,9979,743,1521,990,1,0,5.10642392770573,2.99251672485459
"ABprpaaapaa","URAVR",317,0,0,0,5,0,9979,743,1521,990,1,0,3.57795099878198,2.31464644774586
"ABprpaaapap","CEPshVR",317,0,0,0,5,0,9979,743,1521,990,1,0,3.83309785989818,2.49509814236827
"ABprpaaapp",NA,222,1,0,0,5,5,9979,768,1521,1527,2,0,5.25092743804854,3.28701055470505
"ABprpaaappa",NA,290,0,0,0,5,0,9979,768,1521,1527,2,0,3.6595269974097,2.24315236825589
"ABprpaaappaa","OLQVR",400,0,0,0,NA,0,9979,768,1521,1527,2,0,NA,NA
"ABprpaaappap","death",400,0,0,0,NA,0,9979,768,1521,1527,2,0,NA,NA
"ABprpaaappp","URYVR",290,0,0,0,5,0,9979,768,1521,1527,2,0,3.28290736743663,1.95505179440208
"ABprpaap",NA,135,0,0,1,5,5,7596,159,1298,8,0,0,5.06150280692075,3.36128952097913
"ABprpaapa",NA,172,1,0,0,5,5,10893,720,1298,8,0,0,5.92769266402657,4.48508431080283
"ABprpaapaa",NA,223,2,0,0,5,5,10893,720,1298,32,0,0,5.87765970562121,3.5208577015563
"ABprpaapaaa","RIVR",301,0,1,0,5,0,10893,720,1298,32,0,0,4.28933073603577,2.73770871996756
"ABprpaapaap","AVBR",301,0,0,0,5,0,10893,720,1298,32,0,0,3.10566874734546,2.13292307348371
"ABprpaapap",NA,223,3,0,0,5,2,10893,720,1298,8,0,0,5.10682898506267,3.57798192594767
"ABprpaapapa","AMsoR",301,0,0,0,5,0,10893,720,1298,8,0,0,4.34743697964452,2.8911722129056
"ABprpaapapp","CEMVR",301,0,1,0,5,0,10893,720,1298,58,0,0,5.24173117187658,2.90674943116848
"ABprpaapp",NA,172,0,0,0,5,4,10964,731,1404,8,0,0,5.28733507773205,3.97672872330084
"ABprpaappa",NA,220,4,0,0,5,5,10964,731,1404,8,0,0,5.32043078741385,3.55682915364522
"ABprpaappaa","ASHR",293,0,0,0,5,0,10964,731,1404,8,0,0,3.62513186162243,2.47656632137977
"ABprpaappap","RIBR",293,0,0,0,5,0,10964,731,1404,8,0,0,3.49927948221132,1.95573619422859
"ABprpaappp",NA,220,0,0,0,5,5,10964,731,1404,8,0,0,5.78383019254907,3.90251117202255
"ABprpaapppa","AIMR",291,0,0,0,5,0,10964,731,1404,8,0,0,4.04102771851734,2.61313054531307
"ABprpaapppp",NA,291,0,0,0,5,0,10964,731,1404,8,0,0,3.59909827971044,1.9513988359817
"ABprpaappppa","CEPVR",400,0,0,0,NA,0,10964,731,1404,8,0,0,NA,NA
"ABprpaappppp","death",400,0,0,0,NA,0,10964,731,1404,8,0,0,NA,NA
"ABprpap",NA,103,0,0,0,5,5,2062,0,0,8,0,0,3.78920724843669,2.74183312259103
"ABprpapa",NA,134,0,0,0,5,5,4140,370,641,8,0,0,5.04025566287676,3.26834980628751
"ABprpapaa",NA,172,0,0,0,5,5,6000,1308,900,8,0,8,4.83116079679468,3.43308449976365
"ABprpapaaa",NA,226,0,0,0,5,5,6000,1308,900,8,0,8,4.44121145537794,2.79604821377181
"ABprpapaaaa","SMDDR",305,0,0,0,5,0,6000,1308,900,8,0,8,3.57387970425573,2.01714624394964
"ABprpapaaap","AIYR",305,0,0,0,5,0,6000,1308,900,8,0,8,2.90499805667756,1.68301800447413
"ABprpapaap",NA,226,3,0,0,5,5,6000,1308,900,8,0,8,4.08528355196565,2.76872196285673
"ABprpapaapa","SIADR",305,0,0,0,5,0,6000,1308,900,8,0,8,3.1823762205169,1.7170115542872
"ABprpapaapp","SIBVR",305,0,2,0,5,0,6000,1308,900,59,0,8,3.5184737947072,2.0092032852866
"ABprpapap",NA,172,0,0,0,5,5,4643,1332,641,8,0,0,4.48523399447415,3.40357681059479
"ABprpapapa",NA,222,1,0,0,5,5,4643,3405,641,8,11,0,4.8570087698496,2.88521298267825
"ABprpapapaa","exc_gl_R",291,0,0,0,5,0,4643,3405,641,8,11,0,2.93000051342708,1.59350789845653
"ABprpapapap","AVKR",291,0,0,0,5,0,4643,3405,641,8,11,0,3.57526486277917,1.97818576266888
"ABprpapapp",NA,222,1,0,0,5,5,4643,3799,641,8,0,1,4.8708409693154,2.64080336217163
"ABprpapappa","SIAVR",293,0,0,0,5,0,4643,3886,641,8,0,1,3.57013277700021,2.15112420721091
"ABprpapappp","DA8",293,0,1,0,5,0,4643,3814,641,8,0,1,4.06275736903384,2.26573122337867
"ABprpapp",NA,134,0,0,0,5,5,2666,330,647,8,0,0,5.17165625355834,3.0240649107833
"ABprpappa",NA,170,1,0,0,5,5,3288,2395,647,8,0,0,4.7722847814593,3.36168301672109
"ABprpappaa",NA,219,3,0,0,5,5,3288,3707,647,8,0,0,3.45207355292623,2.26256194402
"ABprpappaaa","RIH",287,0,0,0,5,0,3288,3707,647,8,0,0,4.45929494527355,2.60954646576823
"ABprpappaap","AVL",287,0,0,0,5,0,3288,3707,647,8,0,0,3.92520076514587,2.24063269559898
"ABprpappap",NA,219,0,0,0,5,5,3288,3619,647,8,0,0,4.28795323499218,2.37050288125954
"ABprpappapa","RIS",289,0,0,0,5,0,3288,3619,647,8,0,0,3.36122108493453,2.12837487020481
"ABprpappapp","DB4",289,0,2,0,5,0,3288,3619,647,8,0,0,4.91937628718472,2.71083490696948
"ABprpappp",NA,170,1,0,0,5,5,3355,2445,647,8,0,0,5.85033902825137,3.90621314649562
"ABprpapppa",NA,220,3,0,0,5,5,3355,6302,647,8,0,0,4.59018199188866,2.5729050690635
"ABprpapppaa","RIR",295,0,0,0,5,0,3355,6302,647,8,0,0,3.42053536402844,2.22477263606373
"ABprpapppap","AVG",295,0,2,0,5,0,3355,6302,647,8,0,0,4.21461466587348,2.71028992071258
"ABprpapppp",NA,220,0,0,0,5,5,3355,6013,647,8,0,0,3.8278783003622,2.05410663614636
"ABprpappppa","virR",292,0,5,0,5,0,3355,6013,647,8,0,0,6.2021821330426,3.09603808792084
"ABprpappppp","virL",292,0,4,0,5,0,3355,6013,647,8,0,0,5.63257118777004,3.45882712524972
"ABprpp",NA,75,1,0,0,5,5,1308,0,0,8,0,0,3.67819453995821,2.75830213875116
"ABprppa",NA,104,2,0,0,5,4,4114,0,445,8,0,2703,5.16641324395854,3.77736042952734
"ABprppaa",NA,137,2,0,0,5,5,6777,523,1693,8,0,2703,5.92334793545431,3.75666055763814
"ABprppaaa",NA,179,0,0,0,5,5,7158,1220,1693,8,0,2703,5.14810562543959,3.61838368221968
"ABprppaaaa",NA,235,0,0,0,5,5,7158,1220,1693,8,0,2703,5.34320821066809,3.2278618007816
"ABprppaaaaa","SIBDR",298,0,1,0,5,0,7158,1220,1693,8,0,2703,3.73117873553277,2.30445709539276
"ABprppaaaap",NA,298,1,1,0,5,0,7158,1220,1693,8,0,2703,3.28678895174829,2.14193738419008
"ABprppaaaapa","death",400,0,0,0,NA,0,7158,1220,1693,8,0,2703,NA,NA
"ABprppaaaapp","RICR",400,0,0,0,NA,0,7158,1220,1693,8,0,2703,NA,NA
"ABprppaaap","death",235,0,2,0,5,0,7158,1220,1693,8,5,2703,5.73563680999763,4.20349187481309
"ABprppaap",NA,179,0,0,0,5,5,6777,1394,1693,8,0,2703,5.53882370045279,4.09354596300487
"ABprppaapa",NA,231,1,0,0,5,5,6777,3132,1693,8,43,2703,5.58369275558107,3.19050315281107
"ABprppaapaa","death",317,0,2,0,5,0,6777,3142,1693,63,43,2703,4.82978746157309,2.73673862615474
"ABprppaapap","RIMR",317,0,2,0,5,0,6777,3132,1693,8,43,2703,4.41682972319395,3.13456427305868
"ABprppaapp",NA,231,3,0,0,5,5,6777,3995,1693,8,0,2703,4.28753867909251,2.45236699500694
"ABprppaappa","AIAR",309,0,0,0,5,0,6777,4313,1693,280,0,2703,3.26061562228954,2.32839599294502
"ABprppaappp","DB7",309,0,2,0,5,0,6777,4956,1693,367,0,2703,3.93523508637728,2.4351092143524
"ABprppap",NA,137,1,0,0,5,5,6596,507,1360,8,0,2703,5.09394175525695,3.4322124109645
"ABprppapa",NA,176,0,0,0,5,5,7831,1511,1360,8,0,3251,4.62533371477006,3.21393591153543
"ABprppapaa",NA,226,3,0,0,5,5,7831,1585,1360,8,0,3251,5.23144988621905,3.23165249331317
"ABprppapaaa",NA,297,0,2,0,5,0,7831,1585,1360,8,0,3251,3.59422319001916,2.33932264382864
"ABprppapaaaa","SABVR",400,0,0,0,NA,0,7831,1585,1360,8,0,3251,NA,NA
"ABprppapaaap","RIFR",400,0,0,0,NA,0,7831,1585,1360,8,0,3251,NA,NA
"ABprppapaap","DA1",297,0,2,0,5,0,7831,1585,1360,8,0,3251,4.14155009507874,2.68877940629222
"ABprppapap",NA,226,0,0,0,5,5,7831,1511,1360,8,0,3251,5.20478666705924,2.90124744434
"ABprppapapa","DA3",319,0,0,0,5,0,7831,1511,1360,8,0,3251,4.32606639140587,2.72254838214591
"ABprppapapp","DA5",319,0,1,0,5,0,7831,1511,1360,8,0,3251,5.1383870350664,3.36290960786407
"ABprppapp",NA,176,0,0,0,5,5,7674,1451,1360,8,0,3222,4.52108742436839,3.45265250582301
"ABprppappa",NA,231,3,0,0,5,5,7674,1451,1360,8,0,5866,4.41227895492869,2.63224137899033
"ABprppappaa","RIGR",309,0,1,0,5,0,7674,1451,1360,8,0,5866,4.35980813838804,3.06819113754979
"ABprppappap","DD2",309,0,0,0,5,0,7674,1451,1360,8,0,5866,3.83336699296258,2.64994988984129
"ABprppappp",NA,231,2,0,0,5,5,7674,1451,1360,8,0,7789,4.03406975127423,2.74801959450582
"ABprppapppa","DD4",323,0,0,0,5,0,7674,1451,1360,8,0,7789,4.65942178048448,2.89701966312098
"ABprppapppp","DD6",323,0,1,0,5,0,7674,1451,1360,8,0,7789,4.09290740046315,2.78678531592642
"ABprppp",NA,104,0,0,0,5,5,1960,0,219,8,0,1828,4.46329822923267,3.19969355820428
"ABprpppa",NA,135,2,0,0,5,5,6749,816,1640,8,994,2204,5.27637969487584,3.66566762685991
"ABprpppaa",NA,173,1,0,0,5,5,8288,3470,1640,8,2971,2204,5.88862909621925,4.28236385480359
"ABprpppaaa",NA,224,2,0,0,5,5,8288,4044,1640,8,3025,2204,5.5631584127281,3.19779072559266
"ABprpppaaaa","PDA/Y",303,0,0,0,5,0,8288,4044,1640,8,3025,2204,3.5811381646114,2.22852304049864
"ABprpppaaap","DA7",303,0,2,0,5,0,8288,4044,1640,8,3025,2204,4.31594149384377,2.56429048144087
"ABprpppaap",NA,224,0,0,0,5,5,8288,3960,1640,8,2971,2204,5.42747715152838,3.71913801975793
"ABprpppaapa",NA,304,0,2,0,5,0,8288,3960,1640,8,2971,2204,4.05709782238193,2.79720207277498
"ABprpppaapaa","PVCR",400,0,0,0,NA,0,8288,3960,1640,8,2971,2204,NA,NA
"ABprpppaapap","LUAR",400,0,0,0,NA,0,8288,3960,1640,8,2971,2204,NA,NA
"ABprpppaapp","PHAR",304,0,4,0,5,0,8288,3960,1640,36,2971,2204,5.04384717759792,3.98193617694591
"ABprpppap",NA,173,1,0,0,5,5,8382,3770,1640,8,2440,2204,6.10244946033082,3.81866660936754
"ABprpppapa",NA,225,3,0,0,5,5,8382,4470,1640,8,2440,2204,5.2370769518227,3.66392012580779
"ABprpppapaa","PHshR",280,0,1,0,5,0,8382,4470,1640,8,2440,2204,4.49700990539109,3.26872455149587
"ABprpppapap","hyp8/9",280,0,1,0,5,0,8382,4470,1640,8,2440,2204,4.96902561262103,2.9924457397807
"ABprpppapp","death",225,0,0,0,5,0,8382,3770,1640,33,2440,2204,5.91801409691228,3.97405051048368
"ABprpppp",NA,135,0,0,0,5,5,3783,960,1291,8,454,1828,5.70364885029482,4.07802938206921
"ABprppppa",NA,172,0,0,0,5,5,4494,3461,1291,8,2360,1828,5.48938273113353,3.42461473444895
"ABprppppaa",NA,220,0,0,0,5,5,4494,5722,1291,8,2591,1828,5.20101067296474,2.77438521705015
"ABprppppaaa","PVPR",294,0,0,0,5,0,4494,5722,1291,8,2591,1828,3.90989551850804,2.44727523030463
"ABprppppaap","rect_VR",294,0,2,0,5,0,4494,5722,1291,8,2591,1828,3.8515079223597,2.10262916103281
"ABprppppap",NA,220,1,0,0,5,5,4494,5446,1291,8,2456,1828,4.15840970561621,2.61693821085014
"ABprppppapa","B",291,0,0,0,5,0,4494,5446,1291,8,2456,1828,3.49377986294607,2.21878236620594
"ABprppppapp","DVA",291,0,0,0,5,0,4494,5446,1291,8,2456,1828,3.73709752483355,2.16300005837953
"ABprppppp",NA,172,1,0,1,5,4,5334,3824,1291,8,1427,1828,6.68712306481416,4.03081858454473
"ABprpppppa",NA,223,2,0,0,5,5,5334,3859,1291,8,1520,1828,4.39266081279026,2.98941152095611
"ABprpppppaa","mu_bod",310,0,3,0,4,0,5334,3859,1291,8,1520,1828,5.20759647713758,4.16689767189261
"ABprpppppap","mu_sph",310,0,3,0,4,0,5334,3859,1291,8,1520,1828,4.86300794285854,3.78060628042874
"ABprpppppp",NA,223,0,0,0,5,5,5334,4001,1291,8,1427,1828,4.45974107066166,3.07483318785869
"ABprppppppa","spike",293,0,2,0,5,0,5334,4001,1291,12,1427,1828,5.31496387242264,3.3667811816646
"ABprppppppp","hyp10",293,0,2,0,5,0,5334,4001,1291,8,1427,1828,5.42361244161052,3.08903895752889
"C",NA,49,2,0,0,5,5,4405,0,0,0,0,0,5.1087079255958,3.43955463741096
"Ca",NA,67,1,0,0,5,5,4405,0,0,0,0,0,4.69351137251781,3.25964324400124
"Caa",NA,94,0,0,0,5,5,4405,0,0,0,0,0,4.34752998508442,2.98343885176681
"Caaa",NA,128,0,0,1,5,5,5262,0,0,0,0,0,5.57507042624004,3.82336090436661
"Caaaa",NA,168,0,0,0,5,5,8207,0,0,0,0,256,6.36132069256074,4.4498817303578
"Caaaaa","hyp7",219,0,0,0,5,0,8571,0,2882,0,0,5402,15.1334455442623,6.30161163616178
"Caaaap","hyp7",219,0,2,0,5,0,8542,0,943,0,0,4513,12.161396495207,6.56040950591805
"Caaap",NA,168,0,0,0,5,5,8925,0,0,0,0,83,6.61686487911477,4.80166533559995
"Caaapa","hyp7",216,0,3,0,5,0,9205,0,0,0,0,1096,13.8680733580273,7.43700887400432
"Caaapp","hyp7",216,0,4,0,5,0,9925,0,0,0,0,619,14.6753300678928,7.95718146826557
"Caap",NA,128,0,0,0,5,5,5003,0,0,0,0,0,6.05919348864763,3.68571927530073
"Caapa",NA,176,0,0,0,5,5,6977,0,0,0,0,0,7.83723131843814,4.87913684429346
"Caapaa","DVC",306,0,3,0,5,0,6977,0,252,0,0,0,5.67283932216964,3.52832155727952
"Caapap","death",306,0,0,0,5,0,6977,0,0,0,0,0,4.56766935107378,3.37502561321408
"Caapp",NA,176,0,0,0,5,5,10116,0,0,0,0,0,7.55038442070639,5.59787985126215
"Caappd","hyp7",231,0,5,0,5,0,10116,0,0,0,286,0,11.5357782328329,6.83113425708837
"Caappv","PVR",231,0,1,0,5,0,10116,1,0,0,8,0,7.30658530375756,4.03118214185133
"Cap",NA,94,0,0,0,5,5,4405,0,0,0,0,0,5.58970556350605,3.35170497457997
"Capa",NA,133,0,0,0,5,5,8617,0,0,0,0,0,5.00552938254209,3.22957542847304
"Capaa",NA,189,0,0,0,5,5,8617,0,0,0,0,0,4.63059504507262,2.72670440314316
"Capaaa",NA,247,0,0,0,5,5,8617,0,0,0,0,0,4.96690669659989,3.4799050678035
"Capaaaa","mu_bod",327,0,2,0,5,0,8617,0,0,0,0,0,4.5609153447491,3.19597046323075
"Capaaap","mu_bod",327,0,2,0,5,0,8617,0,0,0,0,0,5.55810681522435,4.55499728081329
"Capaap",NA,247,2,0,0,5,5,8617,0,0,0,0,0,5.41386571026679,3.5757045956196
"Capaapa","mu_bod",336,0,3,0,5,0,8617,0,0,0,0,0,6.33381083516714,5.06253978758644
"Capaapp","mu_bod",336,0,3,0,5,0,8617,0,0,0,0,0,6.10679776491745,4.91990934232154
"Capap",NA,189,0,0,0,5,5,8617,0,0,0,0,0,6.19645795597798,3.77499992885128
"Capapa",NA,248,0,0,0,5,5,8617,0,0,0,0,0,5.12161555632887,3.36846284733382
"Capapaa","mu_bod",333,0,3,0,5,0,8617,0,0,11,0,0,9.57800927868466,6.93411331478039
"Capapap","mu_bod",333,0,4,0,5,0,8617,0,0,0,0,0,7.17356320385049,5.79791460875125
"Capapp",NA,248,0,0,0,5,5,8617,0,0,0,0,0,3.92864510017901,2.55828252613259
"Capappa","mu_bod",343,0,3,0,5,0,8617,0,0,0,0,0,3.47349975421624,2.60547942561352
"Capappp","mu_bod",343,0,3,0,5,0,8617,0,0,0,0,0,3.94867938639338,2.90970001692902
"Capp",NA,133,1,0,0,5,5,8954,0,0,0,0,0,5.34070952275614,3.31910340094525
"Cappa",NA,181,0,0,0,5,5,8954,0,0,0,0,0,5.18254727424167,3.7577429363541
"Cappaa",NA,237,1,0,0,5,5,8954,0,0,0,0,0,5.12392381642134,2.99785269593533
"Cappaaa","mu_bod",311,0,3,0,5,0,8954,0,0,0,0,0,8.88239315550668,5.56057502359257
"Cappaap","mu_bod",311,0,4,0,5,0,8954,0,0,0,0,0,8.47656871566176,6.91302762555916
"Cappap",NA,237,5,0,0,5,5,8954,0,0,0,0,0,4.69781277781896,2.88856830566581
"Cappapa","mu_bod",320,0,5,0,5,0,8954,0,0,0,0,0,5.08180889941178,3.96815723272015
"Cappapp","mu_bod",320,0,2,0,5,0,8954,0,0,0,0,0,3.92927993267479,2.80838327632628
"Cappp",NA,181,0,0,0,5,5,8954,0,0,0,0,0,6.13299100502483,4.2912686966033
"Capppa",NA,242,4,0,1,5,5,8954,0,0,0,0,0,5.2859888590382,3.40738879549117
"Capppaa","mu_bod",323,0,4,0,4,0,8954,0,0,0,0,0,7.47253286968028,6.17143678141324
"Capppap","mu_bod",323,0,2,0,4,0,8954,0,0,0,0,0,5.01949246411648,4.09930083136192
"Capppp",NA,242,2,0,0,5,5,8954,0,0,0,0,0,3.94698791539095,2.82208173816997
"Cappppd","mu_bod",337,0,2,0,4,0,8954,0,0,0,0,0,4.57993639166139,3.38535559331214
"Cappppv","mu_bod",337,0,1,0,4,0,8954,0,0,15,0,0,4.26256706222725,2.91816428976559
"Cp",NA,67,1,0,0,5,5,4405,0,0,0,0,0,5.44418416121837,3.08184334910922
"Cpa",NA,94,3,0,0,5,5,4405,0,0,0,0,0,4.81638372877645,3.26977714967796
