"","Cells","20230222_JIM188_tbx.9_die.1_L1","20230223_JIM188_tbx.9_die.1_L4","20230224_RW10265_tbx.8_die.1_L1","20230224_RW10265_tbx.8_die.1_L3","20230224_RW10265_tbx.8_die.1_L4"
"MSaappp","MSaappp",0.536587209957739,0.544119595008351,0.520396974006843,0.665260600334286,0.689358317416901
"MSaapppa","MSaapppa",0.748825379805069,0.822924964820455,0.725616041884573,0.702679435284141,0.847230103031988
"MSaapppaa","MSaapppaa",0.96482567084206,NA,NA,0.95012582869667,0.907187365583431
"MSaapppap","MSaapppap",0.954451382762717,NA,NA,0.897668026110749,0.89595506045185
"MSaapppp","MSaapppp",0.90001952710497,0.834367128980829,0.701048066746547,0.706386704291951,1.01004758955145
"MSap","MSap",0.229040823773374,0.235734916229556,0.181809487456925,0.195106438036438,0.255258079855226
"MSapa","MSapa",0.309615989711687,0.352209370550082,0.25247636295339,0.386777612934222,0.381549770805766
"MSapaa","MSapaa",0.427480285952675,0.576523778469246,0.449911880176741,0.454555985993466,0.493252168876127
"MSapaaa","MSapaaa",0.49974135355163,0.493684880059982,0.525213945919075,0.563721154418675,0.599452875271762
"MSapaaaa","MSapaaaa",0.785881376356172,0.739430607614744,0.734721578788831,0.92660733409094,0.83610819393687
"MSapaaap","MSapaaap",0.666069356304191,0.776721736851526,0.638155876563338,1.09679932148525,0.597841359792388
"MSapaap","MSapaap",0.478167767925113,0.538261580129157,0.585042085117777,0.45639190739794,0.582092603870546
"MSapaapa","MSapaapa",0.644703553383802,0.566690055852373,0.743091576436365,0.627911279169594,0.748446401331972
"MSapaapp","MSapaapp",0.889744340603668,0.67252462382636,0.842914742770149,1.01207774535587,0.716276691691982
"MSapap","MSapap",0.379302162338836,0.449289613042592,0.488632070157486,0.441185302564002,0.567272675262572
"MSapapa","MSapapa",0.513464030920802,0.570319009681743,0.74979543480402,0.497169154719762,0.554605227447977
"MSapapaa","MSapapaa",0.777581944803586,0.729837081319856,0.873915637811986,1.26838547994458,0.862888025299094
"MSapapap","MSapapap",0.623661400170566,1.03165703413355,0.837001371368395,1.1569300564051,0.660667069376918
"MSapapp","MSapapp",0.521758801059244,0.487985287002652,0.68974584875107,0.685842718653084,0.660772017079461
"MSapappa","MSapappa",0.730772956042205,0.71061534043521,0.936055422559624,1.24206436559203,0.907365241786649
"MSapappp","MSapappp",0.831090522176615,0.776489336695923,0.970565754100264,1.15800478804759,1.01369772390705
"MSapp","MSapp",0.373427030179091,0.360282884662049,0.276101984904256,0.475021450496794,0.50526508822494
"MSappa","MSappa",0.38621285739044,0.463292844107313,0.489858678597931,0.4891509271922,0.62540677261013
"MSappaa","MSappaa",0.509594877645961,0.601182214941332,0.644751666134683,0.519398495717449,0.668485341488561
"MSappaaa","MSappaaa",0.748796309485416,0.710982680033759,0.716638871275896,1.08172792955855,0.844193429548724
"MSappaap","MSappaap",1.13092735835449,0.907247724482151,0.761267284832467,1.07261228833378,1.08246911808729
"MSappap","MSappap",0.498776074294725,0.583455866400428,0.56797277976762,0.699697303042608,0.707767301436697
"MSappapa","MSappapa",0.667312701486997,0.750210702847491,0.973329525820292,0.96003690563473,1.01064588909027
"MSappapp","MSappapp",0.825568607994584,0.955084498079698,0.810769823571055,1.23924018468302,1.27359237955347
"MSappp","MSappp",0.497727399753031,0.566350213239541,0.564565634505737,0.687818258412457,0.781524438104776
"MSapppa","MSapppa",0.50156467784777,0.602771742867727,0.525413274067715,0.663470444948066,0.712984407691933
"MSapppaa","MSapppaa",0.707373281432289,0.825534041999758,1.01401732663293,0.810040636266656,0.872986388426451
"MSapppap","MSapppap",0.884922719996664,0.757781137215233,0.917357386304521,1.33230144558464,0.883580195309085
"MSapppp","MSapppp",0.629605249583596,0.62074057304414,0.62732715106423,0.714862012244454,0.724979832391459
"MSappppa","MSappppa",0.972818299573798,0.970994334329286,0.965882038496477,1.07100685219281,0.995506189830936
"MSappppp","MSappppp",1.02662254338774,0.702922458415554,0.830825021334881,1.21220029474144,0.949137828809332
"MSp","MSp",0.184655410517734,0.196064706130845,0.143626089293287,0.156961308499923,0.140075748895316
"MSpa","MSpa",0.272103169497758,0.267891148928411,0.193460869713409,0.206539646532283,0.207374119474274
"MSpaa","MSpaa",0.30546638569757,0.261718282796466,0.346902493076111,0.288320010236857,0.374956548644079
"MSpaaa","MSpaaa",0.414603124381526,0.40812907781536,0.510914718775772,0.456858678865317,0.518806003374152
"MSpaaaa","MSpaaaa",0.41677144172674,0.426502100372415,0.512501740534615,0.455230968123873,0.580113245939174
"MSpaaaaa","MSpaaaaa",0.768460362387567,0.448402360285148,0.641275580171204,0.734773701573413,0.714671063185502
"MSpaaaaaa","MSpaaaaaa",1.16370467793168,0.621918688002097,0.969630862663433,1.20799758741665,1.25918982178446
"MSpaaaaap","MSpaaaaap",1.06900544593788,0.63789119140331,0.793921869609648,1.12081470972963,1.31267603700235
"MSpaaaap","MSpaaaap",0.543856163280357,0.460452713915667,0.594374500164347,0.597578437942476,0.691213274782027
"MSpaaaapa","MSpaaaapa",0.951749057851438,0.559428830145843,0.738302968468742,1.01662550117077,0.905663050695725
"MSpaaaapp","MSpaaaapp",1.18820871834354,0.619243503372937,0.802429890860265,0.926219014467265,1.02240952721065
"MSpaaap","MSpaaap",0.507619357905075,0.546149407486505,0.54547264155693,0.501897358530968,0.529496224113328
"MSpaaapa","MSpaaapa",0.703665283666723,0.508575969086801,0.654976087050038,0.893912142097264,0.676790181716286
"MSpaaapaa","MSpaaapaa",0.914735250289988,0.649063724633857,0.918524324043766,1.1983501998324,1.0211154855294
"MSpaaapap","MSpaaapap",0.938398711987035,0.716859018231816,0.997053400080785,1.15031539164666,1.09310328818102
"MSpaaapp","MSpaaapp",0.522037718069363,0.446387284644575,0.590878514409739,0.781999629514608,0.731819254135376
"MSpaaappa","MSpaaappa",1.0768667133836,0.714007863045065,0.716708384451931,1.09484173513793,0.994202217628223
"MSpaaappp","MSpaaappp",1.24508810162224,0.673240751281939,0.779779881169773,1.17711397674335,1.0580156163489
"MSpaap","MSpaap",0.440993405632319,0.438447448426536,0.470701803007371,0.435146740930523,0.484174461922038
"MSpaapa","MSpaapa",0.548748566586362,0.481823107961955,0.596632294089202,0.640680289841994,0.552363273697486
"MSpaapaa","MSpaapaa",0.722898720199035,0.453112573887197,0.779020698096689,0.612558451775924,0.689839632530392
"MSpaapaaa","MSpaapaaa",1.13103627041448,0.892276003778898,1.13827218341825,1.06793771241718,1.03984610137498
"MSpaapaap","MSpaapaap",1.15955614385133,0.800020146399617,1.02647949962298,1.08959013331835,0.998829723276567
"MSpaapap","MSpaapap",0.644529052627666,0.480801984288919,0.57810161771081,0.644065027937536,0.69988947796241
"MSpaapapa","MSpaapapa",0.961232922504413,0.698284719095034,0.919423538306682,1.00296929091623,0.718310653083892
"MSpaapapp","MSpaapapp",0.782941740027317,0.757260898577127,0.82375692507636,1.02646235117103,0.782196440893398
"MSpaapp","MSpaapp",1.02261480350874,0.772661285805419,1.38020188821485,0.902069883310773,1.07639853571891
"MSpap","MSpap",0.331427432522485,0.256315793162257,0.303272557732334,0.351452777835253,0.421821299087767
"MSpapa","MSpapa",0.452498330890743,0.439073618808973,0.501489228808112,0.550496621605588,0.599345157297213
"MSpapaa","MSpapaa",0.541015588659784,0.512848651791039,0.510305703512998,0.569943412121359,0.602099921232082
"MSpapaaa","MSpapaaa",0.641801595799699,0.586827744474672,0.510764635521297,0.47137220249556,0.829636488101488
"MSpapaaaa","MSpapaaaa",0.7527071880918,0.724160457355142,0.720095415912939,0.921216164293605,0.80118687647707
"MSpapaaap","MSpapaaap",0.856787653290703,0.772977300714837,0.741416675867735,1.12447749691759,0.687190070778457
"MSpapaap","MSpapaap",0.60941032629678,0.539552477343178,0.676407294690635,0.755198381079801,0.858814753490275
"MSpapaapa","MSpapaapa",0.999409957935901,0.727908034464323,0.880197739178595,1.11470761387719,0.672512473927309
"MSpapaapp","MSpapaapp",1.13039651844528,0.720634729876049,1.10770112848242,1.03412135415003,1.12544587090868
"MSpapap","MSpapap",0.506538871241826,0.610134713235072,0.522647121008198,0.601804568486124,0.666370147155337
"MSpapapa","MSpapapa",0.914979378341411,0.758030203490784,0.643300397717812,0.57931963962619,0.774683305675283
"MSpapapaa","MSpapapaa",1.05437150685573,0.811268135407837,0.965055444189151,1.08695371436119,1.01759029813683
"MSpapapap","MSpapapap",1.40643664533862,1.01645053837489,0.922133601630952,1.05848571814784,0.904532947075587
"MSpapapp","MSpapapp",0.479511757238607,0.558089941734935,0.603463033607352,0.615961860393769,0.669635161102467
"MSpapappa","MSpapappa",0.857616631713839,0.756347211677978,0.719955630767021,1.05912183488198,0.692598579406583
"MSpapappp","MSpapappp",0.825451087693959,0.880657728119557,0.73711638804584,0.791545008680487,0.834714200571248
"MSpapp","MSpapp",0.426571113031557,0.372713425151513,0.619487123684007,0.598910410224478,0.53592370809171
"MSpappa","MSpappa",0.627496313053856,0.802014852477922,0.500587818843324,0.551369349069566,0.699164288237744
"MSpappaa","MSpappaa",1.23809882626028,1.18279460378589,0.890113350125746,0.928697739336208,1.20727654613112
"MSpappap","MSpappap",1.03526325650141,1.56063768925154,0.677506423509866,0.875961061193229,1.14813820162675
"MSpappp","MSpappp",0.518388668796369,0.516295858616352,0.598856844205724,0.619237581856593,0.632301041305796
"MSpapppa","MSpapppa",0.869107998614195,0.851629448417429,0.744574613128115,0.632092553266909,0.696785249152079
"MSpapppaa","MSpapppaa",0.986335896100896,0.894057238664536,NA,0.906275740481957,NA
"MSpapppap","MSpapppap",0.967126512973585,0.939239221168065,NA,0.917688167009083,NA
"MSpapppp","MSpapppp",1.0056222252352,0.949291040413968,0.715423330659786,0.772650606153809,0.859200390787963
"MSpp","MSpp",0.265959749777354,0.270367256897387,0.195856308833993,0.20973642454707,0.223856929477091
"MSppa","MSppa",0.345667533378681,0.248285107527938,0.304238883663944,0.277115284543506,0.323345284571112
"MSppaa","MSppaa",0.423966875277654,0.474983195639011,0.438769005448681,0.478005822114345,0.52862413023374
"MSppaaa","MSppaaa",0.624440659989788,0.450497889978116,0.507571959686533,0.590756833635271,0.539687934066897
"MSppaaaa","MSppaaaa",0.767293537579623,0.653652295977434,0.603849158710079,0.596658287886191,0.673718310384552
"MSppaaap","MSppaaap",0.84516259516511,0.552701905600416,0.624000100084164,0.788051730015427,1.01018306135701
"MSppaap","MSppaap",0.555625592496361,0.500724068190156,0.478579876798094,0.58828617492287,0.603293771468502
"MSppaapa","MSppaapa",0.918890247471615,0.90239545814274,0.588907924473725,0.659938312463918,0.657029201647828
"MSppaapp","MSppaapp",0.944484493168294,0.826625797131242,0.590194800663087,1.27925752182085,0.770510729604116
"MSppap","MSppap",0.441757243909575,0.554325226146731,0.446292904331222,0.50560595304937,0.55501378206375
"MSppapa","MSppapa",0.575747873972236,0.480276653931658,0.599971165233475,0.651933064611476,0.7000739764239
"MSppapaa","MSppapaa",0.780159986297634,0.565292043922546,0.770633864715441,0.833014535823304,0.647429853269603
"MSppapap","MSppapap",0.819757172780969,0.712450233570293,0.761348838241433,0.727031924571951,0.684465124390314
"MSppapp","MSppapp",0.720829962035759,0.522499364819971,0.637268958604225,0.793249731361726,0.685463694284058
"MSppappa","MSppappa",1.05365700797386,0.757201047023374,0.901736253471166,1.11451321587561,0.713021857954916
"MSppappp","MSppappp",0.961513734763763,0.666277449077754,0.689066749382808,1.06128204881518,0.90737179071635
"MSppp","MSppp",0.304853152946422,0.235378964877349,0.366015452272368,0.490156605429294,0.35020629697794
"MSpppa","MSpppa",0.363820668464258,0.603191622627642,0.553628554523096,0.688622155209397,0.528508587435482
"MSpppaa","MSpppaa",0.497540267613868,0.552563324237762,0.51674298923856,0.538305268257048,0.558242275129055
"MSpppaaa","MSpppaaa",0.998259618254082,0.752552407987687,0.926641821061438,1.25593934331777,0.852334301235717
"MSpppaap","MSpppaap",1.09127834775776,0.963886768013503,1.04892579127929,1.02411696646423,1.02500319890464
"MSpppap","MSpppap",0.556048916106896,0.497024905822443,0.612913319992455,0.632118794680631,0.684613881127375
"MSpppapa","MSpppapa",1.0625974098378,1.01755071554284,1.06867130006619,0.724276306608277,0.806086818744322
"MSpppapp","MSpppapp",0.716890418565085,0.94191604411064,0.947224998012227,1.07737716381499,0.791513080140082
"MSpppp","MSpppp",0.396012944239729,0.473496411475264,0.518982316595361,0.547544581623353,0.498403413366134
"MSppppa","MSppppa",0.733539957298568,0.584822235690865,0.572128620219553,0.660367452052719,0.631215677375819
"MSppppaa","MSppppaa",1.00503957765313,0.61521380808186,0.794527208332162,0.778282574500168,0.733179096138971
"MSppppap","MSppppap",1.00527628367851,0.668052936020026,0.777463960035241,0.935453391798519,0.961250223504493
"MSppppp","MSppppp",0.928999908470014,0.582350961612975,0.6059498739038,0.555167972921004,0.681045488793796
"MSpppppa","MSpppppa",1.03629073920543,0.731523515814292,0.723011024763127,1.22456739408283,1.31349719631918
"MSpppppp","MSpppppp",1.12617381682875,0.738223873826177,0.858815095796315,1.08470659952812,1.09212718732384
"P0","P0",NA,NA,NA,NA,NA
"P1","P1",NA,NA,NA,NA,NA
"P2","P2",0.174847971978535,0.110521887056145,0.14280088170182,0.21931041793176,0.195335806552947
"P3","P3",0.146729755272199,0.113414982994053,0.151576086865847,0.170213598416172,0.155504755974402
"P4","P4",0.232632587904061,0.256331902055089,0.253540082807046,0.368282905335316,0.341347005482764
"Z2","Z2",0.422082302593363,NA,0.511521658830435,NA,0.840712712039977
"Z3","Z3",0.413779633297071,NA,0.503932417376726,NA,0.900195713706418
