"","Cells","20230222_JIM188_tbx.9_die.1_L1","20230223_JIM188_tbx.9_die.1_L4","20230224_RW10265_tbx.8_die.1_L1","20230224_RW10265_tbx.8_die.1_L3","20230224_RW10265_tbx.8_die.1_L4"
"ABprapaaaaa","ABprapaaaaa",2.29643131008481,5.74408417967556,1.53155836850045,2.36571545541572,4.26296160087556
"ABprapaaaap","ABprapaaaap",4.91022673404525,3.23226186742704,1.49181698070614,4.80653304913043,3.80109911932469
"ABprapaaap","ABprapaaap",2.84797072034975,5.56905039326783,1.51516793843862,3.15752346711266,2.86461705445246
"ABprapaaapa","ABprapaaapa",1.91127066496612,3.65589511638903,1.23881651732599,2.14933656436442,2.39473341851005
"ABprapaaapp","ABprapaaapp",3.14412156634421,4.00489550468876,0.985419749229495,1.40864281338106,1.75623954592188
"ABprapaap","ABprapaap",2.55978641849819,6.78031539082354,2.07719273240274,1.70830183470402,3.82676152769872
"ABprapaapa","ABprapaapa",2.90550648404773,4.59428046458014,2.80493684011948,5.84980354062957,4.35938071945587
"ABprapaapp","ABprapaapp",2.23883092357167,4.28940681157633,1.76568969712792,2.62092055473464,3.13871408561605
"ABprapap","ABprapap",1.25440639567918,3.08526753689002,5.1466031446071,2.22856645011343,4.15865592575063
"ABprapapa","ABprapapa",1.49306024198138,4.78965201565443,2.88675777534416,1.76132302431633,2.9433533970149
"ABprapapaa","ABprapapaa",1.70368159457316,3.48346067669524,5.46622528972543,4.56683008042972,4.64373446255452
"ABprapapap","ABprapapap",2.33683642227092,3.40400278871474,3.35825945250898,2.28472661194114,4.01068391039678
"ABprapapp","ABprapapp",2.49062836511313,4.34173532149337,4.09629176887435,5.50818405378018,4.27092421731448
"ABprapappa","ABprapappa",3.7236820580799,3.58719532655526,3.77358478660033,2.24844631143941,2.81038096669459
"ABprapappp","ABprapappp",2.25344195213801,3.06372661300735,3.63509774957603,1.82992267191915,3.0238182918592
"ABprapapppa","ABprapapppa",2.62756926417222,2.4477629284488,5.31850452898814,4.25938031650071,5.38092023119159
"ABprapapppp","ABprapapppp",1.48913144280935,3.29590790575844,4.10864594234768,2.71970391096394,4.63327098928722
"ABprapp","ABprapp",1.5858586715995,2.04527339095711,5.35824235523097,2.6395303702087,5.15240470090002
"ABprappa","ABprappa",2.58132551494876,4.86258838477513,5.97563809527152,2.72093720194662,3.73454940639087
"ABprappaa","ABprappaa",1.41109343022287,8.18786869569865,2.72998148145432,2.86910922042539,3.12984047085464
"ABprappaaa","ABprappaaa",1.47593224819905,3.97079177645134,3.67736537149299,2.94946360160254,2.35943984820794
"ABprappaap","ABprappaap",1.20880280679298,5.34160788036342,3.38495760621463,2.34217116472556,3.46621568637154
"ABprappap","ABprappap",1.61571126896057,7.75339630405595,2.76752964313401,4.16257320269596,2.16181379770954
"ABprappapa","ABprappapa",1.47867126810032,4.85785291061897,4.76765768377602,4.34588846251397,3.98285522648188
"ABprappapp","ABprappapp",2.11700455190867,2.27337100672461,3.54771489963834,3.63047499174001,3.31327053278619
"ABprappp","ABprappp",2.91081852830493,4.25421868759773,5.68151932993751,3.52642893405305,3.43306647837931
"ABprapppa","ABprapppa",2.35786146609557,5.69203414649152,3.24238278450285,5.06511568856332,1.57615519689365
"ABprapppaa","ABprapppaa",2.18890395164574,3.44664595160297,4.33877401465393,3.56530638471103,2.79664099307074
"ABprapppaaa","ABprapppaaa",1.82685096633064,2.31637151841447,5.35919371614199,3.70445956137961,4.12487970546522
"ABprapppaap","ABprapppaap",2.78777173969276,1.80843611687006,4.84738773832056,3.06158327924809,5.7405008705428
"ABprapppap","ABprapppap",1.98503762851726,1.92838937028865,3.06037259853887,1.82660319415223,2.09795164877897
"ABprapppapa","ABprapppapa",2.31516758318479,2.9646939808402,5.0219528484444,2.33304206187496,4.54920915845954
"ABprapppapp","ABprapppapp",1.65282502738599,2.06964496021382,3.39879284530291,2.2796187919268,4.3098036896681
"ABprapppp","ABprapppp",3.27010089218401,4.31036143944075,3.41898740663652,4.96636319625103,1.67259372619202
"ABprappppa","ABprappppa",2.67928936766389,2.59529978360588,4.16637077374451,1.99459909631389,4.11408844939117
"ABprappppp","ABprappppp",1.69213797448865,2.3950274257291,3.42707484461492,2.25344823844692,3.66135435947454
"ABprp","ABprp",2.6120670466883,1.66980755196548,4.62788502395375,2.33592578312393,3.14938475465574
"ABprpa","ABprpa",2.39643531435637,2.243444866059,3.94121820602824,1.12635983123458,4.99562384275038
"ABprpaa","ABprpaa",2.5826940426246,1.62545656465355,5.55162077974729,1.95814309792588,4.43525305504635
"ABprpaaa","ABprpaaa",3.78194519106448,3.28676058624111,3.44946450333921,2.33781140664957,1.50679798405091
"ABprpaaaa","ABprpaaaa",6.35875413361943,4.17737177705124,2.11432697624209,5.52745270599647,2.06443849095071
"ABprpaaaaa","ABprpaaaaa",4.93878889809206,3.40266749340269,1.61768972480683,3.02831091262431,3.1361311628129
"ABprpaaaaaa","ABprpaaaaaa",2.33029965110591,2.51640241827147,1.21753776222922,2.69478537008134,3.21262756053351
"ABprpaaaaap","ABprpaaaaap",2.43564532586748,2.17098622044542,1.29686913511498,2.09131488437626,2.83017639482568
"ABprpaaaap","ABprpaaaap",4.84416165050116,3.43011568102592,1.39456086249107,4.71623125454935,2.33336657440742
"ABprpaaaapa","ABprpaaaapa",2.77393896793635,2.04971518006512,0.758476742993674,2.32515677838892,1.76702079871973
"ABprpaaaapp","ABprpaaaapp",2.948280977238,3.11276348407606,1.81621840405553,2.23899504579501,1.81300157413579
"ABprpaaap","ABprpaaap",5.21283731266138,3.78087137414144,1.3648986806041,5.3736553204119,2.58379712324677
"ABprpaaapa","ABprpaaapa",4.30499687178078,3.57698001034582,1.34935774034683,3.30727140292627,2.42397759887324
"ABprpaaapaa","ABprpaaapaa",3.02737431274094,2.5086639881436,1.02350707355541,3.18303647181389,1.83065039247545
"ABprpaaapap","ABprpaaapap",4.55195100516421,1.97754468162541,1.99510380912959,2.13009119315926,1.82080002276286
"ABprpaaapp","ABprpaaapp",4.63351059710718,4.32286813839455,1.37412652879258,3.80507053803235,2.2994769711986
"ABprpaaappa","ABprpaaappa",2.4050474822471,2.10196086334505,2.03280474024397,2.19824443988125,2.47770431556206
"ABprpaaappp","ABprpaaappp",2.99951892333696,1.92794498342949,1.44571122537982,1.95887590001912,1.44320793984502
"ABprpaap","ABprpaap",3.37232703079237,3.54326793518549,4.72675889444637,2.52972609414267,2.63436765032876
"ABprpaapa","ABprpaapa",5.04992317709967,6.09683232387093,2.39049291303777,5.48589140599031,3.40228173401545
"ABprpaapaa","ABprpaapaa",4.36940720870424,4.25335077017673,1.81591559330646,3.97248079678738,3.19313413880669
"ABprpaapaaa","ABprpaapaaa",2.57105941477573,3.04892648398637,1.36433179371007,3.09961043387077,3.60461547349485
"ABprpaapaap","ABprpaapaap",2.28205453617252,2.52949998726628,0.929127877302597,2.38927442400122,2.53465854267592
"ABprpaapap","ABprpaapap",4.29864116834166,5.33710000689803,1.52651380174298,3.30298601971067,3.424668633045
"ABprpaapapa","ABprpaapapa",3.48676038533115,3.13081258029226,1.4990981768595,2.55550623595531,3.78368368608979
"ABprpaapapp","ABprpaapapp",4.02543525235525,2.92338507508315,2.08875146111008,2.62010704466388,2.87606832263006
"ABprpaapp","ABprpaapp",4.72973920360103,5.56047103110351,2.03080724061907,4.18198348294957,3.38064265823104
"ABprpaappa","ABprpaappa",3.87796328016209,4.69566427837473,1.76641707396602,3.78616741107902,3.65793372464424
"ABprpaappaa","ABprpaappaa",1.67935374758612,3.16948676144033,1.98191808847572,2.4746632266729,3.07740978272378
"ABprpaappap","ABprpaappap",1.53640016674549,2.91890242256214,1.20135580203661,1.73427344725808,2.38774913254063
"ABprpaappp","ABprpaappp",4.25107941011769,5.37503913087809,1.50165971726215,4.18392170840593,4.2008558934489
"ABprpaapppa","ABprpaapppa",3.11271338352199,3.48470857810889,1.69480957858539,2.25161169588965,2.52180949045941
"ABprpaapppp","ABprpaapppp",2.71273242878935,2.01458575714367,1.20629703834887,2.01332760866836,1.81005134695827
"ABprpap","ABprpap",1.9928757938011,1.70223914667695,4.52358261349223,1.53528397766891,3.95518408131594
"ABprpapa","ABprpapa",3.30602466815917,2.5324187923275,4.64894236991663,2.63365465648994,3.22070854454429
"ABprpapaa","ABprpapaa",3.15270650334092,4.21406553941443,2.64008004343472,4.68146599333418,2.47710441929399
"ABprpapaaa","ABprpapaaa",2.21241225009929,2.16740007385706,2.3102008599202,2.54080623538565,4.74942164959686
"ABprpapaaaa","ABprpapaaaa",2.18665813460187,1.96264955567304,1.43739523604893,2.12393287514518,2.37509541827916
"ABprpapaaap","ABprpapaaap",2.2191703322015,1.12237352590661,0.966217319426086,1.82063355297183,2.2866952918646
"ABprpapaap","ABprpapaap",2.49365611063474,2.84630336959703,2.79779282934755,2.88413672506489,2.82172077963943
"ABprpapaapa","ABprpapaapa",2.48202493312544,1.12927910924109,1.13630487654115,1.6308451379852,2.20660371454314
"ABprpapaapp","ABprpapaapp",2.77656054663138,1.40060498297835,1.07204530435098,2.04643619035293,2.75036940211937
"ABprpapap","ABprpapap",2.22550487506,5.22069331486931,2.43817273371038,3.76176372857857,3.37174940075571
"ABprpapapa","ABprpapapa",2.85535147115504,3.23810888975262,2.17015197128324,3.30134804565537,2.86110453554498
"ABprpapapaa","ABprpapapaa",1.86319750547772,1.63720402694487,1.01754433324337,1.80451907241851,1.6450745541982
"ABprpapapap","ABprpapapap",2.08124493869896,2.36179112241851,1.70846892109378,2.09249573464092,1.64692809649221
"ABprpapapp","ABprpapapp",2.78876038675778,1.78905208524556,2.81543580385161,2.90379848499542,2.90697005000777
"ABprpapappa","ABprpapappa",1.79867044836432,2.61237627431973,2.12340620003527,1.89358354743816,2.32758456589709
"ABprpapappp","ABprpapappp",2.00467024372715,2.74806897340875,1.99424367370696,2.04202258286945,2.53965064318103
"ABprpapp","ABprpapp",2.52606793899608,2.45699796764151,4.56733651258795,2.75071018437509,2.81921195031587
"ABprpappa","ABprpappa",3.18731373178169,3.04653172705479,2.82356822233508,4.78232187384043,2.96867952859345
"ABprpappaa","ABprpappaa",2.9084613586499,2.12526247268866,2.20896460819604,1.37657228290169,2.6935489976637
"ABprpappaaa","ABprpappaaa",3.95237411609183,2.66348408054401,2.15008830267609,1.77502852913642,2.50675730039278
"ABprpappaap","ABprpappaap",2.49613615892892,2.83147861101758,2.39426452324133,1.5300988865753,1.95118529823176
"ABprpappap","ABprpappap",2.73889964133348,1.63935954555907,2.5333537962564,2.1659074379909,2.77499398515786
"ABprpappapa","ABprpappapa",1.75086486020257,2.59519143283739,1.37272035953266,2.67828070023968,2.24481699821175
"ABprpappapp","ABprpappapp",2.11195732550281,3.41014550609549,1.90762537875044,3.33084577230906,2.79360055218962
"ABprpappp","ABprpappp",3.58639563533692,3.91710743621874,3.10256374695328,5.69676581870328,3.22823309526587
"ABprpapppa","ABprpapppa",2.91122276532271,2.05343236873276,2.65818769524323,2.42574235680103,2.81594015921779
"ABprpapppaa","ABprpapppaa",2.88060973776237,2.22914880679401,2.15610692348455,2.26519230737769,1.59280540490001
"ABprpapppap","ABprpapppap",2.27953571448196,3.47285137901548,1.9979618469458,1.98279480136692,3.81830586175275
"ABprpapppp","ABprpapppp",2.43704841928676,1.41120382024602,2.02759960962171,1.47743264612089,2.91724868545641
"ABprpappppa","ABprpappppa",2.61193050850824,2.61607488225927,2.76224788005496,3.75537984664577,3.73455732213596
"ABprpappppp","ABprpappppp",2.36355805965513,2.56928474993041,3.84210439678815,3.97963276509016,4.53955565478476
"ABprpp","ABprpp",1.12369970663197,2.64861358035356,4.89227882997177,2.3218434108984,2.80507516590009
"ABprppa","ABprppa",1.75805814189474,2.92145532119688,5.56382855584009,3.65853227999461,4.98492784871036
"ABprppaa","ABprppaa",2.92184469984123,4.68510336958635,4.70986640648332,2.99758727423843,3.46890103804136
"ABprppaaa","ABprppaaa",3.56552088039135,3.96907362542468,3.35828661381058,4.3139100047825,2.88512728668927
"ABprppaaaa","ABprppaaaa",3.9043756254689,3.68372456825294,2.35982219636862,3.40046207656645,2.79092453725109
"ABprppaaaaa","ABprppaaaaa",3.30954370599034,1.50112290130282,1.51619738217558,3.16300744103226,2.03241404646281
"ABprppaaaap","ABprppaaaap",3.18292948228769,2.95868594050521,1.14097362538636,1.55935488250179,1.86774299026936
"ABprppaaap","ABprppaaap",4.54880954630258,4.5491800101549,4.44482219004768,4.66536997592733,2.80927765163295
"ABprppaap","ABprppaap",3.50246716527765,5.24428420695144,4.62396346585289,2.34806122980759,4.74895374713478
"ABprppaapa","ABprppaapa",3.16132585684325,3.48005740606727,3.56061193038449,3.63340770915981,2.11711286160051
"ABprppaapaa","ABprppaapaa",3.99053238811912,2.41253869714542,2.49284718337413,2.97770039409449,1.81007446804053
"ABprppaapap","ABprppaapap",4.85795510026118,4.57105879920007,2.30510130720755,2.56857088465035,1.37013527397425
"ABprppaapp","ABprppaapp",2.3584103904341,2.7516116723322,3.09166875428085,1.70474617126268,2.35539798672489
"ABprppaappa","ABprppaappa",1.29069638755637,3.07786192015136,2.35204180217461,2.36887838530456,2.55250146953821
"ABprppaappp","ABprppaappp",1.42291578875134,3.24097501927859,2.46146846904004,2.70721242472231,2.34297436996974
"ABprppap","ABprppap",2.35668645879837,3.89943103841701,4.48725943000162,4.15296586047155,2.26471926713397
"ABprppapa","ABprppapa",2.30048067118171,4.93098660823758,2.76342272438207,3.10465233202351,2.97013722185227
"ABprppapaa","ABprppapaa",2.78629620573056,4.56189944467564,3.16305338000938,3.06355187536353,2.58346156078675
"ABprppapaaa","ABprppapaaa",3.24780011673691,2.73591582231983,2.49336221671882,1.52838983479689,1.69114522857074
"ABprppapaap","ABprppapaap",1.58949212466944,3.62635761189933,2.64155517518996,2.23015024965388,3.35634187004848
"ABprppapap","ABprppapap",1.81992756307311,4.2632911834572,2.65499186946002,2.75189516958897,3.0161314361207
"ABprppapapa","ABprppapapa",1.47554210974127,3.29800674286033,2.64241524142018,2.5555066817765,3.64127113493127
"ABprppapapp","ABprppapapp",2.22613040172885,3.27829839135999,2.97689245108584,2.95265935174589,5.38056744339977
"ABprppapp","ABprppapp",2.59302192961087,4.88200361896875,3.31052831803379,3.21990077688455,3.25780788561711
"ABprppappa","ABprppappa",2.6041766126255,3.90951661822309,2.84503393079632,1.65409588410069,2.14838384920604
"ABprppappaa","ABprppappaa",2.728451180068,4.30430679210582,2.86336438471376,2.7631910938376,2.68164223702376
"ABprppappap","ABprppappap",1.70442562058617,2.97200079863303,2.49797310029643,2.82700926684834,3.24834066284247
"ABprppappp","ABprppappp",2.2386604040478,3.45742779962546,4.10033811841536,1.77514004113417,2.1685316093063
"ABprppapppa","ABprppapppa",1.76861730078475,3.74073143633009,3.66445697280654,2.83893310756089,2.47235949812263
"ABprppapppp","ABprppapppp",1.92282309315373,3.34969820765922,4.19659182266751,2.24982744065524,2.21498601549639
"ABprppp","ABprppp",1.44741175213014,2.43853513847569,4.66979508779665,2.68820094075094,4.754524871868
"ABprpppa","ABprpppa",3.44618752992203,3.77698790413596,3.71638102877696,3.55609459543511,3.83268707602951
"ABprpppaa","ABprpppaa",3.90595941422052,5.06821813171867,3.66888713275216,5.60600445342685,3.16275014189976
"ABprpppaaa","ABprpppaaa",3.00311214841014,4.74913582416782,2.91713356732748,2.63508960317311,2.68448248488475
"ABprpppaaaa","ABprpppaaaa",2.17823435569923,2.54301085797215,2.46102551144527,2.22154532382963,1.73879915354692
"ABprpppaaap","ABprpppaaap",1.82954075300734,1.93802917427225,3.47012109628278,2.88715673923545,2.69660464440653
"ABprpppaap","ABprpppaap",3.60838871573898,5.19273300349063,3.90211903990941,2.27351470262544,3.61893463702517
"ABprpppaapa","ABprpppaapa",1.88617486729932,2.66261325252749,3.26612469694608,2.43634553672673,3.73475201037527
"ABprpppaapp","ABprpppaapp",3.7507674240913,4.63172312901902,3.44356013083669,2.02751722558535,6.05611297519718
"ABprpppap","ABprpppap",3.13622837863144,4.16325609754369,4.37055506243611,4.55539825221979,2.86789525600668
"ABprpppapa","ABprpppapa",3.49479708742166,5.29210821493877,3.28186226870325,2.5062047064109,3.74462835156435
"ABprpppapaa","ABprpppapaa",2.88409054343319,3.28823965673625,2.83062192592701,1.83518814228841,5.50548248909448
"ABprpppapap","ABprpppapap",2.59219504666803,2.30254302029883,3.45176555728996,1.9495531758146,4.6661718988321
"ABprpppapp","ABprpppapp",4.70484516154454,4.84478881620879,3.16431356623302,3.3195998208574,3.83670518757463
"ABprpppp","ABprpppp",2.28022496186953,2.64976890768616,7.11389388258885,5.0427044710347,3.30355468716682
"ABprppppa","ABprppppa",3.0163964550498,2.15061945730188,3.94664673853822,5.91186267955464,2.09754834180023
"ABprppppaa","ABprppppaa",2.82662362923819,2.89508302716723,2.44435816698769,2.69620011480831,3.00966114704931
"ABprppppaaa","ABprppppaaa",1.18926511889168,2.48395730116335,2.38426832784417,2.55952174568418,3.61936365793976
"ABprppppaap","ABprppppaap",1.5979958126315,2.37095729260337,1.95333133132604,1.50162588619744,3.08923548240569
"ABprppppap","ABprppppap",2.74584071182982,3.12577268467759,2.93241874964653,1.6625146514761,2.61814425662065
"ABprppppapa","ABprppppapa",2.42056473537434,2.82647174782275,2.02693338062104,1.37261387202687,2.44732809518469
"ABprppppapp","ABprppppapp",1.58183643146401,3.19940506444936,2.11379530413515,1.32481784224953,2.59514564959958
"ABprppppp","ABprppppp",3.55837500915018,2.15059841667074,5.18160020797103,5.31174354154629,3.9517757473854
"ABprpppppa","ABprpppppa",2.22481311276658,5.18469591580383,3.21113585602983,1.68933686258362,2.63707585759668
"ABprpppppaa","ABprpppppaa",3.59294510469573,NA,4.62542210847423,3.8031320757278,4.6460913986727
"ABprpppppap","ABprpppppap",3.54280468194501,NA,3.61017558579878,3.56321686766925,4.40622798630191
"ABprpppppp","ABprpppppp",3.16849520122193,3.52962215667001,3.5141965461229,2.12153733438345,3.04031470089517
"ABprppppppa","ABprppppppa",2.91326829482324,3.7209376870398,4.23669935203922,2.43470936102434,3.52829121339639
"ABprppppppp","ABprppppppp",3.32957471978493,2.31865583464619,2.9344090770159,2.69950601577821,4.16304914041921
"C","C",3.17353281182415,4.01743468116271,2.4812174539881,3.74905066301686,3.77653757706299
"Ca","Ca",3.24309108845853,2.57800680926021,3.87166494254209,3.0273779608047,3.57807541894067
"Caa","Caa",2.9960583547472,2.77100963366665,2.35688020916822,2.86689197457862,3.92635408667336
"Caaa","Caaa",3.24551377041372,1.3849720827854,4.77694151994331,4.2809895518705,5.42838759682012
"Caaaa","Caaaa",2.82368959836817,3.93617553589422,7.51989410721179,4.16042925568289,3.80922015463191
"Caaaaa","Caaaaa",7.45537690736043,5.65514581748225,4.93164783853143,8.23494266351939,5.23094495391542
"Caaaap","Caaaap",7.6507843793999,9.00093799008218,2.76668573723467,6.66536855340491,6.71827086946861
"Caaap","Caaap",2.47038097834707,5.9212476945377,7.18160583204985,5.91705213411537,2.51804003894974
"Caaapa","Caaapa",4.8712157646568,9.64501955367897,3.41891902313761,10.0634797992553,9.18641022929292
"Caaapp","Caaapp",8.06416382509949,9.39508503334647,5.02788431030339,7.37776156615278,9.92101260642571
"Caap","Caap",2.77144055290322,3.91041492883449,4.23072766493969,4.3845928110713,3.13142041875496
"Caapa","Caapa",3.83528323119413,4.43764271602043,5.81180240951446,6.38385705885251,3.92709880588575
"Caapaa","Caapaa",2.76263061749721,1.95450813820907,4.15855503203593,4.82659384627884,3.93932015237653
"Caapap","Caapap",3.97660646468549,3.92324066597933,2.93192086654993,1.98132451873919,4.06203555011646
"Caapp","Caapp",3.84035333859371,4.33142333304348,8.48226888121686,8.42556229937826,2.90979140407844
"Caappd","Caappd",7.98961855064454,8.04982280524554,5.82307063183126,5.39124838874849,6.90191090897203
"Caappv","Caappv",4.49037833504317,2.62289273832829,3.8998272937658,2.83276714358158,6.31004519853782
"Cap","Cap",4.0794628556998,3.5879113930495,2.8933271638939,3.54185310120526,2.6559703590514
"Capa","Capa",2.17143157730382,3.81512608736599,4.77437349028281,1.94503534630032,3.44191064111227
"Capaa","Capaa",2.1997510243184,2.97036303803056,3.71353010677521,2.27027482150501,2.4796030250866
"Capaaa","Capaaa",3.20745507503314,3.701832801352,3.18450732831654,1.91408807393558,5.39164206038022
"Capaaaa","Capaaaa",2.2262882067278,2.63771705528261,4.08923097448877,3.63762480864743,3.38899127100712
"Capaaap","Capaaap",4.01445254043796,3.56077946855955,3.95559331850878,6.10866685824841,5.13549421831177
"Capaap","Capaap",2.89188812606526,3.37440241451094,4.12943708412056,2.93926736626075,4.5435279871405
"Capaapa","Capaapa",5.74333874854585,4.84976926968715,4.16078797023762,7.47189703685568,3.08690591260589
"Capaapp","Capaapp",3.83637695838058,5.64073578832039,3.02942499772555,4.92034158247917,7.17266738470201
"Capap","Capap",3.44165959431407,4.24967531204531,3.79860556971091,5.02655859003707,2.35850057814904
"Capapa","Capapa",4.13335392572057,4.12775912041211,2.17402684176549,3.24935234899787,3.15782199977307
"Capapaa","Capapaa",9.31908035551803,4.90527035414462,3.88487987871602,9.09088835632683,7.47044762919647
"Capapap","Capapap",7.29335073352014,6.36453865443845,2.99070112798424,6.82712919607483,5.51385333173859
"Capapp","Capapp",1.6316146094903,2.52421556104797,4.24907153403425,2.30204477274165,2.08446615334878
"Capappa","Capappa",1.68250092368063,1.6611245932962,3.78541734522752,2.73796148346498,3.16039278239827
"Capappp","Capappp",3.03530691452821,2.55898728824415,4.03126716942428,1.64396962822445,3.27896908422403
"Capp","Capp",2.17577583785506,4.34172901200474,3.83457066821981,2.12320973194992,4.1202317546967
"Cappa","Cappa",3.43931592645476,4.86250831955156,3.43777527386931,4.39711959793603,2.65199556395884
"Cappaa","Cappaa",3.60994388238593,3.74443463189674,2.0119185526901,2.79481330309505,2.82815310960885
"Cappaaa","Cappaaa",5.53728899743446,3.75152469771027,5.05931896116632,6.95692019383084,6.49782226782098
"Cappaap","Cappaap",7.31135362545316,5.93113676039326,4.40985110414694,8.62772440662287,8.28507223117959
"Cappap","Cappap",2.58300200182763,3.79960766987611,2.77342165328496,2.45725410917517,2.82955609416518
"Cappapa","Cappapa",2.98533495376218,4.09795624141971,4.05612758624502,2.98476261215918,5.71660477001465
"Cappapp","Cappapp",1.6584165832676,3.70545196169245,2.40642386325927,3.78954490658417,2.48207906682792
"Cappp","Cappp",3.72477565992915,5.0673905171518,4.05308162475469,5.19976441557069,3.41133126561017
"Capppa","Capppa",3.12015550424091,5.03538007462004,2.11152257992837,2.35934946002036,4.41053635864615
"Capppaa","Capppaa",5.66564525566031,5.45677922721764,NA,5.30498947573816,8.25833316703684
"Capppap","Capppap",3.92560905701555,4.6679774806378,NA,1.76611232860164,6.03750445919269
"Capppp","Capppp",2.75734729687449,3.79513646229713,2.81479424185607,1.46381038432216,3.27932030549998
"Cappppd","Cappppd",1.79442835900595,3.35650938701469,NA,4.19636889403775,4.19411573319017
"Cappppv","Cappppv",2.49750404548146,1.74523682389689,NA,4.50294858949183,2.92696770019217
"Cp","Cp",3.45399707546829,3.43838411108891,3.624287714543,2.56803467337901,2.32451317106687
"Cpa","Cpa",3.74225520002026,4.50624781295347,2.86853945104908,2.85355848315959,2.37828480120742
"Cpaa","Cpaa",2.22936117847973,2.27930036847074,2.40175688244388,3.3793088434725,2.51651003644297
"Cpaaa","Cpaaa",2.91922905019242,4.26107078886592,3.45961481397487,4.65781252574904,4.29072568641904
"Cpaaaa","Cpaaaa",7.86293924725971,6.60467241034009,9.32102395393064,8.96873835920123,10.6626938417422
"Cpaaap","Cpaaap",6.61241674817464,6.88674682859616,7.40623887466466,9.01053951268216,10.9895790379329
"Cpaap","Cpaap",2.2004893933134,4.09519445593721,3.34069665481057,4.42454712454213,2.98240994642061
"Cpaapa","Cpaapa",8.14337557218209,7.52975529129047,7.83744648260251,8.616744893571,10.5822970259901
"Cpaapp","Cpaapp",4.9760206260238,8.7226228065741,6.56312716710985,8.47941236602458,10.0008170816143
"Cpap","Cpap",3.36068068670216,3.58457848684407,3.69988011432205,1.2654481803861,3.01733520812158
"Cpapa","Cpapa",3.25468025965792,4.92805586046685,2.90641270223201,3.79479663025931,2.57897698373679
"Cpapaa","Cpapaa",3.55432624446114,5.78841904891182,4.24045023911131,3.30115398329049,6.0581549394939
"Cpapap","Cpapap",6.1659882594988,6.36435757435785,3.86420101237413,8.00583695228221,8.01994306533329
"Cpapp","Cpapp",4.23782409837904,4.36025507827564,6.50850283724884,6.41775120380282,3.69777991062761
"Cpappd","Cpappd",3.88811584246624,4.70047561966783,3.72713198385872,4.49095379447223,6.60918138935909
"Cpappv","Cpappv",3.20316047970209,4.20713425612087,3.69043425041183,4.44635084517579,4.71646511474801
"Cpp","Cpp",3.42463814227783,3.84673444810315,3.83023794003154,3.05536133657834,2.68399342274658
"Cppa","Cppa",3.53926568863659,3.27754934735369,6.21680870450186,5.38036222142147,2.74328963088094
"Cppaa","Cppaa",5.08485440080585,2.92827773382191,5.27532764638188,4.47949995974306,4.75776577252017
"Cppaaa","Cppaaa",4.71885372660839,3.20904226310391,2.13126595013797,4.17757671799957,3.88643355312879
"Cppaaaa","Cppaaaa",3.9588701111105,2.36343224870777,2.02074324513745,3.67680481238319,2.58082124862526
"Cppaaap","Cppaaap",4.96948819009004,3.92009231226419,3.68459962428224,4.09755211439854,4.65766838250625
"Cppaap","Cppaap",5.01287183064308,4.2377230583528,3.84495998235138,3.95568290124849,3.80919032327111
"Cppaapa","Cppaapa",7.82675057736781,4.94441098629163,4.55352107445615,4.51894655283211,5.50403809310422
"Cppaapp","Cppaapp",2.80090999849866,5.50727775365514,4.6921072100494,4.8105983743806,5.32080037878116
"Cppap","Cppap",4.83342375236622,3.38223198874683,6.00505496721652,4.90213618228537,4.33510795661176
"Cppapa","Cppapa",2.26665925479044,3.93269198965942,2.36183925177658,3.98712335355084,5.66085939942956
"Cppapaa","Cppapaa",5.88150222971091,4.96007029293925,5.2395148175884,7.10049174022652,8.25868934578094
"Cppapap","Cppapap",6.03732332792125,6.1451472021871,3.90250496193225,6.10077019482883,8.51013884810622
"Cppapp","Cppapp",2.10857514595478,4.15869015506252,3.45681782522696,4.24583089497206,5.39948291791978
"Cppappa","Cppappa",1.49738501350333,3.4501495205928,2.6591361184597,2.84877481674712,3.89521441110875
"Cppappp","Cppappp",2.75341176536149,1.47153421730924,3.03434576063215,3.92309115970442,4.87530239846803
"Cppp","Cppp",4.23524012436046,4.68562047827744,5.96266978419154,3.56907540570434,3.89682270189086
"Cpppa","Cpppa",8.52832809357662,8.70350626127913,8.26326546715584,4.43266581075128,7.22564217413069
"Cpppaa","Cpppaa",5.86661560814084,7.38683017009576,5.6977989705257,5.32660535516394,6.63071613500724
"Cpppaaa","Cpppaaa",8.22163231680204,4.25471885744173,6.83415220048112,5.4345165725152,7.28017142805085
"Cpppaap","Cpppaap",8.02311923116893,7.33126953799767,8.89243120843116,5.64727524950254,10.6562217743845
"Cpppap","Cpppap",4.64697701849989,5.88562330002678,4.71196255436242,4.47476752412527,5.81114924666129
"Cpppapa","Cpppapa",4.02323179648248,4.29070879106099,4.02501878204603,4.18491101943094,5.98573052701416
"Cpppapp","Cpppapp",2.68112507982689,3.82464689751469,4.3210685450224,3.81649117742528,6.53510694710965
"Cpppp","Cpppp",4.55517791722989,5.35624225384872,5.7487802396481,5.06122117636369,4.5153896438652
"Cppppa","Cppppa",5.5705911459117,5.37868519557688,5.90507883780418,3.47324606855702,6.91330098153161
"Cppppaa","Cppppaa",5.67180699096894,5.26489552469351,6.68550056175865,4.89129032187792,10.128783763648
"Cppppap","Cppppap",6.24528465156667,5.81506192922979,2.01399111678938,4.43337514872258,8.65437500217803
