"Cells","CellNames.Cells.","CellTimes.Cells.","CCDefectCount.Cells.","CCDefectCount.Parents.","CCDefectCount.Sisters.","CCDefectCount.Aunts.","PosDefectCount.Cells.","PosDefectCount.Parents.","PosDefectCount.Sisters.","PosDefectCount.Aunts.","AngDefectCount.Cells.","AngDefectCount.Parents.","AngDefectCount.Sisters.","AngDefectCount.Aunts.","cellObservedCounts.Cells.","cellObservedCounts.Parents.","cellObservedCounts.Sisters.","cellObservedCounts.Aunts.","divObservedCounts.Cells.","divObservedCounts.Parents.","divObservedCounts.Sisters.","divObservedCounts.Aunts.","ExpPeak.Cells.","ceh36_peak.Cells.","unc30_peak.Cells.","mls2_peak.Cells.","nob1_peak.Cells.","ceh13_peak.Cells."
"ABpraappa",NA,169,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,213,0,0,8,0,0
"ABpraappaa","hyp4",225,1,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,9375,0,105,8,73,35
"ABpraappaaa",NA,400,0,1,0,0,0,1,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,NA,NA,NA,NA,NA,NA
"ABpraappaap",NA,400,0,1,0,0,0,1,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,NA,NA,NA,NA,NA,NA
"ABpraappap","hyp6",225,0,0,1,0,0,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,415,0,0,8,0,0
"ABpraappp",NA,169,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,122,0,0,8,0,0
"ABpraapppa","hyp7",218,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,442,0,0,8,0,0
"ABpraapppp","hyp7",218,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,259,0,0,8,0,0
"ABprap",NA,75,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,65,0,0,8,0,0
"ABprapa",NA,102,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,65,0,0,8,0,1011
"ABprapaa",NA,133,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,65,0,0,8,0,3154
"ABprapaaa",NA,174,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,71,0,0,8,0,3759
"ABprapaaaa",NA,225,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,366,0,0,8,0,3759
"ABprapaaaaa","death",307,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,1603,0,0,8,0,3759
"ABprapaaaap",NA,307,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,366,0,0,8,0,3759
"ABprapaaaapa","ADER",400,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,NA,4,0,0,0,0,366,0,0,8,0,3759
"ABprapaaaapp","ADAR",400,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,NA,4,0,0,0,0,366,0,0,8,0,3759
"ABprapaaap",NA,225,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,208,0,0,8,0,3759
"ABprapaaapa",NA,303,0,0,0,0,2,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,707,0,0,8,0,3759
"ABprapaaapad","FLPR",400,0,0,0,0,0,2,0,1,0,0,0,0,NA,4,NA,4,0,0,0,0,707,0,0,8,0,3759
"ABprapaaapav","AIZR",400,0,0,0,0,0,2,0,1,0,0,0,0,NA,4,NA,4,0,0,0,0,707,0,0,8,0,3759
"ABprapaaapp","RMGR",303,0,0,0,0,1,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,503,0,0,8,0,3759
"ABprapaap",NA,174,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,65,0,0,8,0,3986
"ABprapaapa","W",230,0,0,0,0,2,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,532,42,0,8,0,3986
"ABprapaapp","P1/2R",230,0,0,0,0,2,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,337,0,0,8,0,3986
"ABprapap",NA,133,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,65,0,0,8,0,2802
"ABprapapa",NA,170,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,65,0,0,8,1327,2802
"ABprapapaa",NA,222,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,239,0,0,8,1695,2802
"ABprapapaaa","QR",400,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,NA,4,0,0,0,0,239,0,0,8,1695,2802
"ABprapapaap","V5R",400,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,NA,4,0,0,0,0,239,0,0,8,1695,2802
"ABprapapap","P9/10R",222,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,353,0,0,8,1451,2802
"ABprapapp",NA,170,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,114,0,0,8,1451,2802
"ABprapappa","P12",219,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,4,4,394,0,0,8,3542,2802
"ABprapappp",NA,219,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,4,659,0,0,8,2748,2802
"ABprapapppa","death",310,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,0,2040,0,331,8,2748,2802
"ABprapapppp",NA,310,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,0,659,0,0,8,2748,2802
"ABprapappppa",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,659,0,0,8,2748,2802
"ABprapappppaa","PLMR",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,659,0,0,8,2748,2802
"ABprapappppap","ALNR",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,659,0,0,8,2748,2802
"ABprapappppp","death",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,659,0,0,8,2748,2802
"ABprapp",NA,102,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,65,0,0,8,0,870
"ABprappa",NA,133,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,65,0,0,8,896,1267
"ABprappaa",NA,174,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,144,0,0,8,934,1340
"ABprappaaa","P3/4R",226,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,727,0,0,8,934,2814
"ABprappaap","P5/6R",226,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,450,0,0,8,934,1962
"ABprappap",NA,174,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,93,0,0,8,896,1267
"ABprappapa","V3R",226,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,352,0,0,8,896,1267
"ABprappapp","P7/8R",226,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,567,0,0,8,896,1267
"ABprappp",NA,133,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,80,0,0,8,691,1113
"ABprapppa",NA,176,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,320,0,0,8,1839,1113
"ABprapppaa",NA,233,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,320,0,0,8,1839,1113
"ABprapppaaa","PVQR",333,0,0,0,0,0,0,1,0,0,0,0,0,3,4,3,4,0,4,0,4,558,0,0,8,1839,1113
"ABprapppaap","death",333,0,0,0,0,1,0,0,0,0,0,0,0,3,4,3,4,0,4,0,4,1559,0,0,58,1839,1113
"ABprapppap",NA,233,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,516,0,0,8,1839,1113
"ABprapppapa","death",306,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,823,0,0,8,1839,1113
"ABprapppapp",NA,306,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,1358,0,142,8,1839,1113
"ABprapppappa","HSNR",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,1358,0,142,8,1839,1113
"ABprapppappp","PHRB",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,1358,0,142,8,1839,1113
"ABprapppp",NA,176,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,568,0,0,8,1483,1113
"ABprappppa","hyp7",233,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,881,0,0,8,1483,1113
"ABprappppp","TR",233,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,781,88,0,8,1483,1113
"ABprp",NA,56,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,60,0,0,8,0,0
"ABprpa",NA,75,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,3,4,252,0,0,8,0,0
"ABprpaa",NA,103,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,3,252,0,253,8,0,0
"ABprpaaa",NA,135,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,252,206,1521,8,0,0
"ABprpaaaa",NA,173,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,486,905,1521,790,0,0
"ABprpaaaaa",NA,221,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,589,927,1521,2848,0,0
"ABprpaaaaaa","SAAVR",301,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,589,927,1521,2848,0,0
"ABprpaaaaap","AWCR",301,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,768,927,1521,2848,0,0
"ABprpaaaap",NA,221,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1322,1015,1521,2915,0,0
"ABprpaaaapa","G1",291,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,1326,1015,1521,2915,0,0
"ABprpaaaapp","DB3/1",291,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,1322,1015,1521,2915,0,0
"ABprpaaap",NA,173,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,486,743,1521,679,0,0
"ABprpaaapa",NA,222,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,9055,743,1521,990,1,0
"ABprpaaapaa","URAVR",317,0,0,0,0,2,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,9055,743,1521,990,1,0
"ABprpaaapap","CEPshVR",317,0,0,0,0,1,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,9055,743,1521,990,1,0
"ABprpaaapp",NA,222,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,16129,768,1521,1527,2,0
"ABprpaaappa",NA,290,0,0,0,0,1,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,42903,768,1521,1527,2,0
"ABprpaaappaa","OLQVR",400,0,0,0,0,0,1,0,2,0,0,0,0,NA,4,NA,4,0,0,0,0,42903,768,1521,1527,2,0
"ABprpaaappap","death",400,0,0,0,0,0,1,0,2,0,0,0,0,NA,4,NA,4,0,0,0,0,42903,768,1521,1527,2,0
"ABprpaaappp","URYVR",290,0,0,0,0,2,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,27785,768,1521,1527,2,0
"ABprpaap",NA,135,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,252,159,1298,8,0,0
"ABprpaapa",NA,172,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,357,720,1298,8,0,0
"ABprpaapaa",NA,223,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,425,720,1298,32,0,0
"ABprpaapaaa","RIVR",301,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,506,720,1298,32,0,0
"ABprpaapaap","AVBR",301,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,660,720,1298,32,0,0
"ABprpaapap",NA,223,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,628,720,1298,8,0,0
"ABprpaapapa","AMsoR",301,0,0,0,0,1,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,628,720,1298,8,0,0
"ABprpaapapp","CEMVR",301,0,0,0,0,2,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,2162,720,1298,58,0,0
"ABprpaapp",NA,172,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,252,731,1404,8,0,0
"ABprpaappa",NA,220,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,451,731,1404,8,0,0
"ABprpaappaa","ASHR",293,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,451,731,1404,8,0,0
"ABprpaappap","RIBR",293,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,3290,731,1404,8,0,0
"ABprpaappp",NA,220,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1006,731,1404,8,0,0
"ABprpaapppa","AIMR",291,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,1286,731,1404,8,0,0
"ABprpaapppp",NA,291,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,1006,731,1404,8,0,0
"ABprpaappppa","CEPVR",400,0,0,0,0,0,1,0,1,0,0,0,0,NA,4,NA,4,0,0,0,0,1006,731,1404,8,0,0
"ABprpaappppp","death",400,0,0,0,0,0,1,0,1,0,0,0,0,NA,4,NA,4,0,0,0,0,1006,731,1404,8,0,0
"ABprpap",NA,103,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,3,385,0,0,8,0,0
"ABprpapa",NA,134,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,385,370,641,8,0,0
"ABprpapaa",NA,172,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,401,1308,900,8,0,8
"ABprpapaaa",NA,226,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,749,1308,900,8,0,8
"ABprpapaaaa","SMDDR",305,0,0,0,0,1,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,1438,1308,900,8,0,8
"ABprpapaaap","AIYR",305,0,0,0,0,2,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,1578,1308,900,8,0,8
"ABprpapaap",NA,226,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,718,1308,900,8,0,8
"ABprpapaapa","SIADR",305,0,0,0,0,2,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,718,1308,900,8,0,8
"ABprpapaapp","SIBVR",305,0,0,0,0,2,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,1137,1308,900,59,0,8
"ABprpapap",NA,172,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,429,1332,641,8,0,0
"ABprpapapa",NA,222,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,897,3405,641,8,11,0
"ABprpapapaa","exc_gl_R",291,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,1360,3405,641,8,11,0
"ABprpapapap","AVKR",291,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,1257,3405,641,8,11,0
"ABprpapapp",NA,222,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,690,3799,641,8,0,1
"ABprpapappa","SIAVR",293,0,0,0,0,2,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,889,3886,641,8,0,1
"ABprpapappp","DA8",293,0,0,0,0,2,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,2048,3814,641,8,0,1
"ABprpapp",NA,134,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,385,330,647,8,0,0
"ABprpappa",NA,170,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,405,2395,647,8,0,0
"ABprpappaa",NA,219,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1002,3707,647,8,0,0
"ABprpappaaa","RIH",287,0,0,0,0,3,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,1002,3707,647,8,0,0
"ABprpappaap","AVL",287,0,0,0,0,2,0,3,0,0,0,0,0,4,4,4,4,0,4,0,4,1031,3707,647,8,0,0
"ABprpappap",NA,219,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,657,3619,647,8,0,0
"ABprpappapa","RIS",289,0,0,0,0,2,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,1071,3619,647,8,0,0
"ABprpappapp","DB4",289,0,0,0,0,2,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,1087,3619,647,8,0,0
"ABprpappp",NA,170,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,418,2445,647,8,0,0
"ABprpapppa",NA,220,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,752,6302,647,8,0,0
"ABprpapppaa","RIR",295,0,0,0,0,2,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,752,6302,647,8,0,0
"ABprpapppap","AVG",295,0,0,0,0,2,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,1088,6302,647,8,0,0
"ABprpapppp",NA,220,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,685,6013,647,8,0,0
"ABprpappppa","virR",292,0,0,0,0,2,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,930,6013,647,8,0,0
"ABprpappppp","virL",292,0,0,0,0,1,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,685,6013,647,8,0,0
"ABprpp",NA,75,0,0,0,0,0,0,0,0,1,0,0,0,4,4,4,4,3,4,4,4,73,0,0,8,0,0
"ABprppa",NA,104,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,3,4,4,98,0,445,8,0,2703
"ABprppaa",NA,137,0,0,0,0,0,0,0,0,1,0,0,0,4,4,4,4,4,4,4,4,198,523,1693,8,0,2703
"ABprppaaa",NA,179,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,3,4,4,4,660,1220,1693,8,0,2703
"ABprppaaaa",NA,235,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,0,4,1232,1220,1693,8,0,2703
"ABprppaaaaa","SIBDR",298,0,0,0,0,2,0,2,0,0,0,0,0,4,4,4,4,0,4,0,0,1232,1220,1693,8,0,2703
"ABprppaaaap",NA,298,0,0,0,0,2,0,2,0,0,0,0,0,4,4,4,4,0,4,0,0,1232,1220,1693,8,0,2703
"ABprppaaaapa","death",400,0,0,0,0,0,2,0,2,0,0,0,0,NA,4,NA,4,0,0,0,0,1232,1220,1693,8,0,2703
"ABprppaaaapp","RICR",400,0,0,0,0,0,2,0,2,0,0,0,0,NA,4,NA,4,0,0,0,0,1232,1220,1693,8,0,2703
"ABprppaaap","death",235,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,3,4,4,731,1220,1693,8,5,2703
"ABprppaap",NA,179,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,4,3,4,226,1394,1693,8,0,2703
"ABprppaapa",NA,231,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,3,723,3132,1693,8,43,2703
"ABprppaapaa","death",317,0,0,0,0,2,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,1225,3142,1693,63,43,2703
"ABprppaapap","RIMR",317,0,0,0,0,2,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,723,3132,1693,8,43,2703
"ABprppaapp",NA,231,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,3,631,3995,1693,8,0,2703
"ABprppaappa","AIAR",309,0,0,0,0,2,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,1116,4313,1693,280,0,2703
"ABprppaappp","DB7",309,0,0,0,0,2,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,1496,4956,1693,367,0,2703
"ABprppap",NA,137,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,4,4,135,507,1360,8,0,2703
"ABprppapa",NA,176,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,461,1511,1360,8,0,3251
"ABprppapaa",NA,226,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,461,1585,1360,8,0,3251
"ABprppapaaa",NA,297,0,0,0,0,2,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,795,1585,1360,8,0,3251
"ABprppapaaaa","SABVR",400,0,0,0,0,0,2,0,2,0,0,0,0,NA,4,NA,4,0,0,0,0,795,1585,1360,8,0,3251
"ABprppapaaap","RIFR",400,0,0,0,0,0,2,0,2,0,0,0,0,NA,4,NA,4,0,0,0,0,795,1585,1360,8,0,3251
"ABprppapaap","DA1",297,0,0,0,0,2,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,610,1585,1360,8,0,3251
"ABprppapap",NA,226,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,807,1511,1360,8,0,3251
"ABprppapapa","DA3",319,0,0,0,0,2,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,1599,1511,1360,8,0,3251
"ABprppapapp","DA5",319,0,0,0,0,2,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,898,1511,1360,8,0,3251
"ABprppapp",NA,176,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,292,1451,1360,8,0,3222
"ABprppappa",NA,231,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,797,1451,1360,8,0,5866
"ABprppappaa","RIGR",309,0,0,0,0,2,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,797,1451,1360,8,0,5866
"ABprppappap","DD2",309,0,0,0,0,2,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,1228,1451,1360,8,0,5866
"ABprppappp",NA,231,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,649,1451,1360,8,0,7789
"ABprppapppa","DD4",323,0,0,0,0,2,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,649,1451,1360,8,0,7789
"ABprppapppp","DD6",323,0,0,0,0,2,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,979,1451,1360,8,0,7789
"ABprppp",NA,104,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,3,4,4,158,0,219,8,0,1828
"ABprpppa",NA,135,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,173,816,1640,8,994,2204
"ABprpppaa",NA,173,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,404,3470,1640,8,2971,2204
"ABprpppaaa",NA,224,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,607,4044,1640,8,3025,2204
"ABprpppaaaa","PDA/Y",303,0,0,0,0,2,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,781,4044,1640,8,3025,2204
"ABprpppaaap","DA7",303,0,0,0,0,1,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,843,4044,1640,8,3025,2204
"ABprpppaap",NA,224,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,867,3960,1640,8,2971,2204
"ABprpppaapa",NA,304,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,988,3960,1640,8,2971,2204
"ABprpppaapaa","PVCR",400,0,0,0,0,0,1,0,1,0,0,0,0,NA,4,NA,4,0,0,0,0,988,3960,1640,8,2971,2204
"ABprpppaapap","LUAR",400,0,0,0,0,0,1,0,1,0,0,0,0,NA,4,NA,4,0,0,0,0,988,3960,1640,8,2971,2204
"ABprpppaapp","PHAR",304,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,867,3960,1640,36,2971,2204
"ABprpppap",NA,173,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,425,3770,1640,8,2440,2204
"ABprpppapa",NA,225,1,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,4,4,0,4,442,4470,1640,8,2440,2204
"ABprpppapaa","PHshR",280,0,1,0,0,1,0,1,1,0,0,0,0,4,4,4,4,0,4,0,0,1361,4470,1640,8,2440,2204
"ABprpppapap","hyp8/9",280,0,1,0,0,1,0,1,1,0,0,0,0,4,4,4,4,0,4,0,0,461,4470,1640,8,2440,2204
"ABprpppapp","death",225,0,0,1,0,1,0,0,0,0,0,0,0,4,4,4,4,0,4,4,4,896,3770,1640,33,2440,2204
"ABprpppp",NA,135,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,162,960,1291,8,454,1828
"ABprppppa",NA,172,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,559,3461,1291,8,2360,1828
"ABprppppaa",NA,220,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,3,4,896,5722,1291,8,2591,1828
"ABprppppaaa","PVPR",294,0,0,0,0,1,0,1,0,0,0,0,1,4,4,4,4,0,4,0,3,1153,5722,1291,8,2591,1828
"ABprppppaap","rect_VR",294,0,0,0,0,1,0,1,0,0,0,0,1,4,4,4,4,0,4,0,3,896,5722,1291,8,2591,1828
"ABprppppap",NA,220,0,0,0,0,0,0,0,0,1,0,0,0,4,4,4,4,3,4,4,4,743,5446,1291,8,2456,1828
"ABprppppapa","B",291,0,0,0,0,1,0,1,0,0,1,0,0,4,4,4,4,0,3,0,4,1164,5446,1291,8,2456,1828
"ABprppppapp","DVA",291,0,0,0,0,1,0,1,0,0,1,0,0,4,4,4,4,0,3,0,4,864,5446,1291,8,2456,1828
"ABprppppp",NA,172,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,226,3824,1291,8,1427,1828
"ABprpppppa",NA,223,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,460,3859,1291,8,1520,1828
"ABprpppppaa","mu_bod",310,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,792,3859,1291,8,1520,1828
"ABprpppppap","mu_sph",310,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,936,3859,1291,8,1520,1828
"ABprpppppp",NA,223,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,855,4001,1291,8,1427,1828
"ABprppppppa","spike",293,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,855,4001,1291,12,1427,1828
"ABprppppppp","hyp10",293,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,855,4001,1291,8,1427,1828
"C",NA,49,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,4,4,0,0,0,0,0,0
"Ca",NA,67,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,0,0,0,0,0,0
