"","Cells","20101213_RW10889_pal.1_L2","20101213_RW10889_pal.1_L3","20110125_RW10890_pal.1_L3","20110125_RW10890_pal.1_L4","20110203_RW10890_pal.1_L4","20110209_UP2051_mls.2_L1","20110209_UP2051_mls.2_L2","20110209_UP2051_mls.2_L3","20110225_NX68_L3","20110316_mir.1_L2","20110316_mir.1_L3","20110408_RW10425_pha.4_L2","20110726_RW10713_L1","20110731_RW10434_L1","20110916_ceh.36_L1","20110927_RW11144_L4","20110929_ceh.43_L1","20111116_RW10226_L4","20120331_RW10871_L4","20120426_JIM122_L2","20120612_JIM127_L4","20120807_mir.57_L4"
"Cpppaaa","Cpppaaa",2.65842100053142,1.52938750673882,2.2366652502552,2.4313821911281,3.05932178030373,2.45208858005586,1.83328406809188,2.93153162348926,4.14976564630237,3.49567693314701,1.86424002693909,2.85698924451119,1.81507171213314,3.94778854416239,1.5523757878706,1.57923878738063,4.27102455948034,2.18877362263189,3.34117795606468,3.71450946585985,3.62358938071079,4.06040593924047
"Cpppaap","Cpppaap",1.86651108659007,1.45003769086251,2.65767169243435,2.75469992126418,3.05193629737281,2.39362141325107,2.19955616829068,2.61540579886178,4.56978743655209,3.79249888650298,1.94165410440609,2.45984358239035,1.71507477431203,2.99582836941006,1.63925856748206,2.53693285978584,3.70974414467061,1.85255876562702,3.00716687015632,5.07598890420719,2.62368132662938,3.65378689497937
"Cpppap","Cpppap",3.18126618588488,4.1191449806848,2.37456810563565,3.61725651243132,3.38873062068193,2.13473342056087,3.73881583135532,3.4602113596467,2.67061532196861,2.62403440638217,2.56054999533765,2.72925075072156,2.05568958691132,5.64538781886037,3.27072244682221,2.37084815310883,3.53333081577276,2.43758280837388,2.67486228348638,2.9468463838613,1.5065334872096,2.79068193152182
"Cpppapa","Cpppapa",1.23333333333333,2.00561125046292,2.73336156263652,2.22974866171722,1.73415573879827,3.76385206474736,2.70439746687904,2.54079664624497,2.71744824796738,3.285257145328,2.13476024998045,1.43363611143135,1.80522110529141,2.70227022568686,1.44609780611646,2.76230412997921,2.8058877877608,1.99056315462046,3.85154190362692,4.16325195534012,4.48358164532215,6.73945528802424
"Cpppapp","Cpppapp",1.66314461187234,1.77229994025968,2.05782070132001,2.19932374954327,0.805031143703087,2.13301262320358,2.57558225873683,2.37568781059752,2.13928639830255,1.58157110989718,1.82026808940906,2.31448601508462,1.42194804123015,1.68850761351582,2.90494937192659,2.22661249882324,2.4299428275617,3.06320398775215,3.74609270344866,5.80193596697529,3.40137896801866,7.29260918280861
"Cpppp","Cpppp",5.00383845135107,4.94591699447957,3.62372035331916,5.77290876647223,4.25567031535263,3.29168208066292,4.10458145705373,3.75826520497656,4.58616971202194,3.78530672356578,4.22473041831523,4.54096280359962,2.25919428447238,6.01889353751701,3.32960274824545,2.91442209650956,3.56965533193122,2.79101687426008,3.98289884156223,3.80012787427157,2.20751910213174,3.12332115891225
"Cppppa","Cppppa",2.74066786214209,2.45396973846531,3.01734861087582,3.08665683108159,3.64484105225392,2.59947334684214,3.84848793388201,3.94484019227967,2.33097055935272,2.81955229339102,2.75119808612374,2.62697997704154,2.08933539849139,4.79149056566793,2.90061820917067,2.55120319411056,3.82936986741515,1.77968912690665,2.73950425027043,2.73543562791468,3.13186112443317,2.65506948707149
"Cppppaa","Cppppaa",1.92831360307408,1.01862309691082,3.40035617918605,2.503254270034,2.01600197370052,3.3693578973293,1.96737441300548,2.25097816728991,3.80077796621594,2.35200233551997,1.50092205116211,2.05365778219378,2.60475181378981,2.56881516781154,2.36226659576998,1.9901411556419,3.53023516770807,2.39454848318369,4.30687721437676,5.17820790840124,2.47266102734871,4.01091352684746
"Cppppap","Cppppap",1.81494259427085,1.4967393392082,1.93225720399236,2.54934115086149,2.39598574370443,1.42436264065636,2.66564557467657,2.71894415077725,2.56365048131163,2.37001730951084,1.91868428459438,2.60011814678193,1.8037739851053,1.9131070415652,3.02098663927023,2.25926843700893,3.68689704225034,1.72916002790566,2.66334076568734,6.06416792605856,3.58822418695279,3.33476464873934
"Cppppp","Cppppp",2.43407869751389,2.41685329375726,2.12887954078514,2.67412299560151,3.11345494271873,3.15309421054276,3.2295315920265,2.68687402867731,2.12303806797539,2.37491902636588,2.89889548644347,3.08545721493646,2.29900112769253,3.33072676250193,2.73464155032264,3.14779604468067,5.21460798815179,3.46589642322573,2.13349105819694,2.33519458840623,2.15186830221616,2.19652923891994
"Cpppppd","Cpppppd",1.7868224240254,0.78065803111296,3.15418593124896,1.65119425259336,-Inf,1.90814895742296,2.04769125938443,-Inf,2.69405881980341,1.51418288306977,3.06071963576298,1.17511200039938,1.60960064586431,2.82141014536381,1.9935019063526,2.48506917313839,-Inf,2.81167001865458,4.56732898498252,4.70444155636225,3.39852160156024,6.14515977025028
"Cpppppv","Cpppppv",1.93281188242756,1.70589401659932,2.20440972194876,1.58380957159839,-Inf,1.3935847783478,2.03851269649859,-Inf,2.77454332637099,1.25801279251489,2.38680413233513,0.952041986056409,1.4918866015337,2.92396197998694,2.73915587753182,1.69938663379234,-Inf,2.68583776311897,4.65560288288481,4.89670530318948,3.09622877918626,6.34259881408836
"D","D",4.79254341889765,6.80188344118566,3.96161499432596,4.09731888118209,6.26972039284789,6.77669471492743,4.46337483033109,4.11602414978442,3.66494357972335,5.114284915783,4.63725371046182,5.0955294643539,3.99624179572911,5.18430406570861,8.26184613415933,6.65100191296627,8.15723959751335,2.96176961174055,4.85915149494998,3.23738729421125,3.4389498276314,3.32505790125473
"Da","Da",3.32176420196241,6.34435968548397,3.86408820887288,3.25896871209188,7.94034581417307,4.19837657661679,3.81198865420254,2.54753107561814,5.68020340690381,3.84164333665824,3.51906129006514,6.26552909222931,4.40906075444345,5.3239447704733,10.089786557874,6.24159585340204,5.03452184944464,3.32864556477806,4.21936587819842,4.3734086056943,4.60598909638261,3.43354099796435
"Daa","Daa",3.00716431495681,5.03107178707735,4.4087077787896,3.91018013686532,4.04479086924845,4.53849346192441,2.69231202262959,3.89105633015343,4.68931659014878,4.38859806687626,3.88777486339291,3.73745881562904,4.59103647303986,6.44745901397224,3.71238990987951,3.81773695648686,4.08718503003196,2.734289131822,3.72393428067733,4.10911102167242,3.30275718790573,3.17178486311328
"Daaa","Daaa",2.85387098708078,3.26119115299469,5.45946936845734,2.36509124609415,2.62615972020612,2.84653624516557,2.32512409691667,3.28333039770973,7.2614917407402,3.85677061723244,3.46666236225628,5.62762215963414,1.65571447670285,3.30621924801411,2.14731624308233,2.33022824622421,3.76366469564334,2.08533285399065,2.36799530846906,3.76771632059016,2.52108142976153,2.71409849410267
"Daaaa","Daaaa",1.40664494454002,3.12034604729647,5.58826330294359,2.27986007622586,2.6642166709874,3.12936790537436,2.26865544335431,1.88217146217552,3.00337651854526,2.99179797150077,3.11110049355397,3.57435207274246,3.5945935827011,2.39600004194413,2.56110290247905,2.35860907026909,3.16440120529933,2.1501691892224,4.86594989358997,5.31071369708963,14.6911881109657,3.96313007608885
"Daaap","Daaap",6.30858740131259,4.45582078218763,9.11662802654548,6.66445709009157,4.40986982138586,5.27402957311625,4.00224468391653,3.33778041849717,2.98621736162624,3.00978943243196,3.14884538723756,2.6186896446301,2.22569295888282,2.12726937645424,2.04291052165945,2.73772146354885,5.01694758200661,2.53095301032948,3.61888893486342,2.43771088478841,3.29965564006671,5.47591442806523
"Daap","Daap",6.60530603346044,7.24248399239966,6.54749494712631,6.11165226337606,3.49788602038006,4.05289057552889,3.30277556704675,5.08249177030732,5.55246152808968,4.37145784605955,3.47289980532857,3.51949830377661,2.23629434482454,3.0909067185759,2.5023573408864,3.00303090304869,4.75788148930526,1.72062134720064,2.75984186745538,3.46455988802614,2.50538695849362,2.33219525729303
"Daapa","Daapa",8.03006987271374,9.54192806903791,12.2650815962431,9.69479820636857,2.72730423780886,3.92593885176127,2.1162537311365,2.31768163941788,6.24821788651529,3.66423970217083,3.5200517699048,2.31088838140974,2.67375813513403,2.81142421472089,3.1144284432029,3.43161708070753,4.55557340839785,2.19857673721467,3.11123101317077,2.99501697255619,2.92829286075242,2.80551732186717
"Daapp","Daapp",9.35888633666442,9.20157712543561,12.6216548786203,12.2063075970567,2.04147536988868,4.91188204175889,2.80143225906263,1.76682765109609,5.06681737964203,3.65561477431004,4.08461637232812,2.53912271758837,3.09306203836534,2.19025864639636,2.84891718443311,3.96996517843181,5.2011495857184,3.75095708701061,2.67176767389078,3.06886077198775,3.69325637070529,3.70519778484689
"Dap","Dap",3.57642307710115,4.40952206037492,4.90272129214894,2.94619098537655,5.99801473400041,3.38013592404785,3.92238551459743,4.35881457126266,5.74944302009528,4.14900416210807,3.43245027291483,4.31558504142328,3.65089426382357,7.20792693484038,4.68154456393744,4.687728755472,4.34875814970834,3.38236799049726,5.57358875182371,3.85193941423518,2.72150911303964,4.87443308626362
"Dapa","Dapa",3.33824577726608,4.80750115264292,3.09486711820376,3.1454076352411,3.21401245066939,3.38695235883113,3.45991807097383,2.6464797148737,3.75960464033941,4.26260606529756,2.01825970183899,4.40649358875939,3.11796774898899,2.59671747942295,3.76674733778622,1.95485927601195,5.03501084333471,2.35477915053651,3.07639543227969,2.52831813728847,2.3864460240375,3.00286507975611
"Dapaa","Dapaa",3.06985892972481,5.15175575504928,3.55542556395053,2.99114590407728,2.57179811039914,3.53132808005712,1.90628581798079,1.85252473288238,3.88125624595802,2.48555375271986,2.97498341139266,2.94633459605608,2.92750434217247,2.71956068477186,1.62794551861242,2.39786869308911,3.91642920620016,1.62689177867003,2.13078176062796,2.5535989422976,2.59821775262294,2.57881571682663
"Dapap","Dapap",3.89677045688507,2.91977525217908,2.7472121241112,1.98134357036707,4.05175254291216,3.27806645901122,2.49870201933799,1.98531732355139,3.80150299223873,1.62485753451135,2.59042144198077,3.38036605174568,2.39824154329792,3.042468978277,1.79118676259617,2.6484501493865,5.03059909719876,2.78313143929514,2.65677200753094,2.21137226766349,4.46659729843692,4.64555259718466
"Dapp","Dapp",3.87925167620732,4.07161857032994,2.52888181039154,3.78833845695746,4.74743514920086,4.50175925812152,3.32971557060223,3.59315572184285,2.83896199553723,2.50759112021687,2.40578246235988,3.71422278422175,4.00006000472157,3.1176050948573,3.9246261416772,2.44422919847602,5.45908855085308,3.62933561750437,2.25935178807517,2.90146750425764,2.84560984677971,4.29290048204834
"Dappa","Dappa",2.68311954247828,4.43651435981729,2.83485429819008,3.31306579449876,3.20543108629755,3.22194706266739,2.92863266074539,1.89330049829907,5.52909435203827,2.13305166924068,2.06537629445736,3.53064950659231,2.59235185353046,3.16118733349964,1.49018328663672,3.20229891850064,5.47315076133661,3.27557010368153,2.61381475703069,1.78481664308012,3.73752122380959,4.80957072223126
"Dappaa","Dappaa",-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,3.39182476030949,-Inf,-Inf,-Inf,-Inf,-Inf,2.77902326868912,1.97025309115019,4.14382537988776,5.90339654081727
"Dappap","Dappap",-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,4.4306969509948,-Inf,-Inf,-Inf,-Inf,-Inf,3.39947987912716,2.70766108873112,5.50028376101947,6.94820558697737
"Dappp","Dappp",3.45859075347171,4.71742343812748,3.13406701157743,4.85523275693009,5.05705588331022,3.69363640910189,2.71816598651104,3.0827331706177,5.87592613436452,2.55974700987589,2.72731852299417,3.32985509269416,2.75007085921992,5.92672202979014,2.26973233205989,2.73255563809653,5.76566328277228,3.18855779725667,2.44757533081211,3.38741789568397,2.96771701181035,4.45431982555142
"Dapppa","Dapppa",-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,2.05600213587721,-Inf,-Inf,-Inf,-Inf,-Inf,4.19100083526391,3.5958492522019,4.09264243808609,3.61712199567222
"Dapppp","Dapppp",-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,2.31012502786069,-Inf,-Inf,-Inf,-Inf,-Inf,4.77063635360071,4.16415397270028,3.91438852820932,5.52632616564139
"Dp","Dp",4.95019535919841,5.49603198636947,3.43414129678454,3.89340107308058,4.42485629283252,5.77563895541074,2.99932976126633,3.13543771330072,5.21258014188148,5.71335972426408,2.8818044087159,5.33224618305349,3.5663926492095,5.129015914409,7.92894366699553,5.13117128646727,5.69498586533189,2.90201988310362,3.89586549553636,4.3983719082853,3.21284456073963,2.78009825024076
"Dpa","Dpa",3.16714330942232,4.35829639572069,4.78056001137599,3.10619548857169,3.94917548906515,5.16796512701328,4.24883795489333,3.42261863115727,4.3230140426817,2.89250686509706,3.24014717551661,3.34682508029418,3.21703240901629,5.51375686094711,3.9305357866642,4.25017668346447,3.57061234897764,2.81708525954708,3.32195944512484,3.54959565399873,4.03028156823366,3.09989080102015
"Dpaa","Dpaa",3.18841111010339,2.73998553773602,2.19006562609884,3.06220504499708,3.20851462762794,2.93523444227596,4.83091130794414,2.52744848963705,3.89718938840656,3.19177918191474,2.83827558758238,2.95344544999723,2.64009193341951,3.47239295554868,2.42074627025774,1.86893794404243,2.4087277713991,1.99111663509335,2.24349183657366,2.14870357083974,3.13849539559203,2.22217350169141
"Dpaaa","Dpaaa",3.49325848897339,1.91440416596329,2.86888477962027,4.59531704842117,2.49856116212471,2.68129467617956,2.39169534254893,2.17024852213217,3.61952455116473,3.35373935590917,2.51308830578193,2.29915983674017,3.13692723855686,2.60538618828047,2.47015008728028,1.82748100591492,2.97046556261889,1.70593276877204,2.38517180505435,1.92163725095744,2.57092245545427,2.74269940022599
"Dpaap","Dpaap",4.59515779996852,1.63145468542316,2.31405863642553,1.93976440590429,3.42334069875099,4.43902985922934,2.41294770606046,3.04953929284861,3.16313992601692,2.6075375855258,1.99581552369033,2.70702924529976,2.9589788922613,3.09877341769528,2.19485358433462,2.03229660279623,3.12764151317249,1.87469889706032,2.51255769048383,1.93503625220178,3.51999600863786,2.74918068023685
"Dpap","Dpap",3.14849844305146,3.22337774650244,3.00385154234008,2.82365304683943,2.94988793735884,3.35555852876349,4.11877143624897,2.8875945836178,3.63931793275912,3.27650437968329,3.06718097827273,2.64362459482637,2.08004092458151,4.20926184704939,2.44691564515795,1.79848208923857,2.95505871880763,2.30719441275012,2.46771309473134,2.89050155565372,2.50720061776039,2.40659328105808
"Dpapa","Dpapa",2.90609843793923,1.90955622035008,4.52033137409059,3.99018941533456,3.20157212765987,2.13665513779846,2.66833668437044,2.79485373029272,2.79475772097404,2.60698036310503,2.47418907326177,3.00464363834982,2.57455690102795,3.50942355936246,1.52364054104736,1.63522912542492,2.38008318708534,1.4459833223779,2.80220209702561,2.89741686198406,2.32298299606347,2.75001032452521
"Dpapp","Dpapp",3.1402562290048,1.58584909602771,7.19961170080709,3.84149269369375,1.11964210091418,2.41911740576825,1.85573000825642,1.92125100550081,3.49645586779725,2.59075812837062,2.581943995195,1.9493709359891,3.64292979619427,4.18360880635703,2.14422187448685,1.76990967777611,2.56920612698948,2.66092788141329,2.0799363619496,2.44534217037325,2.32032542706485,3.13344375374949
"Dpp","Dpp",4.52569849586506,4.15212363146559,4.80144667801252,2.78826125505597,5.89622401151788,3.62685949278942,3.98625801375042,2.93549771651553,5.09481187396699,3.45254700404168,3.93075655662342,3.77377358310056,4.03481430019889,7.79349950799287,3.99372441597362,4.07437219614247,3.61429692020115,3.52740169205261,2.99443977413674,5.07130085116728,4.13902424300883,2.3306837573681
"Dppa","Dppa",2.33666428910958,2.26606847127738,3.46045426613845,2.55778844333866,4.215972187717,2.93300187521249,2.58413873227756,2.98825524704427,3.24412080591848,3.88133389122257,2.34713226690914,4.68777508610315,2.38277804567984,3.08291724002648,2.50218499557209,2.51574219593968,3.00750392197324,2.24094436286271,3.25402206145571,3.10646386328187,3.52849379271007,3.17606656756087
"Dppaa","Dppaa",2.94001680328906,1.68844517454314,3.20235957688733,2.75431499814517,3.36907572327596,2.49206556249479,1.67171653710384,2.53160754767936,4.00325400760218,2.21082914523662,1.75727942815626,3.14983202312231,2.25979747147169,3.11626299296486,2.12313989223634,1.21641857635229,2.3607311232582,1.93636842842256,2.2016428876997,2.87981430124814,1.8670165914665,2.15510142321953
"Dppap","Dppap",2.39148986157797,2.05848010078764,3.43434127599457,2.973173582205,5.54021293567908,3.68640432355234,3.37884006044869,3.81201485186792,4.28813633270997,3.13071929144797,2.03794657605177,4.00349678397238,2.85828003110825,2.28176576825506,2.4462627995215,2.48675038638505,2.95348514853695,2.22016996399513,4.28123055539421,3.71542962887386,3.68687787189179,2.81509564167559
"Dppp","Dppp",2.47280664979548,3.43067230383216,3.23166384659026,2.88364643021928,6.22025284071918,3.01092020748936,2.52974913095142,3.06253352148967,3.60628555593073,2.98571707098334,3.75106526171293,2.90977111790774,2.87559116429283,3.86286964182958,2.48181852333938,2.75372281082535,3.43164550967177,2.64243966701998,2.90949176743681,3.48045194328707,2.05955158218814,3.16454988382865
"Dpppa","Dpppa",4.00918863444265,3.68064234871762,2.77173093281332,3.42340160140113,7.42008688215961,4.0150127105938,2.61557833125399,3.44993412321822,5.22132175218352,2.6503850035258,3.71262086927931,3.77651330730298,2.16016461981575,2.26827290762621,2.12929682258667,1.69957189237372,4.24346959389832,2.36478992829356,2.51893177776574,3.86033491487118,4.03810463478577,3.09224182144706
"Dpppaa","Dpppaa",-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,1.43366736180428,-Inf,-Inf,2.74122834523898,-Inf,-Inf,-Inf,-Inf,-Inf,2.74062800586586,2.1502259042363,3.73242463781059,3.00253342234851
"Dpppap","Dpppap",-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,1.62647237512289,-Inf,-Inf,2.68167113418391,-Inf,-Inf,-Inf,-Inf,-Inf,1.98787994271955,3.01464020333365,3.40446628422703,3.0726683856237
"Dpppp","Dpppp",4.15816820388394,2.98891547262203,4.34517401148477,3.35360401970645,7.89663017477115,3.66710063634318,3.01050666541225,3.31511377464529,4.71147344623207,2.1608462808004,3.16785789406723,3.15961454334227,2.24736794429108,2.8471708102673,2.28208802552997,2.18975611745205,5.18325443464358,2.24347538836106,3.02756618834228,3.17842985242885,3.4264376544744,3.83678862666491
"E","E",3.47864612093364,4.77815665069138,1.50434212215232,4.1559835835197,5.75211839076452,6.47355047012116,2.81792931486628,7.54915023580021,3.96525728120162,6.47074724521749,4.97572367862389,2.77219753776872,3.72042392604712,3.93486419658704,3.88018115014269,5.84454898469224,4.08850496564542,3.71964709936974,2.32367240039333,4.02231304942488,3.26727882087619,2.56756428266126
"EMS","EMS",5.23082127588477,4.89530256890811,-Inf,6.83720812656646,5.11063122417307,4.06327917898665,3.72073870569327,10.2527600864629,7.34727229614035,12.1843739100012,7.02319097094057,6.61401723095266,8.60671337259656,4.85691634262334,5.06131735157294,6.0188972279468,4.74932112923275,5.9397894081061,2.00020732964369,5.74454937460138,4.13621186466179,2.02379559477376
"Ea","Ea",4.42482029135189,3.87155419537336,3.6558455403454,3.93377513043889,6.06997385241552,4.63279605918419,3.55998586953118,2.85816492596203,5.22890870019222,4.47943509031234,2.81151123849133,3.43535170589252,3.210251202985,4.20008778627954,4.51316027883781,4.61990683482585,6.20702252640315,2.88592156214957,4.18630085575961,4.45906806439492,2.71113832331301,6.39361770504668
"Eal","Eal",3.96817808217919,4.04568462479559,3.93865449204031,4.77637586423447,4.72454614089023,5.5971956060697,2.7287186063008,4.11486018228417,5.1237224964699,3.42624220199162,2.27526501290203,7.80842276909451,3.68217990529495,6.57141109201717,2.77310492049777,4.24097973243319,6.04538542619157,3.65176342270405,3.45398412855277,3.73822495819516,5.06741631890942,4.20764210438002
"Eala","Eala",3.60619419491087,3.41257505515523,4.49719151875821,4.83019300471626,3.94659121906514,4.52060480119586,2.94612588049352,3.53625720484182,5.28296591708769,3.80330380133397,2.46499501070269,5.11300139941263,3.68968996598885,6.64274558534932,2.71407451773543,3.71524671785391,3.02230315511474,3.43526820345258,4.01691705967712,3.02681629020754,5.44494179021488,3.23124070370849
"Ealaa","Ealaa",2.36848641354694,2.20598637194527,2.73092100216103,2.26634923614258,3.54713772283403,3.13420544981545,4.12598148932688,3.13713429267029,4.77953737318878,4.29100783880462,2.88249263929402,4.30566974066386,3.14736152462114,5.34221287334541,3.44093353266206,2.01228141541365,3.16286859122123,2.31638522182036,2.68138547373009,2.63838235960947,3.21759262105236,3.21652616235272
"Ealap","Ealap",3.07945581944256,1.82767408527436,3.29726747309278,3.85990841580648,3.31359157128152,4.24147482924246,3.75939044645879,3.35451366242247,4.88615349631749,2.86518698317762,2.39663407204426,4.68616334970816,3.27378317088961,4.44765473626958,2.08619032752159,2.11358358492112,4.91768778404117,2.42876264967199,2.38512291957902,3.86530148313887,3.60595947804083,5.32877686862976
"Ealp","Ealp",3.36427639569055,2.49977095076179,5.74439360169893,6.67332626068575,5.91124423362655,4.7553577506673,3.68173582343469,3.61196279805529,4.25552630496292,4.07735675180162,2.63445224377772,4.83826790797881,2.05455048269698,5.62995401145748,3.67293260002107,4.82402250787826,3.38531201975219,3.75096063411008,3.64470345697069,2.05477536011255,4.63648649784392,3.92059480953943
"Ealpa","Ealpa",2.42415300849755,2.47834576245114,1.9588154898314,3.99595529408197,3.35081992490334,2.24240296334707,2.97453725826833,3.13992009789606,3.09650335834465,3.05257512913849,3.09760304559819,3.196700595897,2.36634982117366,4.34755201537914,2.2778895916474,2.34230570546158,3.59841101637223,1.84997711008978,2.53538587949624,3.07980278348877,3.49005730611977,3.66477847541526
"Ealpp","Ealpp",2.10845399079338,1.82614472478439,3.53762146434578,4.00047776072429,4.57499717743669,3.09474942577692,3.39986934605551,2.82521117472981,3.70526645876143,3.78286543701897,2.44136413261309,3.5162682158521,2.83778009503354,5.18101688759401,2.98172565067389,2.31330749519616,3.20481130584738,1.87789996125001,2.32247473374607,4.03051623266857,5.69852588648254,3.18462518253034
"Ear","Ear",4.58393451772624,8.38310561810598,4.82427469114565,3.61546517818395,3.53871996120296,7.2683104801625,4.69533379328881,2.80248683120378,4.41327830051165,3.89937168130395,2.30884909182646,7.73845026862974,3.3414507268731,7.62527921105411,4.3721626344642,4.7530199186525,5.4596683964842,2.99820998694315,4.21774302665108,5.41048743454519,3.47660624997832,6.55055514649505
"Eara","Eara",4.16022912372742,3.5410147789875,3.57059226960367,5.14529468464022,2.98637821734845,4.30097985182857,3.6494797010837,3.37092674294708,3.52347726320855,2.39365799876525,2.47741636782674,4.2061020527826,3.58924875309169,5.42635644354962,2.61810875180901,2.95824645556571,4.24171213029355,2.93013455810283,3.42326681008345,3.84039169431259,4.44835291709473,3.83786407820201
"Earaa","Earaa",2.53332438236872,2.61984076827683,3.3912719772355,3.25228773477109,2.32701525564402,3.22938970791747,2.83094899427599,4.33180864255365,4.33296717791869,3.73679707604974,2.37073522088156,3.92487563575909,3.27046149149427,3.36324918369549,3.05967710490111,2.53172678235913,3.91838307099093,2.16922502061972,3.06186217847897,2.59023604217972,3.66165485332128,3.08039134004343
"Earap","Earap",3.53860723324476,2.72759082750346,3.42624299034256,2.42838675209567,4.38546175152453,3.10759346621484,2.55311325213349,3.46375466392787,4.94978690939797,2.55072592763639,3.37469239380932,4.0764125254267,2.52162547602183,4.10908750416937,1.92844082339237,3.0204330235723,4.23127378466191,3.17550171884731,1.84996759014497,3.77654335353831,3.867872600338,2.51346736701494
"Earp","Earp",3.58439053983575,3.95746436638991,2.48761571079854,4.06138334939511,3.04667782341923,3.48572068415965,5.29604578693909,3.67245461698345,2.78642728853795,3.38016129138605,3.44727291232014,2.41471204635892,2.15492420913299,4.46776826307899,2.87616141800581,3.43370976627021,5.02867806054307,2.86632640343982,3.43730669792224,3.76382869147481,3.16768645125601,3.05339471627976
"Earpa","Earpa",2.98418977607142,2.59854536549373,3.66324113932872,2.71311774514107,3.69924073899239,3.47338161881344,2.32687319013633,3.17936225757171,2.72065785157512,2.84241977087934,3.04702808738109,3.10693876777942,2.63596293520055,3.3998682728414,4.28154318669288,2.0901609252775,3.98518815540373,4.86182075338677,2.49515071350827,3.2384047416473,3.15269007821174,3.00321586379225
"Earpp","Earpp",3.09384818850272,2.58264820537614,3.46187088147435,2.81007615155852,3.3929872741567,3.24889186845812,3.05745043482455,2.99038428818221,4.65930238481693,3.07527367824694,2.79786666073272,3.03671177906923,2.78042035997065,3.66330791440574,4.32228539113758,2.11316990990497,2.23670275025051,1.87308892509058,3.39664366818434,4.61671127640335,3.9574007136204,2.96956500788844
"Ep","Ep",4.39965719926841,5.52960886553098,4.61024209899111,4.85509327502478,3.93833363451277,3.73395385578988,5.37953261590158,4.15161264919705,3.69488945913025,5.07533915419361,4.25807869605541,2.47645614542234,4.0705526182001,4.01426664018577,5.50371924058594,4.30127611256223,6.3091562609314,3.56349316103115,5.08017103750293,4.09791756948066,6.68387604894978,6.67727028119242
"Epl","Epl",7.13851436566378,4.08336076850447,8.26055279531008,5.4599208632819,5.00481871514039,4.38182750875636,6.37223062137959,3.94936855930886,9.02685696796763,3.76388218274238,2.84147306456926,4.73382460474746,6.47287423564044,5.26784472685293,4.6192862957249,4.83925946171389,3.06790370562344,3.27405305889292,4.22927028834393,4.05887428942035,4.3793003275077,2.88708165214343
"Epla","Epla",4.08695711905938,3.2897551998546,5.00112408510602,4.79821052741319,3.97116572274763,2.945558821928,4.27947395247323,2.99765141063467,4.18789331445097,3.04685374738646,3.01550058889944,4.5635222272393,3.07988471106756,4.42930598013549,2.83602267534524,2.50170982034244,3.85607928977533,3.02611613171154,1.53289438403669,4.13894192921968,2.6780915126641,2.61490251669975
"Eplaa","Eplaa",2.37777046884636,2.71344900592237,3.85360284573118,2.28132258329293,3.57982755021191,4.04482300872728,1.99594155545171,3.16713969250848,3.27046145311336,2.5170546400676,2.46354371161699,4.42019062327394,2.78599851543464,2.84451866846635,2.40131103904752,2.87324227084581,3.2699332336185,2.65621678665679,1.97777638599832,3.56868563758373,3.10309522526617,4.48865264347737
"Eplap","Eplap",2.94491810300063,2.16244960614231,5.48288010446648,3.65118419139359,3.89122342485699,3.41791017265135,2.56471205671988,2.38296693157865,3.28295764491405,2.30757036487129,2.23427128333355,3.84419074397899,2.490517933497,3.47458461493326,3.26488388583712,3.56458184540298,3.69376694069856,2.90507961115209,2.58901226747729,4.20289914069192,4.70644213858191,3.32049063410983
"Eplp","Eplp",3.9381311384745,3.07407714125305,3.99907663853125,3.87052863593872,4.91919652969588,3.05998031111772,3.52593575223573,4.86055706906327,5.23845838782668,3.20392168790673,2.48967288501525,5.46374164050816,2.69751569209354,5.40959823758302,3.32626350814541,4.19265922664007,4.16541735227169,3.22826642522258,3.32300580665485,2.86434648166958,3.74214274637269,2.92574989195536
"Eplpa","Eplpa",2.24359868176908,3.06481989931014,5.55992902525873,2.98797939819241,3.88634531521547,2.17188507055496,2.29362402965753,3.21926910237344,4.6446470730903,3.40577717877738,2.65859031547311,3.20691559903965,4.09310525707529,2.37020503349952,3.21122314754993,2.12878870142159,4.54277478333207,3.01406055218577,4.13093651877955,3.6767787980365,3.45647663103859,2.58333180347905
"Eplpp","Eplpp",3.06412171899774,3.87941839650966,4.64724213960627,2.47079207944558,4.63839167624729,2.45653959399386,3.65452840529265,5.2568154506412,2.0515679059775,3.27871767025322,2.93696692899024,3.30989489102506,3.57071586041282,2.9013322779278,3.6173457687703,2.22339414473784,4.38511578078852,2.230614376325,1.86489091025868,3.56938789172366,2.76294528839546,2.45755499317486
