"","Cells","20101213_RW10889_pal.1_L2","20101213_RW10889_pal.1_L3","20110125_RW10890_pal.1_L3","20110125_RW10890_pal.1_L4","20110203_RW10890_pal.1_L4","20110209_UP2051_mls.2_L1","20110209_UP2051_mls.2_L2","20110209_UP2051_mls.2_L3","20110225_NX68_L3","20110316_mir.1_L2","20110316_mir.1_L3","20110408_RW10425_pha.4_L2","20110726_RW10713_L1","20110731_RW10434_L1","20110916_ceh.36_L1","20110927_RW11144_L4","20110929_ceh.43_L1","20111116_RW10226_L4","20120331_RW10871_L4","20120426_JIM122_L2","20120612_JIM127_L4","20120807_mir.57_L4"
"Dapa","Dapa",1.84400698535175,3.19643416103186,1.39692319203517,2.10691205034353,1.91320809173724,1.71372637924418,2.11166918594326,1.26951650761692,2.14390907873107,1.67573452271156,1.06026025561482,2.69574244414708,1.32145558576343,1.68092607958273,1.84540015029743,1.3015072374261,3.33594018037893,1.33236485204234,1.53719502297241,1.55620517960485,1.21404428510997,1.73125815156469
"Dapaa","Dapaa",1.45991433319477,2.83055340891884,2.80749560586096,1.53083075883202,1.70766372393388,2.31200699753932,0.930225778060278,0.905316813768015,2.63529277170479,1.08836741624829,1.68179757011373,1.58859115814033,1.27415045039759,1.51821049330403,0.832795135726214,1.51698639142726,2.85327692654146,0.988572575971128,1.16051066459644,1.19220552355099,1.208714770826,1.3623845932865
"Dapap","Dapap",2.68633927145603,1.98236895297477,1.99586372866235,1.20329902246082,2.70831624000739,1.9606545103853,1.05234532977506,0.856071064817538,2.39630641975037,0.931695700488845,1.59639154376118,1.44308652577962,0.942877866451808,1.38854424954701,1.10634380767556,1.60747713232362,3.6542467869643,1.39248019935668,1.58243230540176,1.03389649510123,1.52470960002887,2.12725060513672
"Dapp","Dapp",2.46663090588011,2.74436108475282,1.63366201722078,2.96586391290347,2.78345249791598,2.53196211091758,2.20455913332462,2.08331177338263,1.30968616125371,1.50298900079631,1.43481282232703,2.45508424006568,1.46102215934057,1.54791078829674,1.60939475402703,1.30064833247495,3.41203175254062,1.70228185801585,1.38291937114721,1.56308494490903,1.4897417763548,1.99275268049607
"Dappa","Dappa",1.44961249453393,3.54581649476093,1.7848254991685,2.01845595062161,2.51067900993564,2.23834524790539,1.74132722298524,1.05149375996335,3.47787592096264,1.33029502622129,1.18144681025855,2.2859597072411,1.51538629153732,1.38610511208947,0.808055732604209,1.24227453461256,3.76074931077726,1.62230454952982,1.82820200405892,0.885598477590222,1.99801300448605,2.66893905643743
"Dappaa","Dappaa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6558205569942,NA,NA,NA,NA,NA,1.29575928117587,1.28161207424498,2.59241919759394,3.66221943729544
"Dappap","Dappap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32099815545173,NA,NA,NA,NA,NA,1.42055778393205,1.20336564094187,3.20873983761881,4.25751908248487
"Dappp","Dappp",2.11533677612555,3.59318281880989,1.83481218336329,2.79754976925991,3.64592475715478,2.68712842274084,1.82640925538357,1.54787939919686,3.63849987316654,1.53805766672596,1.76066028509647,1.43271788076468,1.39224170715438,2.7838557739315,1.13940868001545,1.51809634519265,3.84212270834471,2.04846987798052,1.51353014839265,1.98033932508533,1.32404994769786,2.86956839165542
"Dapppa","Dapppa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4711231450503,NA,NA,NA,NA,NA,2.51333918741808,1.78074254273621,2.83423799113156,2.05993657739306
"Dapppp","Dapppp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81632832811359,NA,NA,NA,NA,NA,2.52311570214636,2.46622103044899,2.8308907513242,2.92184650427103
"Dp","Dp",2.47470078849241,4.04807568987544,1.99144633743555,2.36088587969667,2.99676301774438,3.46096674458883,1.83485176856603,1.87423760315546,2.27268089605311,2.79305975586297,1.66148284183205,3.42503879018984,2.55356950835168,3.09040355410644,2.93877793891892,4.20748246217977,3.36847425759163,1.66458357268703,2.29694110506648,2.70205798741147,1.70639983701884,1.5461509588714
"Dpa","Dpa",1.66081170582807,2.38545325630921,2.97770774473346,2.052534390036,2.77935756822106,3.18562445188445,2.07981964806748,1.84081741012314,2.81431205452268,2.02649142155242,1.95340624347949,1.86240016077728,1.98425192606626,4.15854364723633,2.35426572419298,2.44949585784199,1.79881310845458,1.86521014284269,1.33944721715171,1.90958211118942,1.96526429931531,1.34386338206646
"Dpaa","Dpaa",1.71445656311024,1.34594958737283,1.47436602971993,1.61734607646195,1.73348684452535,1.37236760103666,2.05293124273211,1.52544299274874,2.95458335293436,1.68774535995833,1.3427824342233,1.37928582475642,1.60968765946376,2.51969052666871,0.987930229047845,0.910628868649727,1.20115921188347,1.20072473824739,1.38481672345777,1.415470391081,1.74558162333229,1.12929655221416
"Dpaaa","Dpaaa",2.77162617081713,0.994195111366806,1.9997514098847,3.36035573878495,1.33326695930863,1.50910570922616,1.07944827169497,1.51359098849331,2.67704138716007,1.49642751250129,1.44224122117029,1.38169522210971,1.54115346495904,1.4935284968035,1.28091584002219,1.17830618922909,1.69600971622003,0.971668640283311,1.27865585050443,0.926927685854316,1.43634908042539,1.27300225506495
"Dpaap","Dpaap",2.91129305131777,1.04261194419324,1.48872200199144,0.811035345736852,2.37707144628622,2.98287669354087,1.35038185636675,1.59194836269147,2.22918055001066,1.25249962891295,1.01275071949509,1.74509418750884,1.7928637083628,2.00188255455336,1.11631886503862,1.20838411032706,1.89112506733889,0.800963952574469,1.72846494369309,1.07698686018598,1.6307875876237,1.18436299695114
"Dpap","Dpap",2.14368911706577,2.31474756979276,1.44742376310358,2.16910256047325,1.43067680033684,1.55436124821346,1.79252214461689,1.67227250352168,2.6857559639029,1.54521952778924,1.78558708072307,1.54164120294273,1.34835538041935,2.93262701771427,1.10034985825165,0.924245366538315,1.33792597449871,1.48877296868109,1.30077644995529,2.14326247656846,1.26759893807536,1.09176042786923
"Dpapa","Dpapa",2.00665223962723,1.02697886218467,2.48433481539185,2.18787291434135,1.86061791117804,1.13213373134351,1.05736295621997,1.43723067952226,2.17206088232764,1.32383466479385,1.56920665545558,1.86280646647628,1.55824637500693,1.56922608891672,0.81296797058095,0.862138899223183,1.21424390464648,1.06578635295052,1.22493960329644,1.27148982186094,1.21535465438532,1.18419728250291
"Dpapp","Dpapp",2.07992968563671,0.878368742321646,5.33056417039861,2.41231084566082,0.693000646521631,1.11145928138627,1.17191641079922,1.18201005941959,2.66032103855204,1.66311180154519,1.86955421552748,1.0574086585881,1.74132490643834,1.87244276938502,1.08074068916794,1.0100055309992,0.970858748727108,1.42328528585264,1.15130067655708,1.27551523211095,1.27312975525161,1.39247764717052
"Dpp","Dpp",1.90662399734054,1.97874756298238,2.36253215364884,1.38192845227342,3.02078973118835,2.18024039000935,1.96896477923933,1.81175684945153,2.60487664209048,1.92564582063701,1.70525895814845,2.67458810110401,2.37548368480238,4.70912732563854,2.1401604979379,1.91380047223021,2.10244573062044,2.16221462040622,1.72661516656226,2.59032648875702,1.6438668307625,1.37741897562168
"Dppa","Dppa",1.61356427489291,1.60855036043903,1.96374175002654,1.3048886188839,2.43768564398125,1.17395049764338,1.31608492503142,1.81251755771007,2.42213768131289,1.99968944470509,1.37235570737389,2.72992408527663,1.14541320735987,2.09691000821193,1.17913849336495,1.22494030115345,1.40766412039886,1.28935187781348,2.03142701258868,2.01530419205011,1.72180405575789,1.57095846477363
"Dppaa","Dppaa",1.84509647294465,0.855494908960056,2.03676789106937,2.00234051796376,2.62035299522023,1.58063322875821,0.963577024886446,1.90422160008377,3.01726125772541,1.37784105879066,1.12713462859128,1.58228496478023,1.31394172036349,1.48842319702352,1.25619499367681,0.598292879110792,1.20399088031671,1.01920812535333,1.14638791680796,1.16550558090336,1.02133407277973,0.921278985868547
"Dppap","Dppap",1.51870708139605,1.1012984044046,1.85606253962757,2.10144401514702,3.60516565101739,2.46921794999254,1.55500261350993,2.22217748942735,2.95366531116232,1.72559905405733,1.00163246962285,1.97373489451439,1.60416934154418,1.18515952467144,0.984302458722151,1.22396589372407,1.59896800962764,1.2073346756855,2.56849274395267,2.05504979979085,1.85786283591299,1.38430287322481
"Dppp","Dppp",1.37604586652963,1.93370824243518,1.74896177018602,1.35691705166307,4.43657166666296,1.29680777225444,1.35313035421526,1.45334895420691,2.56528498951122,1.89633887614095,2.12575072831632,1.85085757837379,1.3439503562378,2.2700014394408,1.2755982225305,1.46081887583312,1.63031477732561,1.3487377811484,2.09593554805422,2.33660225270547,1.35603490973553,1.89694334998926
"Dpppa","Dpppa",3.09547523757964,2.64601810325436,1.39764051694065,2.72597960012216,6.17698632212418,2.07245871752903,1.2364375427509,1.9899089246288,3.6017172868491,1.41653088021476,1.9674212433868,1.87985257076141,1.2558460396929,1.25693894645854,0.80624794286752,0.933189577954182,2.05126841445934,1.34849145958242,1.60894513126661,1.32402839588598,2.42648056243587,1.8579054569146
"Dpppaa","Dpppaa",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38493124266094,NA,NA,1.80958098978504,NA,NA,NA,NA,NA,1.51751771711983,0.856559973207638,2.21788815895206,1.60932539982039
"Dpppap","Dpppap",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28170790283995,NA,NA,1.69773129053335,NA,NA,NA,NA,NA,1.18385523379518,1.37456960397973,2.6439413886629,1.36942358821842
"Dpppp","Dpppp",2.35048895150852,2.04690939146225,1.81410160673096,2.57274796356108,6.45986505598151,2.42534281715919,1.91312278172822,1.96401761774379,3.80060856485433,1.2854040028291,2.01747124160869,1.25465688517328,1.08485633210094,1.60448353002902,1.30105084947195,1.50304118263823,2.30411626157298,1.406938321423,1.82363834413693,1.70866080569051,1.76897380730189,2.2251160409333
"E","E",2.04473809702068,2.7174462653777,1.40316234673525,3.11141534193864,3.9957158466021,3.74593466200932,1.95607381025042,3.72112060358488,2.59321278021999,4.55944473615269,2.94308059607448,1.90808454943494,2.15965937871918,2.52172907412478,2.45105423933414,3.41473096675764,2.79904676396611,2.26398877323074,1.45390279368714,2.69224242621127,2.13884194234077,1.92586054982855
"EMS","EMS",2.51966634308337,2.42887164714679,NA,4.52098532859716,3.29188501745169,3.69033050214624,2.05140604227132,9.984470665901,7.21851960963526,8.44509786069333,2.61873093140511,4.61311807907563,4.34892605100463,2.77378824139968,3.10902851320389,3.29623650179393,3.03758559440822,3.61096728952794,1.5116116328123,3.23838793257283,2.27613330249758,1.30981408225899
"Ea","Ea",2.61961852417882,1.8169462983605,2.23645354394966,2.93591207325908,3.99546501747856,3.10576282172897,2.16709519565545,1.80373400346456,2.52762159141785,2.03363181444904,1.44434675739033,1.61336393967992,1.6689811006975,2.98177502817357,2.35050772457077,3.50469610351444,3.76663225607239,1.51117800053506,1.77194212953945,2.70210900707972,1.50109956143621,2.76289281706828
"Eal","Eal",2.47449076540873,2.26103622907465,2.31198786501983,3.39657389554067,2.70777233128396,3.93794690861701,1.55660231222527,2.04735471218341,3.6646501182048,1.86844275195566,1.32891381794312,4.42847192005494,2.23895519936268,5.50577289745731,1.6081344327857,2.79745450329639,3.75826333729317,2.55196456610692,2.36846706719844,2.11110733421124,3.49555919856434,2.43012008867227
"Eala","Eala",1.80008777372457,1.19912238376442,2.63389339919931,2.06918693733682,1.31937136582159,3.17727856051751,1.4166257929013,2.00649675649497,3.88877060940125,1.94645461141276,1.1673800065128,4.01274820019717,1.34500991806311,4.35850513420863,1.52084821995901,2.44619740862063,1.79180149858531,1.99544438632273,1.80600959096775,1.43141462508817,3.42048095851069,1.55936665759973
"Ealaa","Ealaa",1.3566721492795,0.936508520830911,1.23110138698477,1.30339829394045,1.88123011484958,1.42606280538237,1.9026842055867,1.49662524045837,2.67156808130863,1.43092625174741,1.4504613259918,2.51154275126701,1.38930151588533,2.24639992150106,1.75467552482093,1.11936203854242,1.96841178599173,0.827447597828166,1.14044704914942,1.32062178656275,1.51098467566188,1.93452279677239
"Ealap","Ealap",1.24058987524082,1.03791067872559,1.52075858322827,2.16270099599044,1.71669334378309,2.18870710596838,1.91241954363096,1.47352333147264,2.17106666363117,1.30137861902006,1.15210574369198,2.6134858505144,1.34981805480476,2.61535181187308,0.902160600315206,1.06071759602435,1.91550655604583,1.45121372176975,1.24848876241177,1.87075179128035,1.47043458798961,2.49467131671105
"Ealp","Ealp",1.87439756331642,1.32207426058371,3.511991999131,4.76528467791701,3.65687431456096,2.25925301526209,1.94827162299108,1.81745018328783,1.98157392330305,2.65888878666212,1.42489739772074,3.30241105481949,1.00049014718752,3.71636921481644,1.77904562019242,2.20955452859624,1.88762613905092,1.54653117111583,1.70680017523035,1.06763194199981,2.89325162163945,1.78793326417027
"Ealpa","Ealpa",0.935765387294563,1.54016158050674,1.29885948462441,3.00854202796177,2.07262688758365,1.4259995831687,1.53895047063989,1.35177118460745,0.891676240756738,1.38898066743702,1.11404735927968,1.87030870934541,1.20842887880728,2.43779832787392,1.14984362581794,1.06650453773442,1.29065894147697,0.791907602920676,1.1996582346505,1.72113958314457,1.70074628936454,2.04512893451537
"Ealpp","Ealpp",1.00990456725693,1.02925102347863,2.00318331209699,2.65281197331421,2.70890202461608,1.33141642504324,1.77899620989406,1.36838708647827,1.6921266420746,1.55239543348795,1.37085397438371,1.90419962894721,1.57828930647357,2.50066563572578,1.38152055719731,1.4545510467681,1.97624590202561,0.813355933202561,1.29739673756686,2.22819849696315,2.56644289003186,1.38695107889107
"Ear","Ear",2.59044325899317,3.69169180779148,3.06485710584681,2.39056352223359,2.14420788795131,4.62654217313541,2.61356140084216,1.84324331977344,2.83718435532466,1.99595913541455,1.41761921909872,3.26814211223724,2.31868052671838,4.27610701950261,2.48476033608168,2.51588672318108,2.7585759548996,1.67940221660292,2.29288672167848,3.3810444094205,2.0296499293478,2.80605017903241
"Eara","Eara",1.73150483990222,1.86249767921375,1.88510090861323,3.14001438230337,1.85989550733235,1.81538494551978,1.95821399990137,1.86476018115072,2.20388216416873,1.29892309251179,1.19359608740533,2.68467396872621,1.48016249827444,4.41145259135361,1.50527938106133,0.985842582216672,2.10309417594557,1.42083710411887,1.91820283427102,2.20826609708901,2.63071576025321,1.77824404904697
"Earaa","Earaa",1.61988055762072,1.23539264740988,1.76345709457137,1.71487295116604,1.23872448293095,1.69595776147906,1.34628574851749,2.24191088949464,1.94806849483953,1.27286705401615,1.30936610204388,2.32601689654988,1.66005306917985,1.63224436890717,1.09368587233953,0.870654502553625,1.42966965443146,1.06030989726008,0.771119053299356,1.74408113721433,2.07792914305034,1.7275872263126
"Earap","Earap",2.16820678922545,1.08526041562165,1.8800232789383,1.19864412879974,1.59571913483935,1.58388520402435,1.3157466505193,1.76593269518885,2.57498558360187,1.1556529282951,1.64262346885893,2.8396849025976,1.19747319751193,2.66403401355233,1.16278327146917,1.14650468727048,1.58910428093735,1.16470079349339,0.999206235514918,1.64438234131209,1.8867373485701,1.29313398583728
"Earp","Earp",2.24144613909863,1.87411719206107,1.21307138053038,2.49749968525122,1.99754921603317,1.9611883869153,2.3695893714078,1.84237973221119,1.69535786824214,1.81454771184911,1.69332950084323,1.53433413383396,1.14785051261287,2.63314474378366,1.49347206166032,1.41188448218734,1.8347436337171,1.21518997933114,1.93763235914857,2.78257081295238,1.43525884344,1.55423059570405
"Earpa","Earpa",1.58933427031436,1.49261588627259,1.91995905775331,1.22499648932085,1.74448234722485,1.40123818492227,1.08543905884072,1.82350644172449,1.60867959979952,1.57655667807895,1.348427304173,1.75676811631961,1.49623218447249,1.81839876820721,1.40159859705387,0.879780733349665,1.81115505518158,1.3377112909216,1.05546141126312,1.93373737894389,1.51674605756989,1.33701425516682
"Earpp","Earpp",1.80513849032462,1.36914023870161,1.79747728747235,1.36722420666349,1.67333981482941,1.56276592727994,1.34130596502994,1.58654857827631,2.45587210026617,1.38645233307022,1.11307398763049,1.96278875788566,1.49729882891874,1.78474621690645,1.55384051852512,1.24100437688378,1.03998914814287,1.13933114937169,1.08837642922958,2.01703725959623,1.75266638843464,1.40808161715704
"Ep","Ep",3.15153975250887,2.53666652498385,1.79696681897354,2.64042343597864,2.58690647608468,1.95595755637417,3.31256167169234,2.50973126300053,1.57029917157124,3.13677196346901,2.17446274959591,1.77091651573415,1.91143899842253,1.9788781698627,1.88011755218064,2.38048100703826,3.69525486876655,1.71846963214204,1.98891013196785,2.80754437495949,2.099051398121,2.21345230849636
"Epl","Epl",4.10388732349957,2.23562890267117,4.16584469943867,3.59643828036403,3.22870312257405,1.82265134281571,4.27430752822493,2.65736691873088,4.45642876916549,2.7011258407004,1.21464226395236,3.35475491373559,4.08693395929539,4.01964820909229,1.72941384438528,3.52147269968772,1.84898223081262,1.86555373800686,2.76017137123281,2.29063995226137,2.88202046656779,1.85655456020059
"Epla","Epla",1.85141796735052,1.54812569821543,3.20314938481318,3.10176222842672,2.65749544102191,1.69810214912592,2.38417260007794,1.65914089446208,2.16292033317541,2.11704162636814,1.30355735178511,2.62565469914617,1.80776962399247,3.12240939358498,1.30827253217377,1.41805573417425,2.00959770253348,1.62466363198298,0.91752804564491,2.06381561660231,1.78428515393118,1.15959969098948
"Eplaa","Eplaa",1.35341937879088,1.24833289107791,1.94882898067999,1.16792291128801,1.88727934283151,1.77153297420165,1.00616133317592,1.55458929522846,1.46148606952826,1.15794942055606,1.197461802177,2.45731724272047,1.48847063703704,1.48907058559289,0.986270670469379,1.23249468092013,2.46319299848533,1.39005513965168,1.09705526362998,1.97509112866956,1.31882678368246,2.09205641053702
"Eplap","Eplap",1.63417306251135,1.28353117813443,3.61442752874449,2.23491590439609,2.21528495772128,1.62688036684357,1.31363335653419,1.04406048975113,1.38666088921145,1.0242961777122,1.1317221183136,1.72009561117749,1.30531396967854,1.33828113254459,1.64919782935279,1.08926530868205,2.45969341032903,2.08368962296609,1.33080860339469,1.91137930005044,1.72862189053119,1.63322926579972
"Eplp","Eplp",2.04432956885979,1.8769612702006,2.17951948963347,2.85895797384762,3.09928084468525,2.06732877179143,1.45611161123504,2.77815234879592,2.26348695110892,1.68468056972494,1.15591291527059,2.82443668694266,1.69394342034411,2.93772747509126,1.4717035046263,2.31976038941144,2.69001552768637,1.76040156513025,1.90771051600145,2.09990350662837,2.03125517700894,1.52371293404492
"Eplpa","Eplpa",1.47243660603152,1.0457510639707,2.81409916771092,1.6508185069466,2.18150388056101,1.41066147805964,1.00786032957418,1.742380241777,1.89008222056417,1.36052747513062,1.18142224998767,1.67626945209501,1.96662994232849,1.11789353320811,1.506782725364,1.13455052579249,3.20906964486048,1.50067178564286,1.56010690693511,1.85551276789466,1.39240749547163,1.051381723542
"Eplpp","Eplpp",1.36737400766098,1.55077942715533,2.29992583287382,1.65080924273044,1.83099774622019,1.1569148502998,1.9848397024628,1.41170481368983,1.19226623828345,1.50977003494208,1.25825788113256,1.93047375992681,1.30868496893717,1.59163406578512,1.37397870366692,1.29557464072229,2.73684785697813,1.37621668163429,1.1562178628966,2.53758999617502,1.41813132966905,1.02911856426734
"Epr","Epr",1.97736501917125,1.8343504232092,1.75469917465918,2.85473233395057,2.55566140244326,2.62032316121138,1.5081978735976,2.42820915881418,2.6056604768624,1.48700170234268,1.34191593715633,3.39458861555272,1.47851687396359,2.4784360352546,1.50577531644028,2.58989394445447,2.89424376539994,1.59566961674995,1.80558280783251,2.93170123266619,1.41815957970739,1.50586675751912
"Epra","Epra",2.35475439637833,1.97053939924843,1.66895239088443,1.42090053312715,2.16644864439032,1.82287558896291,2.46342824581145,1.52746070888437,2.05880588774216,1.66044120530853,1.34676502989587,2.92432195270763,1.7117479711288,1.64105794005931,1.40882458889966,1.68896278489264,1.31957037075958,1.32836723461211,1.59621644893404,2.21760683919716,1.15679953939507,1.74194972994324
"Epraa","Epraa",1.6527121613247,1.41308222129092,1.96665726660479,1.67607330675349,1.36314262927668,1.68101757155135,1.55934123098052,1.69913225635443,1.72926385551139,1.41917983189303,0.947346733416272,2.6435909294712,1.2215814071246,2.47293745709172,1.26221894245507,1.26760836341398,1.12107621626133,1.56011367389658,0.89521416960367,1.18584748463306,1.40987709364882,2.34179204079544
"Eprap","Eprap",1.76080091737597,1.88800126098227,2.22961970372532,1.21918514544624,2.2313151786957,1.22192429420068,1.68638840027122,1.23002390461794,2.53737877798363,1.11821222182439,1.18856148633994,1.9690904455187,1.16420258911691,1.45490135666172,1.39152271400949,1.21687955886473,2.07431297950582,1.97867019531421,1.31318294978674,1.94053435156945,1.99309170316315,1.80004884905834
"Eprp","Eprp",2.44403677811523,2.21015246391238,1.29513110462905,1.94970219589873,2.28248829733508,1.64892935660609,2.40207248830655,1.42789182386865,2.19428238588217,1.48491293133278,1.55887373630414,2.48879196853495,2.0353228873387,2.62939349970381,1.64559384608543,1.86740096321597,2.48823738269539,1.23644675468527,1.83626992580047,2.69662744768567,1.80187751598646,1.42121090416732
"Eprpa","Eprpa",2.07745098042222,1.50609807739424,1.12945904310113,1.74832996909991,1.65076578362351,0.954666801498105,1.67909967797979,1.41571891956244,2.71977880002363,0.917275244441959,1.01918716777113,1.19085137340468,1.20645709184709,1.17464041362977,1.40662916246711,1.47895485052448,2.36465414619812,0.979042414834431,1.03257833826409,1.91511393679036,1.83776584556258,1.15790973517059
"Eprpp","Eprpp",1.23359543921769,1.56443726321189,1.30572171463054,1.75833973739201,1.53499660494805,1.00937949120051,1.43670607471822,1.45417399426721,1.46471487730752,0.958981827692535,1.13533279010318,1.52249786229007,1.25300958652381,1.09867244135405,1.43290096509663,0.923048598009239,2.48469193992501,1.46078615017951,1.17637730371677,2.11997281706007,1.5577899234889,1.20308306767681
"MS","MS",3.41527738717887,2.20465778435462,2.32524210232703,3.70143899237904,2.80940514800402,5.39191139773401,2.46408028256657,3.20074331502381,2.65259575323149,3.98171065784092,2.77933294820869,2.11220356530908,2.75777031423752,2.85990524442205,3.30427925554334,2.8030879181652,2.77376669616181,3.56533124039458,1.87900432932563,2.78992469632595,2.24650617514403,2.1758201962066
"MSa","MSa",2.88720336818801,1.57519519939252,1.66066077240234,2.31672459718708,2.1302244756352,3.63590109324425,2.52797224230872,1.991311116135,2.80676391053242,3.59338561608726,1.97252008104007,1.23068090303335,1.48339225494637,1.83643748762077,1.46257214274558,3.18933938539095,2.29880811028534,2.27468924028294,1.99962567549051,2.47365896260408,1.5863861393514,1.75508355871523
"MSaa","MSaa",3.88102348907625,2.59594557069766,1.72413120638855,2.99845436039846,2.58475313848594,4.00359784981859,3.12186231556978,1.81770277918163,3.07500436094369,1.93706499594807,2.32229180289703,1.17412947803328,1.73987230967031,2.17879952091049,2.17767044353027,2.9337759543903,2.77274085428201,1.72510005880513,1.56841756055295,3.07028418858623,1.74835751118623,1.85639398730845
"MSaaa","MSaaa",2.62839912222881,2.93926900585611,1.92637192732802,2.12931776806413,2.72490755205461,4.17732970729922,2.85329937654085,3.30152455445984,4.57941209452495,1.96430575065326,3.43115015956104,1.29091729702634,3.23026820685639,1.32172660581475,1.23111012512585,2.9061989973737,2.65121552491666,1.99061384425078,1.58348721980702,4.03822033998429,2.09350257142339,1.59667117917272
"MSaaaa","MSaaaa",2.02584762793905,1.3454784555401,1.12747705395382,1.5104209014012,1.58391892699012,1.71774970095369,1.40104942051535,1.43757516895966,2.62970475198829,2.80208561527199,2.21284431508435,2.46322539810695,1.85298318632161,1.62070365946826,1.83208018769045,2.03145455923445,2.29133568568805,2.03840775441997,2.0813177364426,1.95773325698823,1.82656190862979,2.44261993217173
"MSaaaaa","MSaaaaa",1.88549405944799,1.48851901539576,1.28373223831833,2.31772991516366,1.14233239325578,1.29509852140358,1.31276703032828,1.54927141759631,2.04474189852524,1.64871735577094,1.17669733341925,1.63758917342644,1.02059796904231,1.96442773037081,1.82760950403275,1.89016860882421,2.28946779872541,1.18224177759325,1.79949035919159,1.4994311488686,2.3712666808137,2.19372681141425
"MSaaaaaa","MSaaaaaa",1.56241043194817,1.22107516032286,1.68953939620332,1.34346907249016,1.77436850123474,1.44081600689577,1.21369821689421,1.21529837427207,2.0695435015991,1.89180458072451,1.82833882272953,1.50940584868984,1.30975321330884,1.59037228759881,2.16831611143751,1.83748161847029,2.17336363628789,1.39976691942756,1.79200055138488,1.37494707080683,1.28867892966963,1.51529494423917
"MSaaaaap","MSaaaaap",1.78816705132114,2.03844866845994,1.19146263728245,1.15431061803871,1.18020886147743,1.01412305420968,1.69576067884531,1.84445772406521,2.20216081354117,1.87785884621083,0.967582194707841,1.93544979649341,2.00580783338919,1.85318413897413,1.57723916287061,2.24941411950159,1.45893806371251,1.36555242369841,2.81783333341424,1.46538765982192,1.44841397733631,1.84382535230607
