"Cells","CellNames.Cells.","CellTimes.Cells.","CCDefectCount.Cells.","CCDefectCount.Parents.","CCDefectCount.Sisters.","CCDefectCount.Aunts.","PosDefectCount.Cells.","PosDefectCount.Parents.","PosDefectCount.Sisters.","PosDefectCount.Aunts.","AngDefectCount.Cells.","AngDefectCount.Parents.","AngDefectCount.Sisters.","AngDefectCount.Aunts.","cellObservedCounts.Cells.","cellObservedCounts.Parents.","cellObservedCounts.Sisters.","cellObservedCounts.Aunts.","divObservedCounts.Cells.","divObservedCounts.Parents.","divObservedCounts.Sisters.","divObservedCounts.Aunts.","ExpPeak.Cells.","ceh36_peak.Cells.","unc30_peak.Cells.","mls2_peak.Cells.","nob1_peak.Cells.","ceh13_peak.Cells."
"ABprppapaaap","RIFR",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-41,1585,1360,8,-16,3251
"ABprppapaap","DA1",297,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-41,1585,1360,8,-16,3251
"ABprppapap",NA,226,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-33,1511,1360,8,-39,3251
"ABprppapapa","DA3",319,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-33,1511,1360,8,-39,3251
"ABprppapapp","DA5",319,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-33,1511,1360,8,-39,3251
"ABprppapp",NA,176,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,1451,1360,8,-48,3222
"ABprppappa",NA,231,0,0,1,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,1451,1360,8,-48,5866
"ABprppappaa","RIGR",309,0,0,0,1,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,1451,1360,8,-48,5866
"ABprppappap","DD2",309,0,0,0,1,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,1451,1360,8,-48,5866
"ABprppappp",NA,231,1,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,1451,1360,8,-48,7789
"ABprppapppa","DD4",323,0,1,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,1451,1360,8,-48,7789
"ABprppapppp","DD6",323,0,1,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,1451,1360,8,-48,7789
"ABprppp",NA,104,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-74,-77,219,8,-48,1828
"ABprpppa",NA,135,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,220,816,1640,8,994,2204
"ABprpppaa",NA,173,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,702,3470,1640,8,2971,2204
"ABprpppaaa",NA,224,1,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,702,4044,1640,8,3025,2204
"ABprpppaaaa","PDA/Y",303,0,1,0,0,0,0,0,0,0,0,0,0,21,22,21,22,0,0,0,0,702,4044,1640,8,3025,2204
"ABprpppaaap","DA7",303,0,1,0,0,0,0,0,0,0,0,0,0,21,22,21,22,0,0,0,0,702,4044,1640,8,3025,2204
"ABprpppaap",NA,224,0,0,1,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,702,3960,1640,8,2971,2204
"ABprpppaapa",NA,304,0,0,0,1,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,702,3960,1640,8,2971,2204
"ABprpppaapaa","PVCR",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,702,3960,1640,8,2971,2204
"ABprpppaapap","LUAR",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,702,3960,1640,8,2971,2204
"ABprpppaapp","PHAR",304,0,0,0,1,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,702,3960,1640,36,2971,2204
"ABprpppap",NA,173,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,738,3770,1640,8,2440,2204
"ABprpppapa",NA,225,1,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,738,4470,1640,8,2440,2204
"ABprpppapaa","PHshR",280,0,1,0,0,0,0,0,0,0,0,0,0,21,22,21,22,0,0,0,0,738,4470,1640,8,2440,2204
"ABprpppapap","hyp8/9",280,0,1,0,0,0,0,0,0,0,0,0,0,21,22,21,22,0,0,0,0,738,4470,1640,8,2440,2204
"ABprpppapp","death",225,0,0,1,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,738,3770,1640,33,2440,2204
"ABprpppp",NA,135,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,307,960,1291,8,454,1828
"ABprppppa",NA,172,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,3365,3461,1291,8,2360,1828
"ABprppppaa",NA,220,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,4283,5722,1291,8,2591,1828
"ABprppppaaa","PVPR",294,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,4283,5722,1291,8,2591,1828
"ABprppppaap","rect_VR",294,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,4283,5722,1291,8,2591,1828
"ABprppppap",NA,220,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,4747,5446,1291,8,2456,1828
"ABprppppapa","B",291,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,4747,5446,1291,8,2456,1828
"ABprppppapp","DVA",291,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,4747,5446,1291,8,2456,1828
"ABprppppp",NA,172,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,3482,3824,1291,8,1427,1828
"ABprpppppa",NA,223,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,4111,3859,1291,8,1520,1828
"ABprpppppaa","mu_bod",310,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,4111,3859,1291,8,1520,1828
"ABprpppppap","mu_sph",310,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,4111,3859,1291,8,1520,1828
"ABprpppppp",NA,223,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,4318,4001,1291,8,1427,1828
"ABprppppppa","spike",293,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,4318,4001,1291,12,1427,1828
"ABprppppppp","hyp10",293,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,4318,4001,1291,8,1427,1828
"C",NA,49,0,0,0,0,0,0,0,0,0,0,0,0,22,21,22,21,0,22,21,1,-76,-96,-598,-93,-124,-50
"Ca",NA,67,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,21,-67,-69,-598,-49,-124,-50
"Caa",NA,94,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-50,-36,-598,-44,-124,-50
"Caaa",NA,128,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,5,-36,-598,-34,-124,-50
"Caaaa",NA,168,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,5,-28,-598,-26,-124,256
"Caaaaa","hyp7",219,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,5,-28,2882,-26,-105,5402
"Caaaap","hyp7",219,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,5,-10,943,-26,-104,4513
"Caaap",NA,168,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,5,-36,-598,-34,-124,83
"Caaapa","hyp7",216,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,5,-36,-598,-34,-124,1096
"Caaapp","hyp7",216,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,5,-35,-598,-34,-124,619
"Caap",NA,128,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-43,-36,-598,-44,-124,-50
"Caapa",NA,176,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-43,-36,-529,-44,-82,-39
"Caapaa","DVC",306,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-43,-36,252,-44,-82,-39
"Caapap","death",306,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-43,-36,-269,-19,-82,-39
"Caapp",NA,176,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-43,-36,-412,-44,-39,-50
"Caappd","hyp7",231,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-43,-36,-396,-43,286,-50
"Caappv","PVR",231,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-43,1,-286,-30,8,-34
"Cap",NA,94,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-41,-69,-598,-49,-124,-50
"Capa",NA,133,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-41,-69,-598,-49,-111,-50
"Capaa",NA,189,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-41,-69,-213,-49,-16,-50
"Capaaa",NA,247,0,0,1,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-41,-69,-213,-49,-16,-50
"Capaaaa","mu_bod",327,0,0,0,1,0,0,0,0,0,0,0,0,19,22,19,22,0,0,0,0,-41,-69,-213,-49,-16,-50
"Capaaap","mu_bod",327,0,0,0,1,0,0,0,0,0,0,0,0,19,22,19,22,0,0,0,0,-41,-69,-136,-18,-16,-50
"Capaap",NA,247,1,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-41,-69,-138,-49,-16,-50
"Capaapa","mu_bod",336,0,1,0,0,0,0,0,0,0,0,0,0,16,22,16,22,0,0,0,0,-41,-69,-138,-49,-16,-50
"Capaapp","mu_bod",336,0,1,0,0,0,0,0,0,0,0,0,0,16,22,16,22,0,0,0,0,-41,-69,-138,-49,-16,-50
"Capap",NA,189,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-41,-69,-266,-42,-28,-27
"Capapa",NA,248,1,0,1,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-41,-69,-266,-42,-28,-27
"Capapaa","mu_bod",333,0,1,0,1,0,0,0,0,0,0,0,0,17,22,17,22,0,0,0,0,-41,-69,-266,11,-28,-27
"Capapap","mu_bod",333,0,1,0,1,0,0,0,0,0,0,0,0,17,22,17,22,0,0,0,0,-41,-69,-266,-42,-28,-27
"Capapp",NA,248,1,0,1,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-41,-69,-257,-42,-28,-27
"Capappa","mu_bod",343,0,1,0,1,0,0,0,0,0,0,0,0,12,22,12,22,0,0,0,0,-41,-69,-257,-42,-28,-27
"Capappp","mu_bod",343,0,1,0,1,0,0,0,0,0,0,0,0,12,22,12,22,0,0,0,0,-41,-69,-257,-42,-28,-27
"Capp",NA,133,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-41,-69,-598,-47,-108,-50
"Cappa",NA,181,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-41,-69,-342,-47,-98,-50
"Cappaa",NA,237,0,0,1,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-41,-69,-342,-47,-98,-50
"Cappaaa","mu_bod",311,0,0,0,1,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-41,-69,-104,-11,-98,-50
"Cappaap","mu_bod",311,0,0,0,1,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-41,-69,-342,-47,-98,-50
"Cappap",NA,237,1,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-41,-69,-311,-47,-52,-50
"Cappapa","mu_bod",320,0,1,0,0,0,0,0,0,0,0,0,0,21,22,21,22,0,0,0,0,-41,-69,-311,-47,-52,-50
"Cappapp","mu_bod",320,0,1,0,0,0,0,0,0,0,0,0,0,21,22,21,22,0,0,0,0,-41,-69,-311,-47,-52,-50
"Cappp",NA,181,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-41,-69,-291,-46,-55,-35
"Capppa",NA,242,1,0,1,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-41,-69,-291,-46,-55,-35
"Capppaa","mu_bod",323,0,1,0,1,0,0,0,0,0,0,0,0,20,22,20,22,0,0,0,0,-41,-69,-291,-6,-55,-35
"Capppap","mu_bod",323,0,1,0,1,0,0,0,0,0,0,0,0,20,22,20,22,0,0,0,0,-41,-69,-249,-46,-55,-35
"Capppp",NA,242,1,0,1,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-41,-69,-213,-43,-55,-35
"Cappppd","mu_bod",337,0,1,0,1,0,0,0,0,0,0,0,0,16,22,16,22,0,0,0,0,-41,-69,-213,-43,-55,-35
"Cappppv","mu_bod",337,0,1,0,1,0,0,0,0,0,0,0,0,16,22,16,22,0,0,0,0,-41,-69,-213,15,-55,-35
"Cp",NA,67,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,21,-63,-84,-598,-93,-124,-50
"Cpa",NA,94,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-55,-67,-598,-77,-124,-50
"Cpaa",NA,127,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-52,-67,-598,-51,-124,-50
"Cpaaa",NA,165,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-52,-20,67,-27,-124,-50
"Cpaaaa","hyp7",220,0,0,0,0,0,0,1,0,0,0,0,0,22,22,22,22,0,0,0,0,-11,-9,2752,-27,-124,1959
"Cpaaap","hyp7",220,0,0,0,0,1,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-28,-20,67,-27,-124,1403
"Cpaap",NA,165,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-44,-67,-598,-51,-124,-50
"Cpaapa","hyp7",216,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-29,-32,-598,-51,-99,308
"Cpaapp","hyp7",216,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-39,-57,-598,-51,-93,34
"Cpap",NA,127,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-40,-67,-598,-77,-120,-50
"Cpapa",NA,167,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-40,-67,-598,-77,94,-50
"Cpapaa","hyp7",225,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-9,-67,-413,-48,167,-50
"Cpapap","hyp7",225,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-40,-66,-395,-61,222,-29
"Cpapp",NA,167,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-40,-67,-534,-65,256,-50
"Cpappd","hyp7",227,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-40,-67,-323,-65,2063,-36
"Cpappv","hyp11",227,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-40,-67,-414,-65,760,-50
"Cpp",NA,94,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-61,-84,-598,-93,-124,-50
"Cppa",NA,131,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-61,-84,-598,-93,-106,-50
"Cppaa",NA,186,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-61,-84,-242,-53,-47,-50
"Cppaaa",NA,244,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-61,-84,-242,-53,33,-50
"Cppaaaa","mu_bod",324,0,0,0,0,0,0,0,0,0,0,0,0,21,22,21,22,0,0,0,0,-61,-84,-242,-51,33,-50
"Cppaaap","mu_bod",324,0,0,0,0,0,0,0,0,0,0,0,0,21,22,21,22,0,0,0,0,-61,-84,129,-53,33,-50
"Cppaap",NA,244,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-61,-84,-242,-53,-47,-50
"Cppaapa","mu_bod",337,0,0,0,0,0,0,0,0,0,0,0,0,15,22,15,22,0,0,0,0,-61,-84,-242,-53,-47,-50
"Cppaapp","mu_bod",337,0,0,0,0,0,0,0,0,0,0,0,0,15,22,15,22,0,0,0,0,-61,-84,-242,-53,-47,-50
"Cppap",NA,186,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-61,-84,-174,-91,-67,-50
"Cppapa",NA,245,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-61,-84,-174,-89,85,-50
"Cppapaa","mu_bod",331,0,0,0,0,0,0,0,0,0,0,0,0,19,22,19,22,0,0,0,0,-61,-84,-174,-82,85,-50
"Cppapap","mu_bod",331,0,0,0,0,0,0,0,0,0,0,0,0,19,22,19,22,0,0,0,0,-61,-84,-174,-30,85,-50
"Cppapp",NA,245,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-61,-84,-174,-47,43,-50
"Cppappa","mu_bod",340,0,0,0,0,0,0,0,0,0,0,0,0,13,22,13,22,0,0,0,0,-61,-84,-174,-47,43,-50
"Cppappp","mu_bod",340,0,0,0,0,0,0,0,0,0,0,0,0,13,22,13,22,0,0,0,0,-61,-84,-174,-47,43,-50
"Cppp",NA,131,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-61,-84,-598,-93,-124,-50
"Cpppa",NA,178,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-61,-84,-537,-88,-119,-50
"Cpppaa",NA,233,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-61,-84,-534,-88,-62,-50
"Cpppaaa","mu_bod",303,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-61,-84,-114,-14,-62,-50
"Cpppaap","mu_bod",303,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-61,-84,-442,-77,-62,-50
"Cpppap",NA,233,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-61,-84,-421,-88,-119,-50
"Cpppapa","mu_bod",317,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-61,-84,182,-62,-119,-50
"Cpppapp","mu_bod",317,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-61,-84,568,-88,-119,-50
"Cpppp",NA,178,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-61,-84,-260,-93,-60,-50
"Cppppa",NA,237,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-52,-84,-260,-93,9,-50
"Cppppaa","mu_bod",317,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-52,-84,-260,-39,9,-50
"Cppppap","mu_bod",317,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-52,-84,-74,-27,9,-50
"Cppppp",NA,237,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-61,-84,-260,-36,-60,-50
"Cpppppd","mu_bod",329,0,0,0,0,0,0,0,0,0,0,0,0,19,22,19,22,0,0,0,0,-61,-84,-260,-36,-60,-50
"Cpppppv","mu_bod",329,0,0,0,0,0,0,0,0,0,0,0,0,19,22,19,22,0,0,0,0,-61,-84,-260,-36,-60,-50
"D",NA,75,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,21,0,0,-83,-198,-598,-110,-117,-50
"Da",NA,114,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-198,-598,-110,-93,-50
"Daa",NA,161,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-198,-240,-46,-60,-42
"Daaa",NA,214,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-137,-240,-46,-60,1063
"Daaaa","mu_bod",276,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-137,-240,-46,-60,4466
"Daaap","mu_bod",276,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-137,-240,-46,-60,5024
"Daap",NA,214,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-60,-184,-240,-46,-28,-34
"Daapa","mu_bod",281,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-60,-184,-240,-46,-28,-34
"Daapp","mu_bod",281,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-60,-184,-240,-46,-28,10
"Dap",NA,161,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-198,-477,-91,-21,-50
"Dapa",NA,208,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-77,-126,-477,-68,-21,-50
"Dapaa","mu_bod",271,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-77,-126,-437,-68,-21,305
"Dapap","mu_bod",271,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-77,-126,-224,-68,-21,345
"Dapp",NA,208,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-68,-93,-477,-54,-21,-50
"Dappa",NA,268,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-68,-93,-477,-54,-21,2376
"Dappaa","mu_bod",352,0,0,0,0,0,0,0,0,0,0,0,0,5,22,5,22,0,0,0,0,-68,-93,-477,-54,-21,2376
"Dappap","mu_bod",352,0,0,0,0,0,0,0,0,0,0,0,0,5,22,5,22,0,0,0,0,-68,-93,-477,-54,-21,2376
"Dappp",NA,268,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-68,-93,-477,-48,-21,2208
"Dapppa","mu_bod",363,0,0,0,0,0,0,0,0,0,0,0,0,5,22,5,22,0,0,0,0,-68,-93,-477,-48,-21,2208
"Dapppp","mu_bod",363,0,0,0,0,0,0,0,0,0,0,0,0,5,22,5,22,0,0,0,0,-68,-93,-477,-48,-21,2208
"Dp",NA,114,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-198,-478,-110,-87,-50
"Dpa",NA,161,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-198,-355,-109,-57,-50
"Dpaa",NA,213,1,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-158,-355,-109,-57,833
"Dpaaa","mu_bod",279,0,1,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-158,-169,-92,-57,3656
"Dpaap","mu_bod",279,0,1,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-158,-355,-77,-57,3373
"Dpap",NA,213,0,0,1,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-198,-355,-80,-57,-50
"Dpapa","mu_bod",280,0,0,0,1,0,0,1,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-198,-273,-80,-57,-50
"Dpapp","mu_bod",280,0,0,0,1,1,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-198,-206,-80,-57,21
"Dpp",NA,161,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-198,-381,-106,-87,-50
"Dppa",NA,207,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-143,-381,-97,-65,-50
"Dppaa","mu_bod",274,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-143,-131,-69,-65,157
"Dppap","mu_bod",274,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-143,-29,-65,-65,183
"Dppp",NA,207,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-124,-381,-72,-87,-50
"Dpppa",NA,269,0,0,0,0,1,0,1,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-124,-381,-72,-87,519
"Dpppaa","mu_bod",353,0,0,0,0,0,1,0,1,0,0,0,0,6,22,6,22,0,0,0,0,-83,-124,-381,-72,-87,519
"Dpppap","mu_bod",353,0,0,0,0,0,1,0,1,0,0,0,0,6,22,6,22,0,0,0,0,-83,-124,-381,-72,-87,519
"Dpppp",NA,269,0,0,0,0,1,0,1,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-124,-381,-72,-87,624
"Dppppa","mu_bod",400,0,0,0,0,0,1,0,1,0,0,0,0,NA,22,NA,22,0,0,0,0,-83,-124,-381,-72,-87,624
"Dppppp","mu_bod",400,0,0,0,0,0,1,0,1,0,0,0,0,NA,22,NA,22,0,0,0,0,-83,-124,-381,-72,-87,624
"E",NA,46,0,0,0,0,0,0,0,0,0,0,0,0,22,21,22,21,1,1,0,22,-83,-271,-598,-49,-109,-50
"EMS",NA,23,0,0,0,0,0,0,0,0,0,0,0,0,21,6,21,6,1,0,22,0,-83,NA,-598,-49,-118,-50
"Ea",NA,63,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,1,0,0,-83,-271,-598,-49,-108,-33
"Eal",NA,108,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-225,-598,-49,-95,-33
"Eala",NA,155,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-68,-140,-598,-49,-95,-33
"Ealaa",NA,224,1,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-64,-140,-598,-49,-95,-33
"Ealaad","int",400,0,1,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-64,-140,-598,-49,-95,-33
"Ealaav","int",400,0,1,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-64,-140,-598,-49,-95,-33
"Ealap","int",224,0,0,1,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-22,-133,-598,-49,-95,-33
"Ealapa",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-22,-133,-598,-49,-95,-33
"Ealapp",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-22,-133,-598,-49,-95,-33
"Ealp",NA,155,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-80,-126,-495,-49,-95,-33
"Ealpa","int",227,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-79,-126,-495,-49,-60,-33
"Ealpp","int",227,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-77,-126,-495,-49,-84,-33
"Ealppa",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-77,-126,-495,-49,-84,-33
